"Index","Close.MKR"
"2018-05-29 06:31:00",705.31
"2018-05-29 06:32:00",705.42
"2018-05-29 06:33:00",705.4
"2018-05-29 06:34:00",706.13
"2018-05-29 06:35:00",706.23
"2018-05-29 06:36:00",705.96
"2018-05-29 06:37:00",705.66
"2018-05-29 06:38:00",705.19
"2018-05-29 06:39:00",704.51
"2018-05-29 06:40:00",703.71
"2018-05-29 06:41:00",703.57
"2018-05-29 06:42:00",701.6
"2018-05-29 06:43:00",701.28
"2018-05-29 06:44:00",700.68
"2018-05-29 06:45:00",702.39
"2018-05-29 06:46:00",701.69
"2018-05-29 06:47:00",702.01
"2018-05-29 06:48:00",701.08
"2018-05-29 06:49:00",701.11
"2018-05-29 06:50:00",701.22
"2018-05-29 06:51:00",700.26
"2018-05-29 06:52:00",700.29
"2018-05-29 06:53:00",700.37
"2018-05-29 06:54:00",700.3
"2018-05-29 06:55:00",701.46
"2018-05-29 06:56:00",700.88
"2018-05-29 06:57:00",701.38
"2018-05-29 06:58:00",701.19
"2018-05-29 06:59:00",700.95
"2018-05-29 07:00:00",701.74
"2018-05-29 07:01:00",701.78
"2018-05-29 07:02:00",701.69
"2018-05-29 07:03:00",702.54
"2018-05-29 07:04:00",708.22
"2018-05-29 07:05:00",708.08
"2018-05-29 07:06:00",706.07
"2018-05-29 07:07:00",707.7
"2018-05-29 07:08:00",707.91
"2018-05-29 07:09:00",707.93
"2018-05-29 07:10:00",707.7
"2018-05-29 07:11:00",707.62
"2018-05-29 07:12:00",707.51
"2018-05-29 07:13:00",707.54
"2018-05-29 07:14:00",707.55
"2018-05-29 07:15:00",707.47
"2018-05-29 07:16:00",707.46
"2018-05-29 07:17:00",707.46
"2018-05-29 07:18:00",707.47
"2018-05-29 07:19:00",707.69
"2018-05-29 07:20:00",708.36
"2018-05-29 07:21:00",709.05
"2018-05-29 07:22:00",710.1
"2018-05-29 07:23:00",710.76
"2018-05-29 07:24:00",710.83
"2018-05-29 07:25:00",711.05
"2018-05-29 07:26:00",710.76
"2018-05-29 07:27:00",710.75
"2018-05-29 07:28:00",710.59
"2018-05-29 07:29:00",710.59
"2018-05-29 07:30:00",709.84
"2018-05-29 07:31:00",710.27
"2018-05-29 07:32:00",710.37
"2018-05-29 07:33:00",710.48
"2018-05-29 07:34:00",710.36
"2018-05-29 07:35:00",710.38
"2018-05-29 07:36:00",710.37
"2018-05-29 07:37:00",709.36
"2018-05-29 07:38:00",709.81
"2018-05-29 07:39:00",708.87
"2018-05-29 07:40:00",709.66
"2018-05-29 07:41:00",709.66
"2018-05-29 07:42:00",709.59
"2018-05-29 07:43:00",709.62
"2018-05-29 07:44:00",709.61
"2018-05-29 07:45:00",709.66
"2018-05-29 07:46:00",709.63
"2018-05-29 07:47:00",709.58
"2018-05-29 07:48:00",709.55
"2018-05-29 07:49:00",709.62
"2018-05-29 07:50:00",710.36
"2018-05-29 07:51:00",710.44
"2018-05-29 07:52:00",710.5
"2018-05-29 07:53:00",709.28
"2018-05-29 07:54:00",709.63
"2018-05-29 07:55:00",709.84
"2018-05-29 07:56:00",710.19
"2018-05-29 07:57:00",710.22
"2018-05-29 07:58:00",710.19
"2018-05-29 07:59:00",710.29
"2018-05-29 08:00:00",710.68
"2018-05-29 08:01:00",710.3
"2018-05-29 08:02:00",710.08
"2018-05-29 08:03:00",710.07
"2018-05-29 08:04:00",710.04
"2018-05-29 08:05:00",708.45
"2018-05-29 08:06:00",708.46
"2018-05-29 08:07:00",708.29
"2018-05-29 08:08:00",706.21
"2018-05-29 08:09:00",704.64
"2018-05-29 08:10:00",704.47
"2018-05-29 08:11:00",704.62
"2018-05-29 08:12:00",706.15
"2018-05-29 08:13:00",707.19
"2018-05-29 08:14:00",707.12
"2018-05-29 08:15:00",707.1
"2018-05-29 08:16:00",707.23
"2018-05-29 08:17:00",705.19
"2018-05-29 08:18:00",705.36
"2018-05-29 08:19:00",705.24
"2018-05-29 08:20:00",705.36
"2018-05-29 08:21:00",705.23
"2018-05-29 08:22:00",705.34
"2018-05-29 08:23:00",705.38
"2018-05-29 08:24:00",705.01
"2018-05-29 08:25:00",705.12
"2018-05-29 08:26:00",705.13
"2018-05-29 08:27:00",704.75
"2018-05-29 08:28:00",705.04
"2018-05-29 08:29:00",704.37
"2018-05-29 08:30:00",704.82
"2018-05-29 08:31:00",704.79
"2018-05-29 08:32:00",705.13
"2018-05-29 08:33:00",705.36
"2018-05-29 08:34:00",705.42
"2018-05-29 08:35:00",705.68
"2018-05-29 08:36:00",706.47
"2018-05-29 08:37:00",707.06
"2018-05-29 08:38:00",707.31
"2018-05-29 08:39:00",706.72
"2018-05-29 08:40:00",707.64
"2018-05-29 08:41:00",707.38
"2018-05-29 08:42:00",707.54
"2018-05-29 08:43:00",707.68
"2018-05-29 08:44:00",708.23
"2018-05-29 08:45:00",708.52
"2018-05-29 08:46:00",708.61
"2018-05-29 08:47:00",708.55
"2018-05-29 08:48:00",708.51
"2018-05-29 08:49:00",708.53
"2018-05-29 08:50:00",709.16
"2018-05-29 08:51:00",709.1
"2018-05-29 08:52:00",709.04
"2018-05-29 08:53:00",708.94
"2018-05-29 08:54:00",708.19
"2018-05-29 08:55:00",708.12
"2018-05-29 08:56:00",707.46
"2018-05-29 08:57:00",707.46
"2018-05-29 08:58:00",707.42
"2018-05-29 08:59:00",707.7
"2018-05-29 09:00:00",708.34
"2018-05-29 09:01:00",708.61
"2018-05-29 09:02:00",708.68
"2018-05-29 09:03:00",708.76
"2018-05-29 09:04:00",708.7
"2018-05-29 09:05:00",708.08
"2018-05-29 09:06:00",708.06
"2018-05-29 09:07:00",707.88
"2018-05-29 09:08:00",707.34
"2018-05-29 09:09:00",706.1
"2018-05-29 09:10:00",706.72
"2018-05-29 09:11:00",706.53
"2018-05-29 09:12:00",706.49
"2018-05-29 09:13:00",706.64
"2018-05-29 09:14:00",706.47
"2018-05-29 09:15:00",706.68
"2018-05-29 09:16:00",706.81
"2018-05-29 09:17:00",707.68
"2018-05-29 09:18:00",707.8
"2018-05-29 09:19:00",708.44
"2018-05-29 09:20:00",708.1
"2018-05-29 09:21:00",708.32
"2018-05-29 09:22:00",708.19
"2018-05-29 09:23:00",708.02
"2018-05-29 09:24:00",708.27
"2018-05-29 09:25:00",708.29
"2018-05-29 09:26:00",708.45
"2018-05-29 09:27:00",708.34
"2018-05-29 09:28:00",706.93
"2018-05-29 09:29:00",708.49
"2018-05-29 09:30:00",708.67
"2018-05-29 09:31:00",708.68
"2018-05-29 09:32:00",708.86
"2018-05-29 09:33:00",708.76
"2018-05-29 09:34:00",709.08
"2018-05-29 09:35:00",708.36
"2018-05-29 09:36:00",708.95
"2018-05-29 09:37:00",708.94
"2018-05-29 09:38:00",708.8
"2018-05-29 09:39:00",709.01
"2018-05-29 09:40:00",708.68
"2018-05-29 09:41:00",710
"2018-05-29 09:42:00",710.11
"2018-05-29 09:43:00",710.27
"2018-05-29 09:44:00",710.36
"2018-05-29 09:45:00",709.84
"2018-05-29 09:46:00",709.95
"2018-05-29 09:47:00",709.58
"2018-05-29 09:48:00",710.11
"2018-05-29 09:49:00",710.26
"2018-05-29 09:50:00",710.33
"2018-05-29 09:51:00",710.38
"2018-05-29 09:52:00",710.34
"2018-05-29 09:53:00",710.53
"2018-05-29 09:54:00",710.55
"2018-05-29 09:55:00",710.49
"2018-05-29 09:56:00",710.41
"2018-05-29 09:57:00",710.45
"2018-05-29 09:58:00",710.61
"2018-05-29 09:59:00",710.61
"2018-05-29 10:00:00",710.61
"2018-05-29 10:01:00",710.59
"2018-05-29 10:02:00",710.67
"2018-05-29 10:03:00",710.75
"2018-05-29 10:04:00",711.18
"2018-05-29 10:05:00",711.23
"2018-05-29 10:06:00",711.29
"2018-05-29 10:07:00",710.78
"2018-05-29 10:08:00",711.09
"2018-05-29 10:09:00",711.38
"2018-05-29 10:10:00",711.5
"2018-05-29 10:11:00",711.35
"2018-05-29 10:12:00",710.74
"2018-05-29 10:13:00",708.27
"2018-05-29 10:14:00",708.19
"2018-05-29 10:15:00",708.97
"2018-05-29 10:16:00",709.09
"2018-05-29 10:17:00",709.65
"2018-05-29 10:18:00",710.67
"2018-05-29 10:19:00",710.56
"2018-05-29 10:20:00",710.42
"2018-05-29 10:21:00",710.57
"2018-05-29 10:22:00",710.55
"2018-05-29 10:23:00",710.7
"2018-05-29 10:24:00",710.94
"2018-05-29 10:25:00",712.22
"2018-05-29 10:26:00",712.18
"2018-05-29 10:27:00",711.59
"2018-05-29 10:28:00",711.24
"2018-05-29 10:29:00",709.51
"2018-05-29 10:30:00",708.37
"2018-05-29 10:31:00",708.11
"2018-05-29 10:32:00",708.61
"2018-05-29 10:33:00",708.49
"2018-05-29 10:34:00",708.75
"2018-05-29 10:35:00",710.71
"2018-05-29 10:36:00",710.44
"2018-05-29 10:37:00",710.55
"2018-05-29 10:38:00",710.72
"2018-05-29 10:39:00",710.91
"2018-05-29 10:40:00",711.09
"2018-05-29 10:41:00",711.92
"2018-05-29 10:42:00",711.73
"2018-05-29 10:43:00",712.1
"2018-05-29 10:44:00",712.16
"2018-05-29 10:45:00",712.23
"2018-05-29 10:46:00",712.33
"2018-05-29 10:47:00",712.59
"2018-05-29 10:48:00",712.69
"2018-05-29 10:49:00",712.63
"2018-05-29 10:50:00",712.64
"2018-05-29 10:51:00",715.93
"2018-05-29 10:52:00",719.34
"2018-05-29 10:53:00",720.11
"2018-05-29 10:54:00",720.73
"2018-05-29 10:55:00",720.91
"2018-05-29 10:56:00",720.26
"2018-05-29 10:57:00",720.39
"2018-05-29 10:58:00",719.13
"2018-05-29 10:59:00",722.69
"2018-05-29 11:00:00",719.78
"2018-05-29 11:01:00",724.72
"2018-05-29 11:02:00",724.61
"2018-05-29 11:03:00",723.41
"2018-05-29 11:04:00",724.61
"2018-05-29 11:05:00",725.83
"2018-05-29 11:06:00",725.94
"2018-05-29 11:07:00",728.76
"2018-05-29 11:08:00",728.73
"2018-05-29 11:09:00",726.02
"2018-05-29 11:10:00",725.64
"2018-05-29 11:11:00",726
"2018-05-29 11:12:00",724.69
"2018-05-29 11:13:00",723.53
"2018-05-29 11:14:00",722.55
"2018-05-29 11:15:00",723.26
"2018-05-29 11:16:00",723.59
"2018-05-29 11:17:00",725.52
"2018-05-29 11:18:00",726.18
"2018-05-29 11:19:00",726.42
"2018-05-29 11:20:00",726.39
"2018-05-29 11:21:00",726.22
"2018-05-29 11:22:00",726.12
"2018-05-29 11:23:00",726.91
"2018-05-29 11:24:00",727.14
"2018-05-29 11:25:00",728.51
"2018-05-29 11:26:00",736.3
"2018-05-29 11:27:00",740.18
"2018-05-29 11:28:00",739.13
"2018-05-29 11:29:00",738.25
"2018-05-29 11:30:00",736.51
"2018-05-29 11:31:00",738.3
"2018-05-29 11:32:00",741.81
"2018-05-29 11:33:00",743.55
"2018-05-29 11:34:00",742.99
"2018-05-29 11:35:00",743.11
"2018-05-29 11:36:00",742.55
"2018-05-29 11:37:00",741.99
"2018-05-29 11:38:00",743.31
"2018-05-29 11:39:00",745.32
"2018-05-29 11:40:00",744.04
"2018-05-29 11:41:00",744.96
"2018-05-29 11:42:00",744.46
"2018-05-29 11:43:00",742.82
"2018-05-29 11:44:00",740.72
"2018-05-29 11:45:00",740.23
"2018-05-29 11:46:00",741.37
"2018-05-29 11:47:00",741.85
"2018-05-29 11:48:00",740.68
"2018-05-29 11:49:00",744.31
"2018-05-29 11:50:00",741.33
"2018-05-29 11:51:00",742.95
"2018-05-29 11:52:00",743.15
"2018-05-29 11:53:00",742.63
"2018-05-29 11:54:00",742.76
"2018-05-29 11:55:00",741.64
"2018-05-29 11:56:00",739.1
"2018-05-29 11:57:00",739.12
"2018-05-29 11:58:00",739.18
"2018-05-29 11:59:00",740.91
"2018-05-29 12:00:00",742.49
"2018-05-29 12:01:00",745.55
"2018-05-29 12:02:00",746.63
"2018-05-29 12:03:00",748.19
"2018-05-29 12:04:00",749.11
"2018-05-29 12:05:00",749.64
"2018-05-29 12:06:00",753.09
"2018-05-29 12:07:00",754
"2018-05-29 12:08:00",754.53
"2018-05-29 12:09:00",755.1
"2018-05-29 12:10:00",753.98
"2018-05-29 12:11:00",750.91
"2018-05-29 12:12:00",748.9
"2018-05-29 12:13:00",749.07
"2018-05-29 12:14:00",750.67
"2018-05-29 12:15:00",749.76
"2018-05-29 12:16:00",748.24
"2018-05-29 12:17:00",743.22
"2018-05-29 12:18:00",742.9
"2018-05-29 12:19:00",743.94
"2018-05-29 12:20:00",744.18
"2018-05-29 12:21:00",744.4
"2018-05-29 12:22:00",741.5
"2018-05-29 12:23:00",741.89
"2018-05-29 12:24:00",740.97
"2018-05-29 12:25:00",738.25
"2018-05-29 12:26:00",737.54
"2018-05-29 12:27:00",741.09
"2018-05-29 12:28:00",741.25
"2018-05-29 12:29:00",740.93
"2018-05-29 12:30:00",743.77
"2018-05-29 12:31:00",744.83
"2018-05-29 12:32:00",745.44
"2018-05-29 12:33:00",742.53
"2018-05-29 12:34:00",742.09
"2018-05-29 12:35:00",741.14
"2018-05-29 12:36:00",741.49
"2018-05-29 12:37:00",741.19
"2018-05-29 12:38:00",741.82
"2018-05-29 12:39:00",741.5
"2018-05-29 12:40:00",742.43
"2018-05-29 12:41:00",742.82
"2018-05-29 12:42:00",744.99
"2018-05-29 12:43:00",745.11
"2018-05-29 12:44:00",745.51
"2018-05-29 12:45:00",744.36
"2018-05-29 12:46:00",743.79
"2018-05-29 12:47:00",742.67
"2018-05-29 12:48:00",742.78
"2018-05-29 12:49:00",743.08
"2018-05-29 12:50:00",743.59
"2018-05-29 12:51:00",747.24
"2018-05-29 12:52:00",746.54
"2018-05-29 12:53:00",747.47
"2018-05-29 12:54:00",747.77
"2018-05-29 12:55:00",747.71
"2018-05-29 12:56:00",747.83
"2018-05-29 12:57:00",747.16
"2018-05-29 12:58:00",747.17
"2018-05-29 12:59:00",747.21
"2018-05-29 13:00:00",750.49
"2018-05-29 13:01:00",750.28
"2018-05-29 13:02:00",751.39
"2018-05-29 13:03:00",749.31
"2018-05-29 13:04:00",748.5
"2018-05-29 13:05:00",744.77
"2018-05-29 13:06:00",743.91
"2018-05-29 13:07:00",742.73
"2018-05-29 13:08:00",744.59
"2018-05-29 13:09:00",744.53
"2018-05-29 13:10:00",745.37
"2018-05-29 13:11:00",746.58
"2018-05-29 13:12:00",748.44
"2018-05-29 13:13:00",747.95
"2018-05-29 13:14:00",748.59
"2018-05-29 13:15:00",750.68
"2018-05-29 13:16:00",751.28
"2018-05-29 13:17:00",750.79
"2018-05-29 13:18:00",751.81
"2018-05-29 13:19:00",751.8
"2018-05-29 13:20:00",753.09
"2018-05-29 13:21:00",755.72
"2018-05-29 13:22:00",754.42
"2018-05-29 13:23:00",755.71
"2018-05-29 13:24:00",757.29
"2018-05-29 13:25:00",758.46
"2018-05-29 13:26:00",759.96
"2018-05-29 13:27:00",757.9
"2018-05-29 13:28:00",755.93
"2018-05-29 13:29:00",755.11
"2018-05-29 13:30:00",751.97
"2018-05-29 13:31:00",752.34
"2018-05-29 13:32:00",750.44
"2018-05-29 13:33:00",747.75
"2018-05-29 13:34:00",748.98
"2018-05-29 13:35:00",749.46
"2018-05-29 13:36:00",749.53
"2018-05-29 13:37:00",750.07
"2018-05-29 13:38:00",750.89
"2018-05-29 13:39:00",753.62
"2018-05-29 13:40:00",753.26
"2018-05-29 13:41:00",749.38
"2018-05-29 13:42:00",750.2
"2018-05-29 13:43:00",749.38
"2018-05-29 13:44:00",748.56
"2018-05-29 13:45:00",748.6
"2018-05-29 13:46:00",748.62
"2018-05-29 13:47:00",748.63
"2018-05-29 13:48:00",750.01
"2018-05-29 13:49:00",754.26
"2018-05-29 13:50:00",754.43
"2018-05-29 13:51:00",754.34
"2018-05-29 13:52:00",755.27
"2018-05-29 13:53:00",752.9
"2018-05-29 13:54:00",753.23
"2018-05-29 13:55:00",753.22
"2018-05-29 13:56:00",755.12
"2018-05-29 13:57:00",754.07
"2018-05-29 13:58:00",752.87
"2018-05-29 13:59:00",753.67
"2018-05-29 14:00:00",754.24
"2018-05-29 14:01:00",754.72
"2018-05-29 14:02:00",753.84
"2018-05-29 14:03:00",754.31
"2018-05-29 14:04:00",753.14
"2018-05-29 14:05:00",750.68
"2018-05-29 14:06:00",749.38
"2018-05-29 14:07:00",748.31
"2018-05-29 14:08:00",747.82
"2018-05-29 14:09:00",747.66
"2018-05-29 14:10:00",747.75
"2018-05-29 14:11:00",747.69
"2018-05-29 14:12:00",746.61
"2018-05-29 14:13:00",746.56
"2018-05-29 14:14:00",745.92
"2018-05-29 14:15:00",745.13
"2018-05-29 14:16:00",743.78
"2018-05-29 14:17:00",741.78
"2018-05-29 14:18:00",744.51
"2018-05-29 14:19:00",745.24
"2018-05-29 14:20:00",740.7
"2018-05-29 14:21:00",741.4
"2018-05-29 14:22:00",741.17
"2018-05-29 14:23:00",741.01
"2018-05-29 14:24:00",741.75
"2018-05-29 14:25:00",742.17
"2018-05-29 14:26:00",745.43
"2018-05-29 14:27:00",745.23
"2018-05-29 14:28:00",742.38
"2018-05-29 14:29:00",740.92
"2018-05-29 14:30:00",742.87
"2018-05-29 14:31:00",743.83
"2018-05-29 14:32:00",743.98
"2018-05-29 14:33:00",745.62
"2018-05-29 14:34:00",745.27
"2018-05-29 14:35:00",743.75
"2018-05-29 14:36:00",743.04
"2018-05-29 14:37:00",742.18
"2018-05-29 14:38:00",742.07
"2018-05-29 14:39:00",741.42
"2018-05-29 14:40:00",741.36
"2018-05-29 14:41:00",740.7
"2018-05-29 14:42:00",739.89
"2018-05-29 14:43:00",740.89
"2018-05-29 14:44:00",741.69
"2018-05-29 14:45:00",741.78
"2018-05-29 14:46:00",744.57
"2018-05-29 14:47:00",744.06
"2018-05-29 14:48:00",743.55
"2018-05-29 14:49:00",743.55
"2018-05-29 14:50:00",744.12
"2018-05-29 14:51:00",743.43
"2018-05-29 14:52:00",743.44
"2018-05-29 14:53:00",743.1
"2018-05-29 14:54:00",742.87
"2018-05-29 14:55:00",742.96
"2018-05-29 14:56:00",743.12
"2018-05-29 14:57:00",741.69
"2018-05-29 14:58:00",740.26
"2018-05-29 14:59:00",740.82
"2018-05-29 15:00:00",740.94
"2018-05-29 15:01:00",741.08
"2018-05-29 15:02:00",740.03
"2018-05-29 15:03:00",739.24
"2018-05-29 15:04:00",738.76
"2018-05-29 15:05:00",738.31
"2018-05-29 15:06:00",738.46
"2018-05-29 15:07:00",738.68
"2018-05-29 15:08:00",737.9
"2018-05-29 15:09:00",737.07
"2018-05-29 15:10:00",737.38
"2018-05-29 15:11:00",735.13
"2018-05-29 15:12:00",734.29
"2018-05-29 15:13:00",735.76
"2018-05-29 15:14:00",736.13
"2018-05-29 15:15:00",736.38
"2018-05-29 15:16:00",737.22
"2018-05-29 15:17:00",737.03
"2018-05-29 15:18:00",734.68
"2018-05-29 15:19:00",735.21
"2018-05-29 15:20:00",735.4
"2018-05-29 15:21:00",734.61
"2018-05-29 15:22:00",733.71
"2018-05-29 15:23:00",732.96
"2018-05-29 15:24:00",733.18
"2018-05-29 15:25:00",732.62
"2018-05-29 15:26:00",732.62
"2018-05-29 15:27:00",731.11
"2018-05-29 15:28:00",730.38
"2018-05-29 15:29:00",731.63
"2018-05-29 15:30:00",732.66
"2018-05-29 15:31:00",732.56
"2018-05-29 15:32:00",734
"2018-05-29 15:33:00",734.61
"2018-05-29 15:34:00",735.04
"2018-05-29 15:35:00",735.08
"2018-05-29 15:36:00",738.24
"2018-05-29 15:37:00",737.54
"2018-05-29 15:38:00",737.83
"2018-05-29 15:39:00",738.91
"2018-05-29 15:40:00",739.88
"2018-05-29 15:41:00",738.58
"2018-05-29 15:42:00",739.15
"2018-05-29 15:43:00",739.07
"2018-05-29 15:44:00",739.25
"2018-05-29 15:45:00",739.49
"2018-05-29 15:46:00",739.39
"2018-05-29 15:47:00",739.35
"2018-05-29 15:48:00",739.36
"2018-05-29 15:49:00",738.34
"2018-05-29 15:50:00",738.38
"2018-05-29 15:51:00",738.24
"2018-05-29 15:52:00",738.31
"2018-05-29 15:53:00",738.04
"2018-05-29 15:54:00",739.04
"2018-05-29 15:55:00",739.4
"2018-05-29 15:56:00",739.39
"2018-05-29 15:57:00",739.33
"2018-05-29 15:58:00",739.44
"2018-05-29 15:59:00",739.45
"2018-05-29 16:00:00",739.51
"2018-05-29 16:01:00",739.53
"2018-05-29 16:02:00",738.75
"2018-05-29 16:03:00",739.16
"2018-05-29 16:04:00",738.6
"2018-05-29 16:05:00",738.72
"2018-05-29 16:06:00",739.03
"2018-05-29 16:07:00",739.23
"2018-05-29 16:08:00",741.89
"2018-05-29 16:09:00",743.82
"2018-05-29 16:10:00",744.61
"2018-05-29 16:11:00",744.06
"2018-05-29 16:12:00",743.74
"2018-05-29 16:13:00",742.69
"2018-05-29 16:14:00",742.11
"2018-05-29 16:15:00",742.03
"2018-05-29 16:16:00",741.93
"2018-05-29 16:17:00",742.19
"2018-05-29 16:18:00",741.78
"2018-05-29 16:19:00",738.74
"2018-05-29 16:20:00",738.52
"2018-05-29 16:21:00",739.96
"2018-05-29 16:22:00",739.79
"2018-05-29 16:23:00",739.27
"2018-05-29 16:24:00",739.19
"2018-05-29 16:25:00",739.32
"2018-05-29 16:26:00",739.2
"2018-05-29 16:27:00",739.45
"2018-05-29 16:28:00",739.92
"2018-05-29 16:29:00",740.88
"2018-05-29 16:30:00",740.97
"2018-05-29 16:31:00",740.48
"2018-05-29 16:32:00",740.85
"2018-05-29 16:33:00",741.65
"2018-05-29 16:34:00",741.69
"2018-05-29 16:35:00",742.1
"2018-05-29 16:36:00",742.21
"2018-05-29 16:37:00",742.14
"2018-05-29 16:38:00",742.53
"2018-05-29 16:39:00",742.42
"2018-05-29 16:40:00",742.53
"2018-05-29 16:41:00",742.55
"2018-05-29 16:42:00",742.53
"2018-05-29 16:43:00",743.22
"2018-05-29 16:44:00",743.36
"2018-05-29 16:45:00",743.51
"2018-05-29 16:46:00",743.62
"2018-05-29 16:47:00",743.55
"2018-05-29 16:48:00",743.58
"2018-05-29 16:49:00",743.68
"2018-05-29 16:50:00",743.66
"2018-05-29 16:51:00",743.63
"2018-05-29 16:52:00",743.62
"2018-05-29 16:53:00",743.59
"2018-05-29 16:54:00",744.21
"2018-05-29 16:55:00",744.29
"2018-05-29 16:56:00",738.75
"2018-05-29 16:57:00",738.76
"2018-05-29 16:58:00",738.78
"2018-05-29 16:59:00",737.58
"2018-05-29 17:00:00",737.47
"2018-05-29 17:01:00",736.64
"2018-05-29 17:02:00",736.31
"2018-05-29 17:03:00",736.56
"2018-05-29 17:04:00",736.81
"2018-05-29 17:05:00",737.52
"2018-05-29 17:06:00",737.4
"2018-05-29 17:07:00",736.49
"2018-05-29 17:08:00",736.27
"2018-05-29 17:09:00",735.39
"2018-05-29 17:10:00",735.31
"2018-05-29 17:11:00",734.22
"2018-05-29 17:12:00",734.21
"2018-05-29 17:13:00",735.7
"2018-05-29 17:14:00",735.91
"2018-05-29 17:15:00",737.76
"2018-05-29 17:16:00",737.46
"2018-05-29 17:17:00",737.22
"2018-05-29 17:18:00",736.74
"2018-05-29 17:19:00",737.21
"2018-05-29 17:20:00",737.19
"2018-05-29 17:21:00",737.05
"2018-05-29 17:22:00",733.77
"2018-05-29 17:23:00",733.52
"2018-05-29 17:24:00",733.47
"2018-05-29 17:25:00",734.08
"2018-05-29 17:26:00",734.37
"2018-05-29 17:27:00",734.4
"2018-05-29 17:28:00",734.26
"2018-05-29 17:29:00",734.57
"2018-05-29 17:30:00",735.56
"2018-05-29 17:31:00",735.91
"2018-05-29 17:32:00",736.15
"2018-05-29 17:33:00",736.11
"2018-05-29 17:34:00",736.1
"2018-05-29 17:35:00",736.12
"2018-05-29 17:36:00",735.52
"2018-05-29 17:37:00",734.63
"2018-05-29 17:38:00",735.16
"2018-05-29 17:39:00",735.39
"2018-05-29 17:40:00",735.46
"2018-05-29 17:41:00",735.53
"2018-05-29 17:42:00",735.69
"2018-05-29 17:43:00",735.99
"2018-05-29 17:44:00",735.94
"2018-05-29 17:45:00",736.27
"2018-05-29 17:46:00",736.24
"2018-05-29 17:47:00",736.55
"2018-05-29 17:48:00",738.28
"2018-05-29 17:49:00",737.91
"2018-05-29 17:50:00",737.13
"2018-05-29 17:51:00",737.34
"2018-05-29 17:52:00",737.34
"2018-05-29 17:53:00",738.1
"2018-05-29 17:54:00",738.37
"2018-05-29 17:55:00",737.6
"2018-05-29 17:56:00",737.07
"2018-05-29 17:57:00",738.37
"2018-05-29 17:58:00",743.57
"2018-05-29 17:59:00",745.73
"2018-05-29 18:00:00",746.94
"2018-05-29 18:01:00",746.57
"2018-05-29 18:02:00",746.39
"2018-05-29 18:03:00",746
"2018-05-29 18:04:00",745.59
"2018-05-29 18:05:00",745.36
"2018-05-29 18:06:00",745.27
"2018-05-29 18:07:00",745.13
"2018-05-29 18:08:00",745.07
"2018-05-29 18:09:00",744.93
"2018-05-29 18:10:00",747.89
"2018-05-29 18:11:00",747.74
"2018-05-29 18:12:00",749.55
"2018-05-29 18:13:00",748.94
"2018-05-29 18:14:00",748.18
"2018-05-29 18:15:00",748.48
"2018-05-29 18:16:00",748.53
"2018-05-29 18:17:00",749.43
"2018-05-29 18:18:00",749.02
"2018-05-29 18:19:00",750.14
"2018-05-29 18:20:00",751.23
"2018-05-29 18:21:00",750.68
"2018-05-29 18:22:00",750.97
"2018-05-29 18:23:00",752.4
"2018-05-29 18:24:00",751.77
"2018-05-29 18:25:00",751.69
"2018-05-29 18:26:00",751.42
"2018-05-29 18:27:00",752
"2018-05-29 18:28:00",751.94
"2018-05-29 18:29:00",751.57
"2018-05-29 18:30:00",750.86
"2018-05-29 18:31:00",749.73
"2018-05-29 18:32:00",750.14
"2018-05-29 18:33:00",750.27
"2018-05-29 18:34:00",750.24
"2018-05-29 18:35:00",750.37
"2018-05-29 18:36:00",751.28
"2018-05-29 18:37:00",751.63
"2018-05-29 18:38:00",751.87
"2018-05-29 18:39:00",752.28
"2018-05-29 18:40:00",752.12
"2018-05-29 18:41:00",752.07
"2018-05-29 18:42:00",751.9
"2018-05-29 18:43:00",751.94
"2018-05-29 18:44:00",750.83
"2018-05-29 18:45:00",750.67
"2018-05-29 18:46:00",750.57
"2018-05-29 18:47:00",751.83
"2018-05-29 18:48:00",753.56
"2018-05-29 18:49:00",753.71
"2018-05-29 18:50:00",753.43
"2018-05-29 18:51:00",751.74
"2018-05-29 18:52:00",750.78
"2018-05-29 18:53:00",746.39
"2018-05-29 18:54:00",745.62
"2018-05-29 18:55:00",746.38
"2018-05-29 18:56:00",746.08
"2018-05-29 18:57:00",746.3
"2018-05-29 18:58:00",744.97
"2018-05-29 18:59:00",745.96
"2018-05-29 19:00:00",748.43
"2018-05-29 19:01:00",748.73
"2018-05-29 19:02:00",748.59
"2018-05-29 19:03:00",748.92
"2018-05-29 19:04:00",748.77
"2018-05-29 19:05:00",748.81
"2018-05-29 19:06:00",748.81
"2018-05-29 19:07:00",749.15
"2018-05-29 19:08:00",749.14
"2018-05-29 19:09:00",749.17
"2018-05-29 19:10:00",749.18
"2018-05-29 19:11:00",749.15
"2018-05-29 19:12:00",749.38
"2018-05-29 19:13:00",749.31
"2018-05-29 19:14:00",749.38
"2018-05-29 19:15:00",749.3
"2018-05-29 19:16:00",749.21
"2018-05-29 19:17:00",749.23
"2018-05-29 19:18:00",749.28
"2018-05-29 19:19:00",748.92
"2018-05-29 19:20:00",748.89
"2018-05-29 19:21:00",749.07
"2018-05-29 19:22:00",749.05
"2018-05-29 19:23:00",748.84
"2018-05-29 19:24:00",746.37
"2018-05-29 19:25:00",744.78
"2018-05-29 19:26:00",743.87
"2018-05-29 19:27:00",744.76
