"Index","Close.XMR"
"2018-05-29 06:31:00",150.27
"2018-05-29 06:32:00",150.22
"2018-05-29 06:33:00",150.32
"2018-05-29 06:34:00",150.45
"2018-05-29 06:35:00",150.39
"2018-05-29 06:36:00",150.52
"2018-05-29 06:37:00",150.55
"2018-05-29 06:38:00",150.64
"2018-05-29 06:39:00",150.7
"2018-05-29 06:40:00",150.6
"2018-05-29 06:41:00",150.16
"2018-05-29 06:42:00",150.21
"2018-05-29 06:43:00",150.35
"2018-05-29 06:44:00",150.35
"2018-05-29 06:45:00",150.25
"2018-05-29 06:46:00",150.4
"2018-05-29 06:47:00",150.32
"2018-05-29 06:48:00",150.62
"2018-05-29 06:49:00",150.71
"2018-05-29 06:50:00",150.78
"2018-05-29 06:51:00",150.78
"2018-05-29 06:52:00",150.77
"2018-05-29 06:53:00",150.67
"2018-05-29 06:54:00",150.67
"2018-05-29 06:55:00",150.68
"2018-05-29 06:56:00",150.68
"2018-05-29 06:57:00",150.73
"2018-05-29 06:58:00",150.73
"2018-05-29 06:59:00",150.77
"2018-05-29 07:00:00",150.79
"2018-05-29 07:01:00",150.81
"2018-05-29 07:02:00",150.79
"2018-05-29 07:03:00",150.73
"2018-05-29 07:04:00",150.76
"2018-05-29 07:05:00",150.75
"2018-05-29 07:06:00",150.66
"2018-05-29 07:07:00",150.68
"2018-05-29 07:08:00",150.47
"2018-05-29 07:09:00",150.61
"2018-05-29 07:10:00",150.91
"2018-05-29 07:11:00",150.93
"2018-05-29 07:12:00",151.09
"2018-05-29 07:13:00",151.12
"2018-05-29 07:14:00",151.03
"2018-05-29 07:15:00",151.01
"2018-05-29 07:16:00",151.04
"2018-05-29 07:17:00",151.01
"2018-05-29 07:18:00",151.08
"2018-05-29 07:19:00",151.49
"2018-05-29 07:20:00",151.47
"2018-05-29 07:21:00",151.65
"2018-05-29 07:22:00",151.99
"2018-05-29 07:23:00",152.68
"2018-05-29 07:24:00",153.08
"2018-05-29 07:25:00",153.14
"2018-05-29 07:26:00",153.21
"2018-05-29 07:27:00",152.94
"2018-05-29 07:28:00",153.08
"2018-05-29 07:29:00",153.06
"2018-05-29 07:30:00",152.99
"2018-05-29 07:31:00",153.13
"2018-05-29 07:32:00",153.36
"2018-05-29 07:33:00",153.39
"2018-05-29 07:34:00",153.3
"2018-05-29 07:35:00",153.37
"2018-05-29 07:36:00",153.5
"2018-05-29 07:37:00",153.48
"2018-05-29 07:38:00",153.73
"2018-05-29 07:39:00",153.54
"2018-05-29 07:40:00",153.6
"2018-05-29 07:41:00",153.56
"2018-05-29 07:42:00",153.63
"2018-05-29 07:43:00",153.4
"2018-05-29 07:44:00",153.46
"2018-05-29 07:45:00",153.45
"2018-05-29 07:46:00",153.61
"2018-05-29 07:47:00",153.39
"2018-05-29 07:48:00",153.66
"2018-05-29 07:49:00",153.61
"2018-05-29 07:50:00",153.1
"2018-05-29 07:51:00",152.93
"2018-05-29 07:52:00",152.91
"2018-05-29 07:53:00",152.63
"2018-05-29 07:54:00",152.57
"2018-05-29 07:55:00",152.39
"2018-05-29 07:56:00",152.39
"2018-05-29 07:57:00",152.34
"2018-05-29 07:58:00",152.43
"2018-05-29 07:59:00",152.4
"2018-05-29 08:00:00",152.3
"2018-05-29 08:01:00",152.3
"2018-05-29 08:02:00",152.3
"2018-05-29 08:03:00",152.3
"2018-05-29 08:04:00",152.35
"2018-05-29 08:05:00",152.48
"2018-05-29 08:06:00",152.47
"2018-05-29 08:07:00",152.32
"2018-05-29 08:08:00",152.26
"2018-05-29 08:09:00",152.26
"2018-05-29 08:10:00",151.79
"2018-05-29 08:11:00",151.85
"2018-05-29 08:12:00",152.37
"2018-05-29 08:13:00",152.74
"2018-05-29 08:14:00",152.6
"2018-05-29 08:15:00",152.26
"2018-05-29 08:16:00",152.22
"2018-05-29 08:17:00",152.19
"2018-05-29 08:18:00",152.33
"2018-05-29 08:19:00",152.28
"2018-05-29 08:20:00",152.36
"2018-05-29 08:21:00",152.25
"2018-05-29 08:22:00",152.32
"2018-05-29 08:23:00",152.33
"2018-05-29 08:24:00",152.42
"2018-05-29 08:25:00",152.18
"2018-05-29 08:26:00",152.21
"2018-05-29 08:27:00",152.36
"2018-05-29 08:28:00",152.62
"2018-05-29 08:29:00",151.92
"2018-05-29 08:30:00",152.03
"2018-05-29 08:31:00",152.01
"2018-05-29 08:32:00",151.95
"2018-05-29 08:33:00",151.99
"2018-05-29 08:34:00",151.97
"2018-05-29 08:35:00",151.99
"2018-05-29 08:36:00",152.07
"2018-05-29 08:37:00",152.04
"2018-05-29 08:38:00",152.19
"2018-05-29 08:39:00",152.26
"2018-05-29 08:40:00",152.3
"2018-05-29 08:41:00",152.31
"2018-05-29 08:42:00",152.31
"2018-05-29 08:43:00",152.45
"2018-05-29 08:44:00",152.47
"2018-05-29 08:45:00",152.56
"2018-05-29 08:46:00",152.67
"2018-05-29 08:47:00",152.73
"2018-05-29 08:48:00",152.78
"2018-05-29 08:49:00",152.93
"2018-05-29 08:50:00",152.99
"2018-05-29 08:51:00",152.94
"2018-05-29 08:52:00",153.1
"2018-05-29 08:53:00",153.21
"2018-05-29 08:54:00",153.25
"2018-05-29 08:55:00",153.27
"2018-05-29 08:56:00",153.27
"2018-05-29 08:57:00",153.34
"2018-05-29 08:58:00",153.43
"2018-05-29 08:59:00",153.41
"2018-05-29 09:00:00",153.5
"2018-05-29 09:01:00",153.44
"2018-05-29 09:02:00",153.52
"2018-05-29 09:03:00",153.47
"2018-05-29 09:04:00",153.59
"2018-05-29 09:05:00",153.53
"2018-05-29 09:06:00",153.69
"2018-05-29 09:07:00",153.55
"2018-05-29 09:08:00",153.57
"2018-05-29 09:09:00",153.64
"2018-05-29 09:10:00",153.49
"2018-05-29 09:11:00",153.43
"2018-05-29 09:12:00",153.48
"2018-05-29 09:13:00",153.51
"2018-05-29 09:14:00",153.52
"2018-05-29 09:15:00",153.81
"2018-05-29 09:16:00",153.78
"2018-05-29 09:17:00",153.78
"2018-05-29 09:18:00",153.78
"2018-05-29 09:19:00",153.78
"2018-05-29 09:20:00",153.87
"2018-05-29 09:21:00",153.78
"2018-05-29 09:22:00",153.77
"2018-05-29 09:23:00",153.78
"2018-05-29 09:24:00",153.77
"2018-05-29 09:25:00",153.72
"2018-05-29 09:26:00",153.7
"2018-05-29 09:27:00",153.71
"2018-05-29 09:28:00",153.69
"2018-05-29 09:29:00",153.64
"2018-05-29 09:30:00",153.51
"2018-05-29 09:31:00",153.56
"2018-05-29 09:32:00",153.54
"2018-05-29 09:33:00",153.78
"2018-05-29 09:34:00",153.75
"2018-05-29 09:35:00",153.75
"2018-05-29 09:36:00",153.58
"2018-05-29 09:37:00",153.51
"2018-05-29 09:38:00",153.63
"2018-05-29 09:39:00",153.62
"2018-05-29 09:40:00",153.68
"2018-05-29 09:41:00",153.8
"2018-05-29 09:42:00",153.83
"2018-05-29 09:43:00",153.85
"2018-05-29 09:44:00",153.86
"2018-05-29 09:45:00",154.23
"2018-05-29 09:46:00",154.85
"2018-05-29 09:47:00",154.89
"2018-05-29 09:48:00",154.89
"2018-05-29 09:49:00",155.22
"2018-05-29 09:50:00",155.13
"2018-05-29 09:51:00",155.18
"2018-05-29 09:52:00",154.88
"2018-05-29 09:53:00",154.84
"2018-05-29 09:54:00",154.93
"2018-05-29 09:55:00",154.95
"2018-05-29 09:56:00",154.91
"2018-05-29 09:57:00",154.79
"2018-05-29 09:58:00",154.86
"2018-05-29 09:59:00",155.04
"2018-05-29 10:00:00",155.1
"2018-05-29 10:01:00",155.17
"2018-05-29 10:02:00",155.26
"2018-05-29 10:03:00",155.43
"2018-05-29 10:04:00",155.41
"2018-05-29 10:05:00",155.44
"2018-05-29 10:06:00",155.34
"2018-05-29 10:07:00",155.36
"2018-05-29 10:08:00",155.4
"2018-05-29 10:09:00",155.43
"2018-05-29 10:10:00",155.49
"2018-05-29 10:11:00",156.07
"2018-05-29 10:12:00",155.87
"2018-05-29 10:13:00",155.84
"2018-05-29 10:14:00",155.71
"2018-05-29 10:15:00",155.61
"2018-05-29 10:16:00",155.7
"2018-05-29 10:17:00",155.79
"2018-05-29 10:18:00",155.82
"2018-05-29 10:19:00",155.85
"2018-05-29 10:20:00",155.86
"2018-05-29 10:21:00",155.86
"2018-05-29 10:22:00",155.86
"2018-05-29 10:23:00",155.82
"2018-05-29 10:24:00",155.56
"2018-05-29 10:25:00",155.98
"2018-05-29 10:26:00",155.87
"2018-05-29 10:27:00",155.65
"2018-05-29 10:28:00",155.55
"2018-05-29 10:29:00",155.45
"2018-05-29 10:30:00",155.34
"2018-05-29 10:31:00",155.57
"2018-05-29 10:32:00",155.64
"2018-05-29 10:33:00",155.67
"2018-05-29 10:34:00",155.67
"2018-05-29 10:35:00",155.74
"2018-05-29 10:36:00",155.9
"2018-05-29 10:37:00",155.96
"2018-05-29 10:38:00",155.9
"2018-05-29 10:39:00",155.89
"2018-05-29 10:40:00",155.96
"2018-05-29 10:41:00",156.12
"2018-05-29 10:42:00",156.49
"2018-05-29 10:43:00",156.44
"2018-05-29 10:44:00",156.43
"2018-05-29 10:45:00",156.41
"2018-05-29 10:46:00",156.41
"2018-05-29 10:47:00",156.55
"2018-05-29 10:48:00",156.64
"2018-05-29 10:49:00",156.64
"2018-05-29 10:50:00",156.64
"2018-05-29 10:51:00",156.74
"2018-05-29 10:52:00",157.21
"2018-05-29 10:53:00",157.55
"2018-05-29 10:54:00",157.55
"2018-05-29 10:55:00",157.47
"2018-05-29 10:56:00",157.59
"2018-05-29 10:57:00",157.62
"2018-05-29 10:58:00",157.6
"2018-05-29 10:59:00",157.67
"2018-05-29 11:00:00",158.06
"2018-05-29 11:01:00",159.34
"2018-05-29 11:02:00",159.81
"2018-05-29 11:03:00",159.8
"2018-05-29 11:04:00",159.98
"2018-05-29 11:05:00",160.75
"2018-05-29 11:06:00",160.86
"2018-05-29 11:07:00",161.02
"2018-05-29 11:08:00",161.27
"2018-05-29 11:09:00",161.12
"2018-05-29 11:10:00",161.09
"2018-05-29 11:11:00",161.31
"2018-05-29 11:12:00",161.28
"2018-05-29 11:13:00",161.14
"2018-05-29 11:14:00",161.11
"2018-05-29 11:15:00",161.32
"2018-05-29 11:16:00",161.43
"2018-05-29 11:17:00",161.75
"2018-05-29 11:18:00",161.59
"2018-05-29 11:19:00",161.54
"2018-05-29 11:20:00",161.5
"2018-05-29 11:21:00",161.63
"2018-05-29 11:22:00",161.64
"2018-05-29 11:23:00",161.83
"2018-05-29 11:24:00",161.98
"2018-05-29 11:25:00",161.86
"2018-05-29 11:26:00",163.01
"2018-05-29 11:27:00",163.92
"2018-05-29 11:28:00",164.22
"2018-05-29 11:29:00",164.38
"2018-05-29 11:30:00",164.24
"2018-05-29 11:31:00",164.46
"2018-05-29 11:32:00",164.92
"2018-05-29 11:33:00",165.12
"2018-05-29 11:34:00",165.66
"2018-05-29 11:35:00",165.62
"2018-05-29 11:36:00",165.41
"2018-05-29 11:37:00",165.28
"2018-05-29 11:38:00",165.24
"2018-05-29 11:39:00",165.17
"2018-05-29 11:40:00",165.22
"2018-05-29 11:41:00",165.17
"2018-05-29 11:42:00",165.09
"2018-05-29 11:43:00",164.93
"2018-05-29 11:44:00",164.4
"2018-05-29 11:45:00",164.06
"2018-05-29 11:46:00",164.45
"2018-05-29 11:47:00",164.58
"2018-05-29 11:48:00",164.52
"2018-05-29 11:49:00",164.83
"2018-05-29 11:50:00",164.94
"2018-05-29 11:51:00",164.9
"2018-05-29 11:52:00",164.84
"2018-05-29 11:53:00",165.02
"2018-05-29 11:54:00",165.34
"2018-05-29 11:55:00",165.19
"2018-05-29 11:56:00",164.81
"2018-05-29 11:57:00",164.89
"2018-05-29 11:58:00",164.85
"2018-05-29 11:59:00",164.82
"2018-05-29 12:00:00",165.12
"2018-05-29 12:01:00",165.35
"2018-05-29 12:02:00",166.01
"2018-05-29 12:03:00",166.1
"2018-05-29 12:04:00",166.25
"2018-05-29 12:05:00",166.53
"2018-05-29 12:06:00",166.71
"2018-05-29 12:07:00",166.7
"2018-05-29 12:08:00",167.09
"2018-05-29 12:09:00",167.01
"2018-05-29 12:10:00",166.78
"2018-05-29 12:11:00",166.65
"2018-05-29 12:12:00",166.52
"2018-05-29 12:13:00",166.36
"2018-05-29 12:14:00",166.52
"2018-05-29 12:15:00",166.43
"2018-05-29 12:16:00",166.4
"2018-05-29 12:17:00",166.39
"2018-05-29 12:18:00",166.29
"2018-05-29 12:19:00",166.3
"2018-05-29 12:20:00",166.23
"2018-05-29 12:21:00",166.24
"2018-05-29 12:22:00",166.15
"2018-05-29 12:23:00",166.1
"2018-05-29 12:24:00",166.12
"2018-05-29 12:25:00",165.83
"2018-05-29 12:26:00",165.79
"2018-05-29 12:27:00",165.92
"2018-05-29 12:28:00",165.95
"2018-05-29 12:29:00",165.89
"2018-05-29 12:30:00",165.92
"2018-05-29 12:31:00",165.84
"2018-05-29 12:32:00",165.73
"2018-05-29 12:33:00",165.73
"2018-05-29 12:34:00",165.74
"2018-05-29 12:35:00",165.78
"2018-05-29 12:36:00",165.84
"2018-05-29 12:37:00",165.8
"2018-05-29 12:38:00",165.74
"2018-05-29 12:39:00",165.71
"2018-05-29 12:40:00",165.58
"2018-05-29 12:41:00",165.53
"2018-05-29 12:42:00",165.57
"2018-05-29 12:43:00",165.66
"2018-05-29 12:44:00",166.05
"2018-05-29 12:45:00",165.95
"2018-05-29 12:46:00",165.92
"2018-05-29 12:47:00",165.72
"2018-05-29 12:48:00",165.76
"2018-05-29 12:49:00",165.67
"2018-05-29 12:50:00",165.63
"2018-05-29 12:51:00",165.6
"2018-05-29 12:52:00",165.61
"2018-05-29 12:53:00",165.66
"2018-05-29 12:54:00",165.77
"2018-05-29 12:55:00",165.42
"2018-05-29 12:56:00",165.51
"2018-05-29 12:57:00",165.53
"2018-05-29 12:58:00",165.48
"2018-05-29 12:59:00",165.47
"2018-05-29 13:00:00",165.41
"2018-05-29 13:01:00",165.33
"2018-05-29 13:02:00",165.33
"2018-05-29 13:03:00",165.33
"2018-05-29 13:04:00",165.34
"2018-05-29 13:05:00",165.41
"2018-05-29 13:06:00",165.34
"2018-05-29 13:07:00",165.32
"2018-05-29 13:08:00",165.34
"2018-05-29 13:09:00",165.33
"2018-05-29 13:10:00",165.03
"2018-05-29 13:11:00",164.96
"2018-05-29 13:12:00",165.16
"2018-05-29 13:13:00",165.31
"2018-05-29 13:14:00",165.28
"2018-05-29 13:15:00",165.28
"2018-05-29 13:16:00",165.42
"2018-05-29 13:17:00",165.42
"2018-05-29 13:18:00",165.39
"2018-05-29 13:19:00",165.35
"2018-05-29 13:20:00",165.59
"2018-05-29 13:21:00",165.68
"2018-05-29 13:22:00",165.66
"2018-05-29 13:23:00",165.6
"2018-05-29 13:24:00",165.86
"2018-05-29 13:25:00",165.75
"2018-05-29 13:26:00",166.14
"2018-05-29 13:27:00",166.3
"2018-05-29 13:28:00",166.46
"2018-05-29 13:29:00",166.41
"2018-05-29 13:30:00",166.07
"2018-05-29 13:31:00",165.94
"2018-05-29 13:32:00",165.72
"2018-05-29 13:33:00",165.73
"2018-05-29 13:34:00",165.81
"2018-05-29 13:35:00",165.67
"2018-05-29 13:36:00",165.65
"2018-05-29 13:37:00",165.68
"2018-05-29 13:38:00",165.7
"2018-05-29 13:39:00",165.62
"2018-05-29 13:40:00",165.9
"2018-05-29 13:41:00",165.88
"2018-05-29 13:42:00",165.71
"2018-05-29 13:43:00",165.74
"2018-05-29 13:44:00",165.55
"2018-05-29 13:45:00",165.7
"2018-05-29 13:46:00",165.74
"2018-05-29 13:47:00",165.59
"2018-05-29 13:48:00",165.62
"2018-05-29 13:49:00",165.8
"2018-05-29 13:50:00",165.71
"2018-05-29 13:51:00",165.76
"2018-05-29 13:52:00",165.77
"2018-05-29 13:53:00",165.74
"2018-05-29 13:54:00",165.39
"2018-05-29 13:55:00",165.54
"2018-05-29 13:56:00",165.5
"2018-05-29 13:57:00",165.51
"2018-05-29 13:58:00",165.17
"2018-05-29 13:59:00",165.12
"2018-05-29 14:00:00",165.23
"2018-05-29 14:01:00",165.17
"2018-05-29 14:02:00",165.22
"2018-05-29 14:03:00",165
"2018-05-29 14:04:00",164.75
"2018-05-29 14:05:00",164.5
"2018-05-29 14:06:00",164.13
"2018-05-29 14:07:00",163.75
"2018-05-29 14:08:00",163.6
"2018-05-29 14:09:00",163.34
"2018-05-29 14:10:00",163.33
"2018-05-29 14:11:00",163.2
"2018-05-29 14:12:00",163.2
"2018-05-29 14:13:00",162.94
"2018-05-29 14:14:00",162.9
"2018-05-29 14:15:00",162.9
"2018-05-29 14:16:00",162.74
"2018-05-29 14:17:00",162.71
"2018-05-29 14:18:00",162.72
"2018-05-29 14:19:00",162.75
"2018-05-29 14:20:00",162.69
"2018-05-29 14:21:00",162.48
"2018-05-29 14:22:00",162.5
"2018-05-29 14:23:00",162.43
"2018-05-29 14:24:00",162.31
"2018-05-29 14:25:00",162.31
"2018-05-29 14:26:00",162.72
"2018-05-29 14:27:00",163.04
"2018-05-29 14:28:00",163.2
"2018-05-29 14:29:00",163.2
"2018-05-29 14:30:00",163.2
"2018-05-29 14:31:00",163.18
"2018-05-29 14:32:00",163.2
"2018-05-29 14:33:00",163.23
"2018-05-29 14:34:00",163.3
"2018-05-29 14:35:00",163.24
"2018-05-29 14:36:00",163.25
"2018-05-29 14:37:00",162.97
"2018-05-29 14:38:00",162.72
"2018-05-29 14:39:00",162.91
"2018-05-29 14:40:00",162.93
"2018-05-29 14:41:00",162.83
"2018-05-29 14:42:00",162.72
"2018-05-29 14:43:00",162.5
"2018-05-29 14:44:00",162.23
"2018-05-29 14:45:00",162.23
"2018-05-29 14:46:00",162.14
"2018-05-29 14:47:00",161.96
"2018-05-29 14:48:00",161.99
"2018-05-29 14:49:00",161.79
"2018-05-29 14:50:00",161.69
"2018-05-29 14:51:00",161.7
"2018-05-29 14:52:00",161.68
"2018-05-29 14:53:00",161.68
"2018-05-29 14:54:00",161.68
"2018-05-29 14:55:00",161.49
"2018-05-29 14:56:00",161.49
"2018-05-29 14:57:00",161.5
"2018-05-29 14:58:00",161.5
"2018-05-29 14:59:00",161.45
"2018-05-29 15:00:00",161.36
"2018-05-29 15:01:00",160.99
"2018-05-29 15:02:00",159.07
"2018-05-29 15:03:00",157.41
"2018-05-29 15:04:00",155.83
"2018-05-29 15:05:00",155.34
"2018-05-29 15:06:00",155.73
"2018-05-29 15:07:00",155.75
"2018-05-29 15:08:00",156.11
"2018-05-29 15:09:00",155.78
"2018-05-29 15:10:00",156.01
"2018-05-29 15:11:00",154.56
"2018-05-29 15:12:00",154.71
"2018-05-29 15:13:00",154.75
"2018-05-29 15:14:00",155.22
"2018-05-29 15:15:00",155.48
"2018-05-29 15:16:00",155.61
"2018-05-29 15:17:00",155.87
"2018-05-29 15:18:00",154.52
"2018-05-29 15:19:00",153.97
"2018-05-29 15:20:00",154.26
"2018-05-29 15:21:00",154.31
"2018-05-29 15:22:00",153.38
"2018-05-29 15:23:00",153.88
"2018-05-29 15:24:00",153.93
"2018-05-29 15:25:00",154.2
"2018-05-29 15:26:00",154.45
"2018-05-29 15:27:00",154.38
"2018-05-29 15:28:00",154.39
"2018-05-29 15:29:00",154.43
"2018-05-29 15:30:00",154.45
"2018-05-29 15:31:00",154.35
"2018-05-29 15:32:00",154.54
"2018-05-29 15:33:00",154.63
"2018-05-29 15:34:00",154.64
"2018-05-29 15:35:00",154.63
"2018-05-29 15:36:00",154.11
"2018-05-29 15:37:00",154.42
"2018-05-29 15:38:00",154.59
"2018-05-29 15:39:00",154.6
"2018-05-29 15:40:00",154.71
"2018-05-29 15:41:00",154.99
"2018-05-29 15:42:00",154.97
"2018-05-29 15:43:00",154.94
"2018-05-29 15:44:00",154.7
"2018-05-29 15:45:00",154.54
"2018-05-29 15:46:00",154.44
"2018-05-29 15:47:00",154.64
"2018-05-29 15:48:00",154.42
"2018-05-29 15:49:00",154.52
"2018-05-29 15:50:00",154.44
"2018-05-29 15:51:00",154.58
"2018-05-29 15:52:00",154.57
"2018-05-29 15:53:00",154.45
"2018-05-29 15:54:00",154.55
"2018-05-29 15:55:00",154.56
"2018-05-29 15:56:00",154.51
"2018-05-29 15:57:00",154.19
"2018-05-29 15:58:00",154.33
"2018-05-29 15:59:00",154.27
"2018-05-29 16:00:00",154.3
"2018-05-29 16:01:00",154.4
"2018-05-29 16:02:00",154.36
"2018-05-29 16:03:00",154.29
"2018-05-29 16:04:00",154.3
"2018-05-29 16:05:00",154.33
"2018-05-29 16:06:00",154.33
"2018-05-29 16:07:00",154.39
"2018-05-29 16:08:00",154.38
"2018-05-29 16:09:00",154.5
"2018-05-29 16:10:00",154.6
"2018-05-29 16:11:00",154.62
"2018-05-29 16:12:00",154.6
"2018-05-29 16:13:00",154.64
"2018-05-29 16:14:00",154.52
"2018-05-29 16:15:00",154.53
"2018-05-29 16:16:00",154.6
"2018-05-29 16:17:00",154.72
"2018-05-29 16:18:00",154.64
"2018-05-29 16:19:00",154.69
"2018-05-29 16:20:00",154.62
"2018-05-29 16:21:00",154.55
"2018-05-29 16:22:00",154.51
"2018-05-29 16:23:00",154.47
"2018-05-29 16:24:00",154.51
"2018-05-29 16:25:00",154.52
"2018-05-29 16:26:00",154.64
"2018-05-29 16:27:00",154.65
"2018-05-29 16:28:00",154.62
"2018-05-29 16:29:00",154.54
"2018-05-29 16:30:00",154.41
"2018-05-29 16:31:00",154.64
"2018-05-29 16:32:00",154.68
"2018-05-29 16:33:00",154.66
"2018-05-29 16:34:00",154.62
"2018-05-29 16:35:00",154.66
"2018-05-29 16:36:00",154.64
"2018-05-29 16:37:00",154.74
"2018-05-29 16:38:00",154.71
"2018-05-29 16:39:00",154.67
"2018-05-29 16:40:00",154.95
"2018-05-29 16:41:00",155.12
"2018-05-29 16:42:00",155.75
"2018-05-29 16:43:00",155.85
"2018-05-29 16:44:00",155.81
"2018-05-29 16:45:00",155.98
"2018-05-29 16:46:00",156.06
"2018-05-29 16:47:00",156.08
"2018-05-29 16:48:00",156.2
"2018-05-29 16:49:00",156.36
"2018-05-29 16:50:00",156.37
"2018-05-29 16:51:00",156.48
"2018-05-29 16:52:00",156.47
"2018-05-29 16:53:00",156.47
"2018-05-29 16:54:00",156.57
"2018-05-29 16:55:00",156.5
"2018-05-29 16:56:00",156.38
"2018-05-29 16:57:00",156.47
"2018-05-29 16:58:00",156.4
"2018-05-29 16:59:00",156.4
"2018-05-29 17:00:00",156.44
"2018-05-29 17:01:00",156.42
"2018-05-29 17:02:00",156.4
"2018-05-29 17:03:00",156.35
"2018-05-29 17:04:00",155.62
"2018-05-29 17:05:00",155.61
"2018-05-29 17:06:00",155.12
"2018-05-29 17:07:00",154.83
"2018-05-29 17:08:00",154.79
"2018-05-29 17:09:00",154.59
"2018-05-29 17:10:00",154.58
"2018-05-29 17:11:00",154.54
"2018-05-29 17:12:00",154.55
"2018-05-29 17:13:00",154.59
"2018-05-29 17:14:00",154.51
"2018-05-29 17:15:00",154.53
"2018-05-29 17:16:00",154.6
"2018-05-29 17:17:00",154.55
"2018-05-29 17:18:00",154.51
"2018-05-29 17:19:00",154.61
"2018-05-29 17:20:00",154.67
"2018-05-29 17:21:00",154.8
"2018-05-29 17:22:00",154.64
"2018-05-29 17:23:00",154.62
"2018-05-29 17:24:00",154.67
"2018-05-29 17:25:00",154.64
"2018-05-29 17:26:00",154.76
"2018-05-29 17:27:00",154.82
"2018-05-29 17:28:00",154.83
"2018-05-29 17:29:00",154.83
"2018-05-29 17:30:00",155.05
"2018-05-29 17:31:00",154.89
"2018-05-29 17:32:00",154.68
"2018-05-29 17:33:00",154.63
"2018-05-29 17:34:00",154.74
"2018-05-29 17:35:00",154.72
"2018-05-29 17:36:00",154.66
"2018-05-29 17:37:00",154.76
"2018-05-29 17:38:00",154.66
"2018-05-29 17:39:00",154.62
"2018-05-29 17:40:00",154.61
"2018-05-29 17:41:00",154.71
"2018-05-29 17:42:00",154.69
"2018-05-29 17:43:00",154.71
"2018-05-29 17:44:00",154.71
"2018-05-29 17:45:00",154.74
"2018-05-29 17:46:00",154.52
"2018-05-29 17:47:00",154.49
"2018-05-29 17:48:00",154.63
"2018-05-29 17:49:00",154.63
"2018-05-29 17:50:00",154.65
"2018-05-29 17:51:00",154.69
"2018-05-29 17:52:00",154.9
"2018-05-29 17:53:00",154.9
"2018-05-29 17:54:00",155.41
"2018-05-29 17:55:00",155.65
"2018-05-29 17:56:00",155.66
"2018-05-29 17:57:00",155.73
"2018-05-29 17:58:00",156.31
"2018-05-29 17:59:00",156.86
"2018-05-29 18:00:00",157.09
"2018-05-29 18:01:00",156.69
"2018-05-29 18:02:00",156.43
"2018-05-29 18:03:00",156.41
"2018-05-29 18:04:00",156.29
"2018-05-29 18:05:00",156.27
"2018-05-29 18:06:00",156.18
"2018-05-29 18:07:00",156.01
"2018-05-29 18:08:00",156.07
"2018-05-29 18:09:00",156.03
"2018-05-29 18:10:00",156.02
"2018-05-29 18:11:00",156.12
"2018-05-29 18:12:00",156.16
"2018-05-29 18:13:00",156.29
"2018-05-29 18:14:00",156.7
"2018-05-29 18:15:00",156.66
"2018-05-29 18:16:00",156.74
"2018-05-29 18:17:00",156.78
"2018-05-29 18:18:00",156.58
"2018-05-29 18:19:00",156.7
"2018-05-29 18:20:00",156.63
"2018-05-29 18:21:00",156.66
"2018-05-29 18:22:00",156.66
"2018-05-29 18:23:00",156.94
"2018-05-29 18:24:00",157.03
"2018-05-29 18:25:00",157.22
"2018-05-29 18:26:00",157.27
"2018-05-29 18:27:00",157.08
"2018-05-29 18:28:00",157.26
"2018-05-29 18:29:00",157.26
"2018-05-29 18:30:00",157.32
"2018-05-29 18:31:00",157.09
"2018-05-29 18:32:00",157.01
"2018-05-29 18:33:00",157.08
"2018-05-29 18:34:00",157.15
"2018-05-29 18:35:00",157.21
"2018-05-29 18:36:00",157.3
"2018-05-29 18:37:00",157.62
"2018-05-29 18:38:00",157.72
"2018-05-29 18:39:00",157.81
"2018-05-29 18:40:00",157.85
"2018-05-29 18:41:00",157.64
"2018-05-29 18:42:00",157.52
"2018-05-29 18:43:00",157.54
"2018-05-29 18:44:00",157.56
"2018-05-29 18:45:00",157.28
"2018-05-29 18:46:00",157.23
"2018-05-29 18:47:00",157.25
"2018-05-29 18:48:00",157.23
"2018-05-29 18:49:00",157.22
"2018-05-29 18:50:00",157.25
"2018-05-29 18:51:00",157.26
"2018-05-29 18:52:00",157.01
"2018-05-29 18:53:00",156.94
"2018-05-29 18:54:00",156.73
"2018-05-29 18:55:00",156.77
"2018-05-29 18:56:00",156.79
"2018-05-29 18:57:00",156.66
"2018-05-29 18:58:00",156.71
"2018-05-29 18:59:00",156.56
"2018-05-29 19:00:00",156.68
"2018-05-29 19:01:00",156.71
"2018-05-29 19:02:00",156.7
"2018-05-29 19:03:00",156.64
"2018-05-29 19:04:00",156.64
"2018-05-29 19:05:00",156.57
"2018-05-29 19:06:00",156.58
"2018-05-29 19:07:00",156.63
"2018-05-29 19:08:00",156.67
"2018-05-29 19:09:00",156.64
"2018-05-29 19:10:00",156.63
"2018-05-29 19:11:00",156.58
"2018-05-29 19:12:00",156.7
"2018-05-29 19:13:00",156.72
"2018-05-29 19:14:00",156.72
"2018-05-29 19:15:00",157.07
"2018-05-29 19:16:00",157.03
"2018-05-29 19:17:00",157.21
"2018-05-29 19:18:00",157.07
"2018-05-29 19:19:00",156.95
"2018-05-29 19:20:00",156.95
"2018-05-29 19:21:00",156.99
"2018-05-29 19:22:00",156.99
"2018-05-29 19:23:00",156.69
"2018-05-29 19:24:00",157.02
"2018-05-29 19:25:00",156.96
"2018-05-29 19:26:00",156.94
"2018-05-29 19:27:00",157.14
