"Index","Close.XRP"
"2018-05-29 05:53:00",0.5519
"2018-05-29 05:54:00",0.5523
"2018-05-29 05:55:00",0.552
"2018-05-29 05:56:00",0.5519
"2018-05-29 05:57:00",0.5519
"2018-05-29 05:58:00",0.5519
"2018-05-29 05:59:00",0.5518
"2018-05-29 06:00:00",0.5521
"2018-05-29 06:01:00",0.5528
"2018-05-29 06:02:00",0.5534
"2018-05-29 06:03:00",0.5529
"2018-05-29 06:04:00",0.5526
"2018-05-29 06:05:00",0.5527
"2018-05-29 06:06:00",0.5533
"2018-05-29 06:07:00",0.5532
"2018-05-29 06:08:00",0.5526
"2018-05-29 06:09:00",0.5509
"2018-05-29 06:10:00",0.5515
"2018-05-29 06:11:00",0.5513
"2018-05-29 06:12:00",0.5501
"2018-05-29 06:13:00",0.5504
"2018-05-29 06:14:00",0.5503
"2018-05-29 06:15:00",0.5507
"2018-05-29 06:16:00",0.5507
"2018-05-29 06:17:00",0.5514
"2018-05-29 06:18:00",0.5513
"2018-05-29 06:19:00",0.5513
"2018-05-29 06:20:00",0.5513
"2018-05-29 06:21:00",0.5514
"2018-05-29 06:22:00",0.5512
"2018-05-29 06:23:00",0.5511
"2018-05-29 06:24:00",0.5511
"2018-05-29 06:25:00",0.552
"2018-05-29 06:26:00",0.552
"2018-05-29 06:27:00",0.5503
"2018-05-29 06:28:00",0.5504
"2018-05-29 06:29:00",0.5506
"2018-05-29 06:30:00",0.551
"2018-05-29 06:31:00",0.5507
"2018-05-29 06:32:00",0.5508
"2018-05-29 06:33:00",0.5512
"2018-05-29 06:34:00",0.5533
"2018-05-29 06:35:00",0.5537
"2018-05-29 06:36:00",0.5532
"2018-05-29 06:37:00",0.5539
"2018-05-29 06:38:00",0.5539
"2018-05-29 06:39:00",0.554
"2018-05-29 06:40:00",0.5533
"2018-05-29 06:41:00",0.553
"2018-05-29 06:42:00",0.5531
"2018-05-29 06:43:00",0.5524
"2018-05-29 06:44:00",0.5518
"2018-05-29 06:45:00",0.5518
"2018-05-29 06:46:00",0.5524
"2018-05-29 06:47:00",0.5523
"2018-05-29 06:48:00",0.5521
"2018-05-29 06:49:00",0.5519
"2018-05-29 06:50:00",0.5519
"2018-05-29 06:51:00",0.5521
"2018-05-29 06:52:00",0.552
"2018-05-29 06:53:00",0.552
"2018-05-29 06:54:00",0.5518
"2018-05-29 06:55:00",0.5516
"2018-05-29 06:56:00",0.5514
"2018-05-29 06:57:00",0.5514
"2018-05-29 06:58:00",0.5514
"2018-05-29 06:59:00",0.5513
"2018-05-29 07:00:00",0.5515
"2018-05-29 07:01:00",0.5515
"2018-05-29 07:02:00",0.5517
"2018-05-29 07:03:00",0.5525
"2018-05-29 07:04:00",0.5529
"2018-05-29 07:05:00",0.5531
"2018-05-29 07:06:00",0.5524
"2018-05-29 07:07:00",0.5524
"2018-05-29 07:08:00",0.5525
"2018-05-29 07:09:00",0.5528
"2018-05-29 07:10:00",0.553
"2018-05-29 07:11:00",0.5529
"2018-05-29 07:12:00",0.5529
"2018-05-29 07:13:00",0.5529
"2018-05-29 07:14:00",0.5529
"2018-05-29 07:15:00",0.5529
"2018-05-29 07:16:00",0.553
"2018-05-29 07:17:00",0.5532
"2018-05-29 07:18:00",0.5538
"2018-05-29 07:19:00",0.5538
"2018-05-29 07:20:00",0.5537
"2018-05-29 07:21:00",0.5545
"2018-05-29 07:22:00",0.5557
"2018-05-29 07:23:00",0.5564
"2018-05-29 07:24:00",0.5586
"2018-05-29 07:25:00",0.5588
"2018-05-29 07:26:00",0.5579
"2018-05-29 07:27:00",0.5575
"2018-05-29 07:28:00",0.5579
"2018-05-29 07:29:00",0.5575
"2018-05-29 07:30:00",0.5575
"2018-05-29 07:31:00",0.5577
"2018-05-29 07:32:00",0.558
"2018-05-29 07:33:00",0.5579
"2018-05-29 07:34:00",0.5576
"2018-05-29 07:35:00",0.558
"2018-05-29 07:36:00",0.5576
"2018-05-29 07:37:00",0.5585
"2018-05-29 07:38:00",0.5584
"2018-05-29 07:39:00",0.5577
"2018-05-29 07:40:00",0.5578
"2018-05-29 07:41:00",0.5575
"2018-05-29 07:42:00",0.5575
"2018-05-29 07:43:00",0.5577
"2018-05-29 07:44:00",0.5574
"2018-05-29 07:45:00",0.5576
"2018-05-29 07:46:00",0.5574
"2018-05-29 07:47:00",0.5575
"2018-05-29 07:48:00",0.5575
"2018-05-29 07:49:00",0.5575
"2018-05-29 07:50:00",0.559
"2018-05-29 07:51:00",0.5593
"2018-05-29 07:52:00",0.5597
"2018-05-29 07:53:00",0.5592
"2018-05-29 07:54:00",0.5601
"2018-05-29 07:55:00",0.56
"2018-05-29 07:56:00",0.56
"2018-05-29 07:57:00",0.5601
"2018-05-29 07:58:00",0.5602
"2018-05-29 07:59:00",0.5601
"2018-05-29 08:00:00",0.5602
"2018-05-29 08:01:00",0.5602
"2018-05-29 08:02:00",0.5606
"2018-05-29 08:03:00",0.5606
"2018-05-29 08:04:00",0.5607
"2018-05-29 08:05:00",0.5602
"2018-05-29 08:06:00",0.5593
"2018-05-29 08:07:00",0.5593
"2018-05-29 08:08:00",0.559
"2018-05-29 08:09:00",0.5575
"2018-05-29 08:10:00",0.5578
"2018-05-29 08:11:00",0.5575
"2018-05-29 08:12:00",0.5583
"2018-05-29 08:13:00",0.5591
"2018-05-29 08:14:00",0.5592
"2018-05-29 08:15:00",0.5587
"2018-05-29 08:16:00",0.5587
"2018-05-29 08:17:00",0.5577
"2018-05-29 08:18:00",0.5577
"2018-05-29 08:19:00",0.5577
"2018-05-29 08:20:00",0.5577
"2018-05-29 08:21:00",0.5577
"2018-05-29 08:22:00",0.5577
"2018-05-29 08:23:00",0.5575
"2018-05-29 08:24:00",0.5572
"2018-05-29 08:25:00",0.5575
"2018-05-29 08:26:00",0.5573
"2018-05-29 08:27:00",0.5567
"2018-05-29 08:28:00",0.5567
"2018-05-29 08:29:00",0.5566
"2018-05-29 08:30:00",0.5564
"2018-05-29 08:31:00",0.5561
"2018-05-29 08:32:00",0.5563
"2018-05-29 08:33:00",0.5566
"2018-05-29 08:34:00",0.5572
"2018-05-29 08:35:00",0.5567
"2018-05-29 08:36:00",0.5569
"2018-05-29 08:37:00",0.5569
"2018-05-29 08:38:00",0.5572
"2018-05-29 08:39:00",0.5573
"2018-05-29 08:40:00",0.5573
"2018-05-29 08:41:00",0.5573
"2018-05-29 08:42:00",0.5574
"2018-05-29 08:43:00",0.5574
"2018-05-29 08:44:00",0.5574
"2018-05-29 08:45:00",0.5573
"2018-05-29 08:46:00",0.5575
"2018-05-29 08:47:00",0.5574
"2018-05-29 08:48:00",0.5578
"2018-05-29 08:49:00",0.5578
"2018-05-29 08:50:00",0.5582
"2018-05-29 08:51:00",0.5579
"2018-05-29 08:52:00",0.558
"2018-05-29 08:53:00",0.5581
"2018-05-29 08:54:00",0.5581
"2018-05-29 08:55:00",0.5579
"2018-05-29 08:56:00",0.5581
"2018-05-29 08:57:00",0.5577
"2018-05-29 08:58:00",0.5578
"2018-05-29 08:59:00",0.5576
"2018-05-29 09:00:00",0.5577
"2018-05-29 09:01:00",0.5576
"2018-05-29 09:02:00",0.5574
"2018-05-29 09:03:00",0.5574
"2018-05-29 09:04:00",0.5576
"2018-05-29 09:05:00",0.5572
"2018-05-29 09:06:00",0.5572
"2018-05-29 09:07:00",0.5572
"2018-05-29 09:08:00",0.5572
"2018-05-29 09:09:00",0.5563
"2018-05-29 09:10:00",0.5566
"2018-05-29 09:11:00",0.5571
"2018-05-29 09:12:00",0.5571
"2018-05-29 09:13:00",0.5576
"2018-05-29 09:14:00",0.5577
"2018-05-29 09:15:00",0.5575
"2018-05-29 09:16:00",0.5575
"2018-05-29 09:17:00",0.5572
"2018-05-29 09:18:00",0.5575
"2018-05-29 09:19:00",0.5575
"2018-05-29 09:20:00",0.5575
"2018-05-29 09:21:00",0.5576
"2018-05-29 09:22:00",0.5573
"2018-05-29 09:23:00",0.5564
"2018-05-29 09:24:00",0.5567
"2018-05-29 09:25:00",0.5566
"2018-05-29 09:26:00",0.5567
"2018-05-29 09:27:00",0.5568
"2018-05-29 09:28:00",0.5564
"2018-05-29 09:29:00",0.5564
"2018-05-29 09:30:00",0.5566
"2018-05-29 09:31:00",0.5565
"2018-05-29 09:32:00",0.5563
"2018-05-29 09:33:00",0.5564
"2018-05-29 09:34:00",0.5565
"2018-05-29 09:35:00",0.5564
"2018-05-29 09:36:00",0.556
"2018-05-29 09:37:00",0.556
"2018-05-29 09:38:00",0.5565
"2018-05-29 09:39:00",0.5567
"2018-05-29 09:40:00",0.5566
"2018-05-29 09:41:00",0.558
"2018-05-29 09:42:00",0.5586
"2018-05-29 09:43:00",0.5584
"2018-05-29 09:44:00",0.5587
"2018-05-29 09:45:00",0.5586
"2018-05-29 09:46:00",0.5586
"2018-05-29 09:47:00",0.5585
"2018-05-29 09:48:00",0.5589
"2018-05-29 09:49:00",0.5594
"2018-05-29 09:50:00",0.5593
"2018-05-29 09:51:00",0.5597
"2018-05-29 09:52:00",0.5599
"2018-05-29 09:53:00",0.5599
"2018-05-29 09:54:00",0.5601
"2018-05-29 09:55:00",0.5602
"2018-05-29 09:56:00",0.5603
"2018-05-29 09:57:00",0.5605
"2018-05-29 09:58:00",0.561
"2018-05-29 09:59:00",0.5618
"2018-05-29 10:00:00",0.5618
"2018-05-29 10:01:00",0.5618
"2018-05-29 10:02:00",0.5619
"2018-05-29 10:03:00",0.5628
"2018-05-29 10:04:00",0.563
"2018-05-29 10:05:00",0.5641
"2018-05-29 10:06:00",0.5649
"2018-05-29 10:07:00",0.5643
"2018-05-29 10:08:00",0.5647
"2018-05-29 10:09:00",0.5653
"2018-05-29 10:10:00",0.5661
"2018-05-29 10:11:00",0.5659
"2018-05-29 10:12:00",0.5652
"2018-05-29 10:13:00",0.5632
"2018-05-29 10:14:00",0.5633
"2018-05-29 10:15:00",0.5632
"2018-05-29 10:16:00",0.5629
"2018-05-29 10:17:00",0.5629
"2018-05-29 10:18:00",0.5647
"2018-05-29 10:19:00",0.5645
"2018-05-29 10:20:00",0.5641
"2018-05-29 10:21:00",0.5643
"2018-05-29 10:22:00",0.5646
"2018-05-29 10:23:00",0.5648
"2018-05-29 10:24:00",0.5652
"2018-05-29 10:25:00",0.5685
"2018-05-29 10:26:00",0.5688
"2018-05-29 10:27:00",0.569
"2018-05-29 10:28:00",0.5685
"2018-05-29 10:29:00",0.5679
"2018-05-29 10:30:00",0.5679
"2018-05-29 10:31:00",0.567
"2018-05-29 10:32:00",0.567
"2018-05-29 10:33:00",0.5671
"2018-05-29 10:34:00",0.567
"2018-05-29 10:35:00",0.567
"2018-05-29 10:36:00",0.569
"2018-05-29 10:37:00",0.5692
"2018-05-29 10:38:00",0.5695
"2018-05-29 10:39:00",0.5697
"2018-05-29 10:40:00",0.5701
"2018-05-29 10:41:00",0.5721
"2018-05-29 10:42:00",0.5738
"2018-05-29 10:43:00",0.5741
"2018-05-29 10:44:00",0.5762
"2018-05-29 10:45:00",0.5763
"2018-05-29 10:46:00",0.5757
"2018-05-29 10:47:00",0.5747
"2018-05-29 10:48:00",0.5747
"2018-05-29 10:49:00",0.5737
"2018-05-29 10:50:00",0.5735
"2018-05-29 10:51:00",0.5748
"2018-05-29 10:52:00",0.5793
"2018-05-29 10:53:00",0.5793
"2018-05-29 10:54:00",0.5804
"2018-05-29 10:55:00",0.5801
"2018-05-29 10:56:00",0.5794
"2018-05-29 10:57:00",0.5797
"2018-05-29 10:58:00",0.5807
"2018-05-29 10:59:00",0.582
"2018-05-29 11:00:00",0.5833
"2018-05-29 11:01:00",0.5873
"2018-05-29 11:02:00",0.5879
"2018-05-29 11:03:00",0.5879
"2018-05-29 11:04:00",0.5887
"2018-05-29 11:05:00",0.5893
"2018-05-29 11:06:00",0.5897
"2018-05-29 11:07:00",0.5916
"2018-05-29 11:08:00",0.591
"2018-05-29 11:09:00",0.588
"2018-05-29 11:10:00",0.5867
"2018-05-29 11:11:00",0.5876
"2018-05-29 11:12:00",0.5858
"2018-05-29 11:13:00",0.5833
"2018-05-29 11:14:00",0.5829
"2018-05-29 11:15:00",0.5829
"2018-05-29 11:16:00",0.5838
"2018-05-29 11:17:00",0.5841
"2018-05-29 11:18:00",0.5839
"2018-05-29 11:19:00",0.5827
"2018-05-29 11:20:00",0.5824
"2018-05-29 11:21:00",0.5843
"2018-05-29 11:22:00",0.586
"2018-05-29 11:23:00",0.5863
"2018-05-29 11:24:00",0.5858
"2018-05-29 11:25:00",0.5855
"2018-05-29 11:26:00",0.5904
"2018-05-29 11:27:00",0.5938
"2018-05-29 11:28:00",0.5933
"2018-05-29 11:29:00",0.5922
"2018-05-29 11:30:00",0.5916
"2018-05-29 11:31:00",0.5928
"2018-05-29 11:32:00",0.5945
"2018-05-29 11:33:00",0.598
"2018-05-29 11:34:00",0.5956
"2018-05-29 11:35:00",0.5954
"2018-05-29 11:36:00",0.5947
"2018-05-29 11:37:00",0.5944
"2018-05-29 11:38:00",0.5949
"2018-05-29 11:39:00",0.5951
"2018-05-29 11:40:00",0.5945
"2018-05-29 11:41:00",0.5944
"2018-05-29 11:42:00",0.5939
"2018-05-29 11:43:00",0.5915
"2018-05-29 11:44:00",0.5897
"2018-05-29 11:45:00",0.5893
"2018-05-29 11:46:00",0.5899
"2018-05-29 11:47:00",0.5907
"2018-05-29 11:48:00",0.5906
"2018-05-29 11:49:00",0.5923
"2018-05-29 11:50:00",0.5928
"2018-05-29 11:51:00",0.5937
"2018-05-29 11:52:00",0.5936
"2018-05-29 11:53:00",0.5934
"2018-05-29 11:54:00",0.5934
"2018-05-29 11:55:00",0.5921
"2018-05-29 11:56:00",0.5904
"2018-05-29 11:57:00",0.5902
"2018-05-29 11:58:00",0.5886
"2018-05-29 11:59:00",0.5903
"2018-05-29 12:00:00",0.5927
"2018-05-29 12:01:00",0.5944
"2018-05-29 12:02:00",0.5948
"2018-05-29 12:03:00",0.5961
"2018-05-29 12:04:00",0.5974
"2018-05-29 12:05:00",0.5973
"2018-05-29 12:06:00",0.5983
"2018-05-29 12:07:00",0.5986
"2018-05-29 12:08:00",0.5992
"2018-05-29 12:09:00",0.5993
"2018-05-29 12:10:00",0.5995
"2018-05-29 12:11:00",0.5955
"2018-05-29 12:12:00",0.5946
"2018-05-29 12:13:00",0.5951
"2018-05-29 12:14:00",0.5966
"2018-05-29 12:15:00",0.5961
"2018-05-29 12:16:00",0.5955
"2018-05-29 12:17:00",0.5937
"2018-05-29 12:18:00",0.5924
"2018-05-29 12:19:00",0.5922
"2018-05-29 12:20:00",0.5926
"2018-05-29 12:21:00",0.5934
"2018-05-29 12:22:00",0.5928
"2018-05-29 12:23:00",0.5926
"2018-05-29 12:24:00",0.5925
"2018-05-29 12:25:00",0.5907
"2018-05-29 12:26:00",0.5909
"2018-05-29 12:27:00",0.5913
"2018-05-29 12:28:00",0.5905
"2018-05-29 12:29:00",0.5906
"2018-05-29 12:30:00",0.5927
"2018-05-29 12:31:00",0.5936
"2018-05-29 12:32:00",0.593
"2018-05-29 12:33:00",0.5919
"2018-05-29 12:34:00",0.592
"2018-05-29 12:35:00",0.5913
"2018-05-29 12:36:00",0.591
"2018-05-29 12:37:00",0.5902
"2018-05-29 12:38:00",0.5906
"2018-05-29 12:39:00",0.5904
"2018-05-29 12:40:00",0.5906
"2018-05-29 12:41:00",0.5914
"2018-05-29 12:42:00",0.5932
"2018-05-29 12:43:00",0.5935
"2018-05-29 12:44:00",0.5939
"2018-05-29 12:45:00",0.5929
"2018-05-29 12:46:00",0.5927
"2018-05-29 12:47:00",0.5916
"2018-05-29 12:48:00",0.5916
"2018-05-29 12:49:00",0.5919
"2018-05-29 12:50:00",0.5916
"2018-05-29 12:51:00",0.5932
"2018-05-29 12:52:00",0.5932
"2018-05-29 12:53:00",0.5929
"2018-05-29 12:54:00",0.5929
"2018-05-29 12:55:00",0.5923
"2018-05-29 12:56:00",0.5932
"2018-05-29 12:57:00",0.5941
"2018-05-29 12:58:00",0.5943
"2018-05-29 12:59:00",0.5942
"2018-05-29 13:00:00",0.5961
"2018-05-29 13:01:00",0.5968
"2018-05-29 13:02:00",0.5968
"2018-05-29 13:03:00",0.5969
"2018-05-29 13:04:00",0.5961
"2018-05-29 13:05:00",0.5959
"2018-05-29 13:06:00",0.5951
"2018-05-29 13:07:00",0.595
"2018-05-29 13:08:00",0.5956
"2018-05-29 13:09:00",0.596
"2018-05-29 13:10:00",0.5965
"2018-05-29 13:11:00",0.5966
"2018-05-29 13:12:00",0.5979
"2018-05-29 13:13:00",0.597
"2018-05-29 13:14:00",0.5969
"2018-05-29 13:15:00",0.5969
"2018-05-29 13:16:00",0.597
"2018-05-29 13:17:00",0.5964
"2018-05-29 13:18:00",0.5962
"2018-05-29 13:19:00",0.5964
"2018-05-29 13:20:00",0.5975
"2018-05-29 13:21:00",0.5997
"2018-05-29 13:22:00",0.5981
"2018-05-29 13:23:00",0.6007
"2018-05-29 13:24:00",0.6008
"2018-05-29 13:25:00",0.6009
"2018-05-29 13:26:00",0.6024
"2018-05-29 13:27:00",0.6029
"2018-05-29 13:28:00",0.6025
"2018-05-29 13:29:00",0.6023
"2018-05-29 13:30:00",0.6006
"2018-05-29 13:31:00",0.6
"2018-05-29 13:32:00",0.598
"2018-05-29 13:33:00",0.5959
"2018-05-29 13:34:00",0.5972
"2018-05-29 13:35:00",0.5961
"2018-05-29 13:36:00",0.5963
"2018-05-29 13:37:00",0.5962
"2018-05-29 13:38:00",0.5974
"2018-05-29 13:39:00",0.5976
"2018-05-29 13:40:00",0.5984
"2018-05-29 13:41:00",0.5977
"2018-05-29 13:42:00",0.5973
"2018-05-29 13:43:00",0.5965
"2018-05-29 13:44:00",0.5957
"2018-05-29 13:45:00",0.5958
"2018-05-29 13:46:00",0.5947
"2018-05-29 13:47:00",0.5944
"2018-05-29 13:48:00",0.5946
"2018-05-29 13:49:00",0.597
"2018-05-29 13:50:00",0.5966
"2018-05-29 13:51:00",0.5963
"2018-05-29 13:52:00",0.5971
"2018-05-29 13:53:00",0.5964
"2018-05-29 13:54:00",0.5966
"2018-05-29 13:55:00",0.5966
"2018-05-29 13:56:00",0.5978
"2018-05-29 13:57:00",0.5972
"2018-05-29 13:58:00",0.5968
"2018-05-29 13:59:00",0.5965
"2018-05-29 14:00:00",0.5971
"2018-05-29 14:01:00",0.598
"2018-05-29 14:02:00",0.5981
"2018-05-29 14:03:00",0.5973
"2018-05-29 14:04:00",0.597
"2018-05-29 14:05:00",0.5962
"2018-05-29 14:06:00",0.596
"2018-05-29 14:07:00",0.5947
"2018-05-29 14:08:00",0.5946
"2018-05-29 14:09:00",0.5933
"2018-05-29 14:10:00",0.5931
"2018-05-29 14:11:00",0.5931
"2018-05-29 14:12:00",0.5937
"2018-05-29 14:13:00",0.593
"2018-05-29 14:14:00",0.5931
"2018-05-29 14:15:00",0.5931
"2018-05-29 14:16:00",0.5919
"2018-05-29 14:17:00",0.591
"2018-05-29 14:18:00",0.5916
"2018-05-29 14:19:00",0.5922
"2018-05-29 14:20:00",0.5913
"2018-05-29 14:21:00",0.5914
"2018-05-29 14:22:00",0.591
"2018-05-29 14:23:00",0.5912
"2018-05-29 14:24:00",0.591
"2018-05-29 14:25:00",0.5919
"2018-05-29 14:26:00",0.5932
"2018-05-29 14:27:00",0.5926
"2018-05-29 14:28:00",0.5925
"2018-05-29 14:29:00",0.5927
"2018-05-29 14:30:00",0.5932
"2018-05-29 14:31:00",0.594
"2018-05-29 14:32:00",0.5944
"2018-05-29 14:33:00",0.5959
"2018-05-29 14:34:00",0.5954
"2018-05-29 14:35:00",0.5946
"2018-05-29 14:36:00",0.5944
"2018-05-29 14:37:00",0.5935
"2018-05-29 14:38:00",0.5934
"2018-05-29 14:39:00",0.5926
"2018-05-29 14:40:00",0.5925
"2018-05-29 14:41:00",0.5921
"2018-05-29 14:42:00",0.5917
"2018-05-29 14:43:00",0.5916
"2018-05-29 14:44:00",0.5921
"2018-05-29 14:45:00",0.592
"2018-05-29 14:46:00",0.5929
"2018-05-29 14:47:00",0.5928
"2018-05-29 14:48:00",0.5929
"2018-05-29 14:49:00",0.5925
"2018-05-29 14:50:00",0.5926
"2018-05-29 14:51:00",0.5926
"2018-05-29 14:52:00",0.5924
"2018-05-29 14:53:00",0.5916
"2018-05-29 14:54:00",0.5907
"2018-05-29 14:55:00",0.5906
"2018-05-29 14:56:00",0.5908
"2018-05-29 14:57:00",0.5909
"2018-05-29 14:58:00",0.5908
"2018-05-29 14:59:00",0.5903
"2018-05-29 15:00:00",0.5902
"2018-05-29 15:01:00",0.5902
"2018-05-29 15:02:00",0.5895
"2018-05-29 15:03:00",0.5894
"2018-05-29 15:04:00",0.5888
"2018-05-29 15:05:00",0.588
"2018-05-29 15:06:00",0.5885
"2018-05-29 15:07:00",0.5893
"2018-05-29 15:08:00",0.5891
"2018-05-29 15:09:00",0.5891
"2018-05-29 15:10:00",0.5891
"2018-05-29 15:11:00",0.5878
"2018-05-29 15:12:00",0.5865
"2018-05-29 15:13:00",0.586
"2018-05-29 15:14:00",0.5863
"2018-05-29 15:15:00",0.5859
"2018-05-29 15:16:00",0.5858
"2018-05-29 15:17:00",0.5861
"2018-05-29 15:18:00",0.5856
"2018-05-29 15:19:00",0.5853
"2018-05-29 15:20:00",0.5856
"2018-05-29 15:21:00",0.5853
"2018-05-29 15:22:00",0.5849
"2018-05-29 15:23:00",0.5853
"2018-05-29 15:24:00",0.585
"2018-05-29 15:25:00",0.5849
"2018-05-29 15:26:00",0.5843
"2018-05-29 15:27:00",0.584
"2018-05-29 15:28:00",0.584
"2018-05-29 15:29:00",0.584
"2018-05-29 15:30:00",0.5841
"2018-05-29 15:31:00",0.5841
"2018-05-29 15:32:00",0.5846
"2018-05-29 15:33:00",0.5853
"2018-05-29 15:34:00",0.5852
"2018-05-29 15:35:00",0.5853
"2018-05-29 15:36:00",0.5883
"2018-05-29 15:37:00",0.5892
"2018-05-29 15:38:00",0.5895
"2018-05-29 15:39:00",0.5903
"2018-05-29 15:40:00",0.5908
"2018-05-29 15:41:00",0.59
"2018-05-29 15:42:00",0.5902
"2018-05-29 15:43:00",0.5901
"2018-05-29 15:44:00",0.5898
"2018-05-29 15:45:00",0.5898
"2018-05-29 15:46:00",0.5898
"2018-05-29 15:47:00",0.5898
"2018-05-29 15:48:00",0.5899
"2018-05-29 15:49:00",0.59
"2018-05-29 15:50:00",0.5909
"2018-05-29 15:51:00",0.5898
"2018-05-29 15:52:00",0.5898
"2018-05-29 15:53:00",0.5897
"2018-05-29 15:54:00",0.5907
"2018-05-29 15:55:00",0.5908
"2018-05-29 15:56:00",0.5908
"2018-05-29 15:57:00",0.5908
"2018-05-29 15:58:00",0.5907
"2018-05-29 15:59:00",0.5907
"2018-05-29 16:00:00",0.59
"2018-05-29 16:01:00",0.5895
"2018-05-29 16:02:00",0.5885
"2018-05-29 16:03:00",0.5882
"2018-05-29 16:04:00",0.5886
"2018-05-29 16:05:00",0.5885
"2018-05-29 16:06:00",0.5889
"2018-05-29 16:07:00",0.589
"2018-05-29 16:08:00",0.5902
"2018-05-29 16:09:00",0.5902
"2018-05-29 16:10:00",0.5907
"2018-05-29 16:11:00",0.5906
"2018-05-29 16:12:00",0.5903
"2018-05-29 16:13:00",0.5895
"2018-05-29 16:14:00",0.5895
"2018-05-29 16:15:00",0.5906
"2018-05-29 16:16:00",0.5908
"2018-05-29 16:17:00",0.5905
"2018-05-29 16:18:00",0.5905
"2018-05-29 16:19:00",0.5907
"2018-05-29 16:20:00",0.5904
"2018-05-29 16:21:00",0.5905
"2018-05-29 16:22:00",0.5906
"2018-05-29 16:23:00",0.5906
"2018-05-29 16:24:00",0.5904
"2018-05-29 16:25:00",0.5899
"2018-05-29 16:26:00",0.5897
"2018-05-29 16:27:00",0.5893
"2018-05-29 16:28:00",0.589
"2018-05-29 16:29:00",0.5892
"2018-05-29 16:30:00",0.5897
"2018-05-29 16:31:00",0.5898
"2018-05-29 16:32:00",0.5898
"2018-05-29 16:33:00",0.5897
"2018-05-29 16:34:00",0.5896
"2018-05-29 16:35:00",0.5907
"2018-05-29 16:36:00",0.5903
"2018-05-29 16:37:00",0.5904
"2018-05-29 16:38:00",0.5901
"2018-05-29 16:39:00",0.5898
"2018-05-29 16:40:00",0.59
"2018-05-29 16:41:00",0.5902
"2018-05-29 16:42:00",0.5901
"2018-05-29 16:43:00",0.5897
"2018-05-29 16:44:00",0.59
"2018-05-29 16:45:00",0.5898
"2018-05-29 16:46:00",0.5899
"2018-05-29 16:47:00",0.59
"2018-05-29 16:48:00",0.5902
"2018-05-29 16:49:00",0.5903
"2018-05-29 16:50:00",0.5909
"2018-05-29 16:51:00",0.5908
"2018-05-29 16:52:00",0.5908
"2018-05-29 16:53:00",0.591
"2018-05-29 16:54:00",0.5917
"2018-05-29 16:55:00",0.5925
"2018-05-29 16:56:00",0.5929
"2018-05-29 16:57:00",0.5926
"2018-05-29 16:58:00",0.5929
"2018-05-29 16:59:00",0.5917
"2018-05-29 17:00:00",0.5921
"2018-05-29 17:01:00",0.592
"2018-05-29 17:02:00",0.5911
"2018-05-29 17:03:00",0.5914
"2018-05-29 17:04:00",0.5917
"2018-05-29 17:05:00",0.5925
"2018-05-29 17:06:00",0.5926
"2018-05-29 17:07:00",0.5926
"2018-05-29 17:08:00",0.5925
"2018-05-29 17:09:00",0.5924
"2018-05-29 17:10:00",0.5916
"2018-05-29 17:11:00",0.5919
"2018-05-29 17:12:00",0.5919
"2018-05-29 17:13:00",0.5926
"2018-05-29 17:14:00",0.5926
"2018-05-29 17:15:00",0.5931
"2018-05-29 17:16:00",0.5931
"2018-05-29 17:17:00",0.5933
"2018-05-29 17:18:00",0.5932
"2018-05-29 17:19:00",0.5933
"2018-05-29 17:20:00",0.5934
"2018-05-29 17:21:00",0.5932
"2018-05-29 17:22:00",0.592
"2018-05-29 17:23:00",0.5918
"2018-05-29 17:24:00",0.5918
"2018-05-29 17:25:00",0.5925
"2018-05-29 17:26:00",0.5922
"2018-05-29 17:27:00",0.592
"2018-05-29 17:28:00",0.592
"2018-05-29 17:29:00",0.592
"2018-05-29 17:30:00",0.5924
"2018-05-29 17:31:00",0.5926
"2018-05-29 17:32:00",0.5926
"2018-05-29 17:33:00",0.5924
"2018-05-29 17:34:00",0.5925
"2018-05-29 17:35:00",0.5926
"2018-05-29 17:36:00",0.5927
"2018-05-29 17:37:00",0.5927
"2018-05-29 17:38:00",0.5929
"2018-05-29 17:39:00",0.5929
"2018-05-29 17:40:00",0.5929
"2018-05-29 17:41:00",0.5935
"2018-05-29 17:42:00",0.5939
"2018-05-29 17:43:00",0.5939
"2018-05-29 17:44:00",0.5939
"2018-05-29 17:45:00",0.5943
"2018-05-29 17:46:00",0.5944
"2018-05-29 17:47:00",0.5953
"2018-05-29 17:48:00",0.5951
"2018-05-29 17:49:00",0.595
"2018-05-29 17:50:00",0.5949
"2018-05-29 17:51:00",0.5952
"2018-05-29 17:52:00",0.5954
"2018-05-29 17:53:00",0.5958
"2018-05-29 17:54:00",0.5957
"2018-05-29 17:55:00",0.5954
"2018-05-29 17:56:00",0.5955
"2018-05-29 17:57:00",0.5961
"2018-05-29 17:58:00",0.6012
"2018-05-29 17:59:00",0.602
"2018-05-29 18:00:00",0.6023
"2018-05-29 18:01:00",0.6017
"2018-05-29 18:02:00",0.6009
"2018-05-29 18:03:00",0.6015
"2018-05-29 18:04:00",0.5993
"2018-05-29 18:05:00",0.6004
"2018-05-29 18:06:00",0.5998
"2018-05-29 18:07:00",0.6001
"2018-05-29 18:08:00",0.6003
"2018-05-29 18:09:00",0.6002
"2018-05-29 18:10:00",0.6029
"2018-05-29 18:11:00",0.6022
"2018-05-29 18:12:00",0.6046
