"Index","Close.LTC"
"2018-05-29 06:31:00",111.85
"2018-05-29 06:32:00",111.82
"2018-05-29 06:33:00",111.83
"2018-05-29 06:34:00",111.98
"2018-05-29 06:35:00",112.12
"2018-05-29 06:36:00",112.01
"2018-05-29 06:37:00",111.95
"2018-05-29 06:38:00",111.92
"2018-05-29 06:39:00",111.89
"2018-05-29 06:40:00",111.72
"2018-05-29 06:41:00",111.73
"2018-05-29 06:42:00",111.66
"2018-05-29 06:43:00",111.69
"2018-05-29 06:44:00",111.6
"2018-05-29 06:45:00",111.57
"2018-05-29 06:46:00",111.63
"2018-05-29 06:47:00",111.64
"2018-05-29 06:48:00",111.59
"2018-05-29 06:49:00",111.64
"2018-05-29 06:50:00",111.64
"2018-05-29 06:51:00",111.56
"2018-05-29 06:52:00",111.49
"2018-05-29 06:53:00",111.48
"2018-05-29 06:54:00",111.51
"2018-05-29 06:55:00",111.45
"2018-05-29 06:56:00",111.48
"2018-05-29 06:57:00",111.44
"2018-05-29 06:58:00",111.46
"2018-05-29 06:59:00",111.45
"2018-05-29 07:00:00",111.4
"2018-05-29 07:01:00",111.42
"2018-05-29 07:02:00",111.43
"2018-05-29 07:03:00",111.43
"2018-05-29 07:04:00",111.56
"2018-05-29 07:05:00",111.56
"2018-05-29 07:06:00",111.56
"2018-05-29 07:07:00",111.59
"2018-05-29 07:08:00",111.75
"2018-05-29 07:09:00",111.75
"2018-05-29 07:10:00",111.79
"2018-05-29 07:11:00",111.81
"2018-05-29 07:12:00",111.72
"2018-05-29 07:13:00",111.73
"2018-05-29 07:14:00",111.71
"2018-05-29 07:15:00",111.71
"2018-05-29 07:16:00",111.78
"2018-05-29 07:17:00",111.74
"2018-05-29 07:18:00",111.79
"2018-05-29 07:19:00",111.84
"2018-05-29 07:20:00",111.85
"2018-05-29 07:21:00",111.94
"2018-05-29 07:22:00",111.96
"2018-05-29 07:23:00",112.08
"2018-05-29 07:24:00",112.41
"2018-05-29 07:25:00",112.83
"2018-05-29 07:26:00",112.62
"2018-05-29 07:27:00",112.56
"2018-05-29 07:28:00",112.73
"2018-05-29 07:29:00",112.81
"2018-05-29 07:30:00",112.97
"2018-05-29 07:31:00",113
"2018-05-29 07:32:00",112.96
"2018-05-29 07:33:00",112.94
"2018-05-29 07:34:00",112.99
"2018-05-29 07:35:00",113.1
"2018-05-29 07:36:00",113.11
"2018-05-29 07:37:00",113.09
"2018-05-29 07:38:00",113.09
"2018-05-29 07:39:00",112.87
"2018-05-29 07:40:00",112.85
"2018-05-29 07:41:00",112.83
"2018-05-29 07:42:00",112.84
"2018-05-29 07:43:00",112.82
"2018-05-29 07:44:00",112.81
"2018-05-29 07:45:00",112.87
"2018-05-29 07:46:00",112.86
"2018-05-29 07:47:00",112.83
"2018-05-29 07:48:00",112.85
"2018-05-29 07:49:00",112.84
"2018-05-29 07:50:00",113.24
"2018-05-29 07:51:00",113.2
"2018-05-29 07:52:00",113.23
"2018-05-29 07:53:00",112.94
"2018-05-29 07:54:00",112.96
"2018-05-29 07:55:00",112.93
"2018-05-29 07:56:00",112.96
"2018-05-29 07:57:00",113.11
"2018-05-29 07:58:00",113.18
"2018-05-29 07:59:00",113.15
"2018-05-29 08:00:00",113.2
"2018-05-29 08:01:00",113.18
"2018-05-29 08:02:00",113.09
"2018-05-29 08:03:00",113.12
"2018-05-29 08:04:00",113.13
"2018-05-29 08:05:00",113.11
"2018-05-29 08:06:00",112.96
"2018-05-29 08:07:00",112.94
"2018-05-29 08:08:00",112.9
"2018-05-29 08:09:00",112.72
"2018-05-29 08:10:00",112.7
"2018-05-29 08:11:00",112.77
"2018-05-29 08:12:00",112.85
"2018-05-29 08:13:00",112.96
"2018-05-29 08:14:00",112.99
"2018-05-29 08:15:00",112.94
"2018-05-29 08:16:00",112.95
"2018-05-29 08:17:00",112.85
"2018-05-29 08:18:00",112.85
"2018-05-29 08:19:00",112.88
"2018-05-29 08:20:00",112.89
"2018-05-29 08:21:00",112.93
"2018-05-29 08:22:00",112.87
"2018-05-29 08:23:00",112.89
"2018-05-29 08:24:00",112.78
"2018-05-29 08:25:00",112.81
"2018-05-29 08:26:00",112.74
"2018-05-29 08:27:00",112.67
"2018-05-29 08:28:00",112.73
"2018-05-29 08:29:00",112.76
"2018-05-29 08:30:00",112.7
"2018-05-29 08:31:00",112.75
"2018-05-29 08:32:00",112.78
"2018-05-29 08:33:00",112.8
"2018-05-29 08:34:00",112.78
"2018-05-29 08:35:00",112.77
"2018-05-29 08:36:00",112.83
"2018-05-29 08:37:00",112.85
"2018-05-29 08:38:00",112.84
"2018-05-29 08:39:00",112.84
"2018-05-29 08:40:00",112.87
"2018-05-29 08:41:00",112.75
"2018-05-29 08:42:00",112.8
"2018-05-29 08:43:00",112.8
"2018-05-29 08:44:00",112.87
"2018-05-29 08:45:00",112.93
"2018-05-29 08:46:00",112.97
"2018-05-29 08:47:00",113.04
"2018-05-29 08:48:00",113.02
"2018-05-29 08:49:00",113.08
"2018-05-29 08:50:00",113.04
"2018-05-29 08:51:00",113.08
"2018-05-29 08:52:00",113.05
"2018-05-29 08:53:00",113.08
"2018-05-29 08:54:00",113.02
"2018-05-29 08:55:00",113.06
"2018-05-29 08:56:00",113.07
"2018-05-29 08:57:00",113.06
"2018-05-29 08:58:00",113.05
"2018-05-29 08:59:00",113.02
"2018-05-29 09:00:00",112.81
"2018-05-29 09:01:00",112.89
"2018-05-29 09:02:00",112.92
"2018-05-29 09:03:00",112.95
"2018-05-29 09:04:00",112.86
"2018-05-29 09:05:00",112.81
"2018-05-29 09:06:00",112.8
"2018-05-29 09:07:00",112.86
"2018-05-29 09:08:00",112.79
"2018-05-29 09:09:00",112.77
"2018-05-29 09:10:00",112.8
"2018-05-29 09:11:00",112.78
"2018-05-29 09:12:00",112.81
"2018-05-29 09:13:00",112.78
"2018-05-29 09:14:00",112.76
"2018-05-29 09:15:00",112.82
"2018-05-29 09:16:00",112.8
"2018-05-29 09:17:00",112.82
"2018-05-29 09:18:00",112.81
"2018-05-29 09:19:00",112.82
"2018-05-29 09:20:00",112.83
"2018-05-29 09:21:00",112.79
"2018-05-29 09:22:00",112.81
"2018-05-29 09:23:00",112.8
"2018-05-29 09:24:00",112.78
"2018-05-29 09:25:00",112.78
"2018-05-29 09:26:00",112.8
"2018-05-29 09:27:00",112.78
"2018-05-29 09:28:00",112.68
"2018-05-29 09:29:00",112.72
"2018-05-29 09:30:00",112.63
"2018-05-29 09:31:00",112.73
"2018-05-29 09:32:00",112.71
"2018-05-29 09:33:00",112.71
"2018-05-29 09:34:00",112.69
"2018-05-29 09:35:00",112.62
"2018-05-29 09:36:00",112.73
"2018-05-29 09:37:00",112.73
"2018-05-29 09:38:00",112.66
"2018-05-29 09:39:00",112.67
"2018-05-29 09:40:00",112.68
"2018-05-29 09:41:00",112.69
"2018-05-29 09:42:00",112.69
"2018-05-29 09:43:00",112.7
"2018-05-29 09:44:00",112.69
"2018-05-29 09:45:00",112.69
"2018-05-29 09:46:00",112.69
"2018-05-29 09:47:00",112.64
"2018-05-29 09:48:00",112.66
"2018-05-29 09:49:00",112.66
"2018-05-29 09:50:00",112.66
"2018-05-29 09:51:00",112.72
"2018-05-29 09:52:00",112.68
"2018-05-29 09:53:00",112.69
"2018-05-29 09:54:00",112.66
"2018-05-29 09:55:00",112.66
"2018-05-29 09:56:00",112.66
"2018-05-29 09:57:00",112.67
"2018-05-29 09:58:00",112.75
"2018-05-29 09:59:00",112.73
"2018-05-29 10:00:00",112.75
"2018-05-29 10:01:00",112.83
"2018-05-29 10:02:00",112.81
"2018-05-29 10:03:00",112.85
"2018-05-29 10:04:00",112.87
"2018-05-29 10:05:00",112.89
"2018-05-29 10:06:00",112.86
"2018-05-29 10:07:00",112.89
"2018-05-29 10:08:00",112.74
"2018-05-29 10:09:00",112.86
"2018-05-29 10:10:00",112.88
"2018-05-29 10:11:00",112.87
"2018-05-29 10:12:00",112.77
"2018-05-29 10:13:00",112.66
"2018-05-29 10:14:00",112.68
"2018-05-29 10:15:00",112.68
"2018-05-29 10:16:00",112.74
"2018-05-29 10:17:00",112.76
"2018-05-29 10:18:00",112.8
"2018-05-29 10:19:00",112.78
"2018-05-29 10:20:00",112.72
"2018-05-29 10:21:00",112.71
"2018-05-29 10:22:00",112.86
"2018-05-29 10:23:00",112.88
"2018-05-29 10:24:00",113
"2018-05-29 10:25:00",113.59
"2018-05-29 10:26:00",113.91
"2018-05-29 10:27:00",113.74
"2018-05-29 10:28:00",113.78
"2018-05-29 10:29:00",113.8
"2018-05-29 10:30:00",113.74
"2018-05-29 10:31:00",113.69
"2018-05-29 10:32:00",113.67
"2018-05-29 10:33:00",113.68
"2018-05-29 10:34:00",113.71
"2018-05-29 10:35:00",113.75
"2018-05-29 10:36:00",113.77
"2018-05-29 10:37:00",113.72
"2018-05-29 10:38:00",113.94
"2018-05-29 10:39:00",113.91
"2018-05-29 10:40:00",113.95
"2018-05-29 10:41:00",114.38
"2018-05-29 10:42:00",114.31
"2018-05-29 10:43:00",114.41
"2018-05-29 10:44:00",114.38
"2018-05-29 10:45:00",114.33
"2018-05-29 10:46:00",114.34
"2018-05-29 10:47:00",114.32
"2018-05-29 10:48:00",114.45
"2018-05-29 10:49:00",114.45
"2018-05-29 10:50:00",114.49
"2018-05-29 10:51:00",115.16
"2018-05-29 10:52:00",116.38
"2018-05-29 10:53:00",116.62
"2018-05-29 10:54:00",116.73
"2018-05-29 10:55:00",116.86
"2018-05-29 10:56:00",116.87
"2018-05-29 10:57:00",116.92
"2018-05-29 10:58:00",116.98
"2018-05-29 10:59:00",117.15
"2018-05-29 11:00:00",117.65
"2018-05-29 11:01:00",118.67
"2018-05-29 11:02:00",119.17
"2018-05-29 11:03:00",118.64
"2018-05-29 11:04:00",118.59
"2018-05-29 11:05:00",118.7
"2018-05-29 11:06:00",118.83
"2018-05-29 11:07:00",119.14
"2018-05-29 11:08:00",119.19
"2018-05-29 11:09:00",118.87
"2018-05-29 11:10:00",118.69
"2018-05-29 11:11:00",118.55
"2018-05-29 11:12:00",118.54
"2018-05-29 11:13:00",118.29
"2018-05-29 11:14:00",118.33
"2018-05-29 11:15:00",118.29
"2018-05-29 11:16:00",118.42
"2018-05-29 11:17:00",118.35
"2018-05-29 11:18:00",118.24
"2018-05-29 11:19:00",118.19
"2018-05-29 11:20:00",118.19
"2018-05-29 11:21:00",118.46
"2018-05-29 11:22:00",118.49
"2018-05-29 11:23:00",118.7
"2018-05-29 11:24:00",118.63
"2018-05-29 11:25:00",118.7
"2018-05-29 11:26:00",119.9
"2018-05-29 11:27:00",120.67
"2018-05-29 11:28:00",120.4
"2018-05-29 11:29:00",120.46
"2018-05-29 11:30:00",120.22
"2018-05-29 11:31:00",120.34
"2018-05-29 11:32:00",120.71
"2018-05-29 11:33:00",121.01
"2018-05-29 11:34:00",120.85
"2018-05-29 11:35:00",120.71
"2018-05-29 11:36:00",120.72
"2018-05-29 11:37:00",120.57
"2018-05-29 11:38:00",120.63
"2018-05-29 11:39:00",120.57
"2018-05-29 11:40:00",120.35
"2018-05-29 11:41:00",120.23
"2018-05-29 11:42:00",120.22
"2018-05-29 11:43:00",120.13
"2018-05-29 11:44:00",119.79
"2018-05-29 11:45:00",119.6
"2018-05-29 11:46:00",119.87
"2018-05-29 11:47:00",119.78
"2018-05-29 11:48:00",119.75
"2018-05-29 11:49:00",120.09
"2018-05-29 11:50:00",120.23
"2018-05-29 11:51:00",120.57
"2018-05-29 11:52:00",120.58
"2018-05-29 11:53:00",120.56
"2018-05-29 11:54:00",120.47
"2018-05-29 11:55:00",120.29
"2018-05-29 11:56:00",120.06
"2018-05-29 11:57:00",120.06
"2018-05-29 11:58:00",120.08
"2018-05-29 11:59:00",120.16
"2018-05-29 12:00:00",120.45
"2018-05-29 12:01:00",120.61
"2018-05-29 12:02:00",120.85
"2018-05-29 12:03:00",121.01
"2018-05-29 12:04:00",121.24
"2018-05-29 12:05:00",121.54
"2018-05-29 12:06:00",121.73
"2018-05-29 12:07:00",121.88
"2018-05-29 12:08:00",121.76
"2018-05-29 12:09:00",121.64
"2018-05-29 12:10:00",121.65
"2018-05-29 12:11:00",121.52
"2018-05-29 12:12:00",121.3
"2018-05-29 12:13:00",121.06
"2018-05-29 12:14:00",121.38
"2018-05-29 12:15:00",121.26
"2018-05-29 12:16:00",121.23
"2018-05-29 12:17:00",121.13
"2018-05-29 12:18:00",120.34
"2018-05-29 12:19:00",120.51
"2018-05-29 12:20:00",120.74
"2018-05-29 12:21:00",120.64
"2018-05-29 12:22:00",120.58
"2018-05-29 12:23:00",120.49
"2018-05-29 12:24:00",120.44
"2018-05-29 12:25:00",120.03
"2018-05-29 12:26:00",119.98
"2018-05-29 12:27:00",120.07
"2018-05-29 12:28:00",120.04
"2018-05-29 12:29:00",120.08
"2018-05-29 12:30:00",120.7
"2018-05-29 12:31:00",120.63
"2018-05-29 12:32:00",120.44
"2018-05-29 12:33:00",120.48
"2018-05-29 12:34:00",120.43
"2018-05-29 12:35:00",120.27
"2018-05-29 12:36:00",120.3
"2018-05-29 12:37:00",120.15
"2018-05-29 12:38:00",120.22
"2018-05-29 12:39:00",120.23
"2018-05-29 12:40:00",120.25
"2018-05-29 12:41:00",120.36
"2018-05-29 12:42:00",120.55
"2018-05-29 12:43:00",120.59
"2018-05-29 12:44:00",120.62
"2018-05-29 12:45:00",120.35
"2018-05-29 12:46:00",120.45
"2018-05-29 12:47:00",120.62
"2018-05-29 12:48:00",120.65
"2018-05-29 12:49:00",120.61
"2018-05-29 12:50:00",120.64
"2018-05-29 12:51:00",120.89
"2018-05-29 12:52:00",120.9
"2018-05-29 12:53:00",120.9
"2018-05-29 12:54:00",120.94
"2018-05-29 12:55:00",120.91
"2018-05-29 12:56:00",120.97
"2018-05-29 12:57:00",120.88
"2018-05-29 12:58:00",120.95
"2018-05-29 12:59:00",120.94
"2018-05-29 13:00:00",121.3
"2018-05-29 13:01:00",121.45
"2018-05-29 13:02:00",121.51
"2018-05-29 13:03:00",121.33
"2018-05-29 13:04:00",121.23
"2018-05-29 13:05:00",121.15
"2018-05-29 13:06:00",121.15
"2018-05-29 13:07:00",121.11
"2018-05-29 13:08:00",121.24
"2018-05-29 13:09:00",121.25
"2018-05-29 13:10:00",121.32
"2018-05-29 13:11:00",121.38
"2018-05-29 13:12:00",121.5
"2018-05-29 13:13:00",121.56
"2018-05-29 13:14:00",121.55
"2018-05-29 13:15:00",121.7
"2018-05-29 13:16:00",121.73
"2018-05-29 13:17:00",121.67
"2018-05-29 13:18:00",121.71
"2018-05-29 13:19:00",121.74
"2018-05-29 13:20:00",121.72
"2018-05-29 13:21:00",122.01
"2018-05-29 13:22:00",122.02
"2018-05-29 13:23:00",122.09
"2018-05-29 13:24:00",122.21
"2018-05-29 13:25:00",122.29
"2018-05-29 13:26:00",122.61
"2018-05-29 13:27:00",122.4
"2018-05-29 13:28:00",122.13
"2018-05-29 13:29:00",122.2
"2018-05-29 13:30:00",121.89
"2018-05-29 13:31:00",121.91
"2018-05-29 13:32:00",121.63
"2018-05-29 13:33:00",121.64
"2018-05-29 13:34:00",121.58
"2018-05-29 13:35:00",121.51
"2018-05-29 13:36:00",121.52
"2018-05-29 13:37:00",121.53
"2018-05-29 13:38:00",121.65
"2018-05-29 13:39:00",121.66
"2018-05-29 13:40:00",121.63
"2018-05-29 13:41:00",121.6
"2018-05-29 13:42:00",121.54
"2018-05-29 13:43:00",121.44
"2018-05-29 13:44:00",121.47
"2018-05-29 13:45:00",121.44
"2018-05-29 13:46:00",121.48
"2018-05-29 13:47:00",121.31
"2018-05-29 13:48:00",121.41
"2018-05-29 13:49:00",121.49
"2018-05-29 13:50:00",121.53
"2018-05-29 13:51:00",121.62
"2018-05-29 13:52:00",121.76
"2018-05-29 13:53:00",121.62
"2018-05-29 13:54:00",121.65
"2018-05-29 13:55:00",121.69
"2018-05-29 13:56:00",121.78
"2018-05-29 13:57:00",121.75
"2018-05-29 13:58:00",121.62
"2018-05-29 13:59:00",121.62
"2018-05-29 14:00:00",121.63
"2018-05-29 14:01:00",121.72
"2018-05-29 14:02:00",121.79
"2018-05-29 14:03:00",121.76
"2018-05-29 14:04:00",121.78
"2018-05-29 14:05:00",121.69
"2018-05-29 14:06:00",121.62
"2018-05-29 14:07:00",121.46
"2018-05-29 14:08:00",121.27
"2018-05-29 14:09:00",121.12
"2018-05-29 14:10:00",120.98
"2018-05-29 14:11:00",120.97
"2018-05-29 14:12:00",120.98
"2018-05-29 14:13:00",120.96
"2018-05-29 14:14:00",120.88
"2018-05-29 14:15:00",120.9
"2018-05-29 14:16:00",120.76
"2018-05-29 14:17:00",120.55
"2018-05-29 14:18:00",120.57
"2018-05-29 14:19:00",120.61
"2018-05-29 14:20:00",120.62
"2018-05-29 14:21:00",120.51
"2018-05-29 14:22:00",120.52
"2018-05-29 14:23:00",120.46
"2018-05-29 14:24:00",120.51
"2018-05-29 14:25:00",120.51
"2018-05-29 14:26:00",120.54
"2018-05-29 14:27:00",120.51
"2018-05-29 14:28:00",120.51
"2018-05-29 14:29:00",120.54
"2018-05-29 14:30:00",120.56
"2018-05-29 14:31:00",120.55
"2018-05-29 14:32:00",120.57
"2018-05-29 14:33:00",120.74
"2018-05-29 14:34:00",120.68
"2018-05-29 14:35:00",120.74
"2018-05-29 14:36:00",120.69
"2018-05-29 14:37:00",120.69
"2018-05-29 14:38:00",120.63
"2018-05-29 14:39:00",120.56
"2018-05-29 14:40:00",120.62
"2018-05-29 14:41:00",120.47
"2018-05-29 14:42:00",120.47
"2018-05-29 14:43:00",120.45
"2018-05-29 14:44:00",120.45
"2018-05-29 14:45:00",120.48
"2018-05-29 14:46:00",120.5
"2018-05-29 14:47:00",120.64
"2018-05-29 14:48:00",120.68
"2018-05-29 14:49:00",120.63
"2018-05-29 14:50:00",120.67
"2018-05-29 14:51:00",120.69
"2018-05-29 14:52:00",120.56
"2018-05-29 14:53:00",120.53
"2018-05-29 14:54:00",120.54
"2018-05-29 14:55:00",120.55
"2018-05-29 14:56:00",120.58
"2018-05-29 14:57:00",120.57
"2018-05-29 14:58:00",120.46
"2018-05-29 14:59:00",120.49
"2018-05-29 15:00:00",120.54
"2018-05-29 15:01:00",120.52
"2018-05-29 15:02:00",120.4
"2018-05-29 15:03:00",120.29
"2018-05-29 15:04:00",120.28
"2018-05-29 15:05:00",120.31
"2018-05-29 15:06:00",120.21
"2018-05-29 15:07:00",120.23
"2018-05-29 15:08:00",120.21
"2018-05-29 15:09:00",120.21
"2018-05-29 15:10:00",119.87
"2018-05-29 15:11:00",119.68
"2018-05-29 15:12:00",119.21
"2018-05-29 15:13:00",119.18
"2018-05-29 15:14:00",119.15
"2018-05-29 15:15:00",119.31
"2018-05-29 15:16:00",119.28
"2018-05-29 15:17:00",119.27
"2018-05-29 15:18:00",119.17
"2018-05-29 15:19:00",119.17
"2018-05-29 15:20:00",119.26
"2018-05-29 15:21:00",119.31
"2018-05-29 15:22:00",119.08
"2018-05-29 15:23:00",119.01
"2018-05-29 15:24:00",118.97
"2018-05-29 15:25:00",118.95
"2018-05-29 15:26:00",118.94
"2018-05-29 15:27:00",118.99
"2018-05-29 15:28:00",118.58
"2018-05-29 15:29:00",118.76
"2018-05-29 15:30:00",118.8
"2018-05-29 15:31:00",118.8
"2018-05-29 15:32:00",118.78
"2018-05-29 15:33:00",118.8
"2018-05-29 15:34:00",118.9
"2018-05-29 15:35:00",118.89
"2018-05-29 15:36:00",119.64
"2018-05-29 15:37:00",119.35
"2018-05-29 15:38:00",119.49
"2018-05-29 15:39:00",119.57
"2018-05-29 15:40:00",119.66
"2018-05-29 15:41:00",119.59
"2018-05-29 15:42:00",119.75
"2018-05-29 15:43:00",119.83
"2018-05-29 15:44:00",119.84
"2018-05-29 15:45:00",120
"2018-05-29 15:46:00",119.92
"2018-05-29 15:47:00",119.92
"2018-05-29 15:48:00",119.95
"2018-05-29 15:49:00",119.96
"2018-05-29 15:50:00",119.98
"2018-05-29 15:51:00",119.96
"2018-05-29 15:52:00",119.96
"2018-05-29 15:53:00",120.05
"2018-05-29 15:54:00",120.14
"2018-05-29 15:55:00",120.12
"2018-05-29 15:56:00",120.13
"2018-05-29 15:57:00",120.14
"2018-05-29 15:58:00",120.16
"2018-05-29 15:59:00",120.09
"2018-05-29 16:00:00",120.07
"2018-05-29 16:01:00",120.07
"2018-05-29 16:02:00",119.96
"2018-05-29 16:03:00",119.99
"2018-05-29 16:04:00",120.03
"2018-05-29 16:05:00",119.99
"2018-05-29 16:06:00",119.98
"2018-05-29 16:07:00",119.98
"2018-05-29 16:08:00",119.98
"2018-05-29 16:09:00",120.12
"2018-05-29 16:10:00",120.21
"2018-05-29 16:11:00",120.18
"2018-05-29 16:12:00",120.19
"2018-05-29 16:13:00",119.95
"2018-05-29 16:14:00",119.95
"2018-05-29 16:15:00",119.91
"2018-05-29 16:16:00",119.92
"2018-05-29 16:17:00",119.9
"2018-05-29 16:18:00",119.93
"2018-05-29 16:19:00",119.64
"2018-05-29 16:20:00",119.65
"2018-05-29 16:21:00",119.78
"2018-05-29 16:22:00",119.74
"2018-05-29 16:23:00",119.72
"2018-05-29 16:24:00",119.65
"2018-05-29 16:25:00",119.65
"2018-05-29 16:26:00",119.65
"2018-05-29 16:27:00",119.65
"2018-05-29 16:28:00",119.65
"2018-05-29 16:29:00",119.74
"2018-05-29 16:30:00",119.83
"2018-05-29 16:31:00",119.81
"2018-05-29 16:32:00",119.85
"2018-05-29 16:33:00",119.86
"2018-05-29 16:34:00",119.88
"2018-05-29 16:35:00",119.98
"2018-05-29 16:36:00",119.99
"2018-05-29 16:37:00",119.96
"2018-05-29 16:38:00",119.96
"2018-05-29 16:39:00",119.96
"2018-05-29 16:40:00",119.98
"2018-05-29 16:41:00",119.97
"2018-05-29 16:42:00",120.08
"2018-05-29 16:43:00",120.11
"2018-05-29 16:44:00",120.12
"2018-05-29 16:45:00",120.13
"2018-05-29 16:46:00",120.14
"2018-05-29 16:47:00",120.14
"2018-05-29 16:48:00",120.14
"2018-05-29 16:49:00",120.13
"2018-05-29 16:50:00",120.14
"2018-05-29 16:51:00",120.16
"2018-05-29 16:52:00",120.18
"2018-05-29 16:53:00",120.17
"2018-05-29 16:54:00",120.41
"2018-05-29 16:55:00",120.34
"2018-05-29 16:56:00",120.35
"2018-05-29 16:57:00",120.31
"2018-05-29 16:58:00",120.34
"2018-05-29 16:59:00",120.32
"2018-05-29 17:00:00",120.35
"2018-05-29 17:01:00",120.42
"2018-05-29 17:02:00",120.3
"2018-05-29 17:03:00",120.32
"2018-05-29 17:04:00",120.41
"2018-05-29 17:05:00",120.42
"2018-05-29 17:06:00",120.41
"2018-05-29 17:07:00",120.39
"2018-05-29 17:08:00",120.3
"2018-05-29 17:09:00",120.24
"2018-05-29 17:10:00",120.16
"2018-05-29 17:11:00",120.12
"2018-05-29 17:12:00",120.1
"2018-05-29 17:13:00",120.17
"2018-05-29 17:14:00",120.17
"2018-05-29 17:15:00",120.3
"2018-05-29 17:16:00",120.23
"2018-05-29 17:17:00",120.27
"2018-05-29 17:18:00",120.26
"2018-05-29 17:19:00",120.32
"2018-05-29 17:20:00",120.36
"2018-05-29 17:21:00",120.37
"2018-05-29 17:22:00",120.18
"2018-05-29 17:23:00",120.15
"2018-05-29 17:24:00",120.1
"2018-05-29 17:25:00",120.2
"2018-05-29 17:26:00",120.22
"2018-05-29 17:27:00",120.28
"2018-05-29 17:28:00",120.16
"2018-05-29 17:29:00",120.14
"2018-05-29 17:30:00",120.21
"2018-05-29 17:31:00",120.22
"2018-05-29 17:32:00",120.21
"2018-05-29 17:33:00",120.28
"2018-05-29 17:34:00",120.25
"2018-05-29 17:35:00",120.22
"2018-05-29 17:36:00",120.26
"2018-05-29 17:37:00",120.28
"2018-05-29 17:38:00",120.27
"2018-05-29 17:39:00",120.23
"2018-05-29 17:40:00",120.27
"2018-05-29 17:41:00",120.36
"2018-05-29 17:42:00",120.38
"2018-05-29 17:43:00",120.37
"2018-05-29 17:44:00",120.38
"2018-05-29 17:45:00",120.44
"2018-05-29 17:46:00",120.43
"2018-05-29 17:47:00",120.43
"2018-05-29 17:48:00",120.52
"2018-05-29 17:49:00",120.48
"2018-05-29 17:50:00",120.52
"2018-05-29 17:51:00",120.5
"2018-05-29 17:52:00",120.51
"2018-05-29 17:53:00",120.49
"2018-05-29 17:54:00",120.48
"2018-05-29 17:55:00",120.51
"2018-05-29 17:56:00",120.52
"2018-05-29 17:57:00",120.53
"2018-05-29 17:58:00",121.17
"2018-05-29 17:59:00",121.37
"2018-05-29 18:00:00",121.51
"2018-05-29 18:01:00",121.47
"2018-05-29 18:02:00",121.25
"2018-05-29 18:03:00",121.24
"2018-05-29 18:04:00",121.24
"2018-05-29 18:05:00",121.26
"2018-05-29 18:06:00",121.22
"2018-05-29 18:07:00",121.19
"2018-05-29 18:08:00",121.14
"2018-05-29 18:09:00",121.16
"2018-05-29 18:10:00",121.45
"2018-05-29 18:11:00",121.56
"2018-05-29 18:12:00",121.82
"2018-05-29 18:13:00",121.78
"2018-05-29 18:14:00",121.67
"2018-05-29 18:15:00",121.62
"2018-05-29 18:16:00",121.72
"2018-05-29 18:17:00",121.64
"2018-05-29 18:18:00",121.68
"2018-05-29 18:19:00",121.67
"2018-05-29 18:20:00",121.68
"2018-05-29 18:21:00",121.74
"2018-05-29 18:22:00",121.71
"2018-05-29 18:23:00",121.83
"2018-05-29 18:24:00",121.82
"2018-05-29 18:25:00",121.88
"2018-05-29 18:26:00",121.84
"2018-05-29 18:27:00",121.88
"2018-05-29 18:28:00",121.84
"2018-05-29 18:29:00",121.69
"2018-05-29 18:30:00",121.63
"2018-05-29 18:31:00",121.57
"2018-05-29 18:32:00",121.6
"2018-05-29 18:33:00",121.57
"2018-05-29 18:34:00",121.56
"2018-05-29 18:35:00",121.51
"2018-05-29 18:36:00",121.6
"2018-05-29 18:37:00",121.58
"2018-05-29 18:38:00",121.57
"2018-05-29 18:39:00",121.53
"2018-05-29 18:40:00",121.52
"2018-05-29 18:41:00",121.51
"2018-05-29 18:42:00",121.44
"2018-05-29 18:43:00",121.51
"2018-05-29 18:44:00",121.5
"2018-05-29 18:45:00",121.39
"2018-05-29 18:46:00",121.42
"2018-05-29 18:47:00",121.51
"2018-05-29 18:48:00",121.54
"2018-05-29 18:49:00",121.54
"2018-05-29 18:50:00",121.52
"2018-05-29 18:51:00",121.36
"2018-05-29 18:52:00",121.02
"2018-05-29 18:53:00",120.39
"2018-05-29 18:54:00",120.49
"2018-05-29 18:55:00",120.56
"2018-05-29 18:56:00",120.59
"2018-05-29 18:57:00",120.49
"2018-05-29 18:58:00",120.36
"2018-05-29 18:59:00",120.38
"2018-05-29 19:00:00",120.67
"2018-05-29 19:01:00",120.57
"2018-05-29 19:02:00",120.57
"2018-05-29 19:03:00",120.53
"2018-05-29 19:04:00",120.55
"2018-05-29 19:05:00",120.57
"2018-05-29 19:06:00",120.56
"2018-05-29 19:07:00",120.57
"2018-05-29 19:08:00",120.53
"2018-05-29 19:09:00",120.54
"2018-05-29 19:10:00",120.57
"2018-05-29 19:11:00",120.57
"2018-05-29 19:12:00",120.58
"2018-05-29 19:13:00",120.59
"2018-05-29 19:14:00",120.57
"2018-05-29 19:15:00",120.56
"2018-05-29 19:16:00",120.56
"2018-05-29 19:17:00",120.52
"2018-05-29 19:18:00",120.58
"2018-05-29 19:19:00",120.56
"2018-05-29 19:20:00",120.47
"2018-05-29 19:21:00",120.48
"2018-05-29 19:22:00",120.48
"2018-05-29 19:23:00",120.49
"2018-05-29 19:24:00",120.37
"2018-05-29 19:25:00",120.41
"2018-05-29 19:26:00",119.93
"2018-05-29 19:27:00",119.93
