"Index","Close.DASH"
"2018-05-29 06:31:00",285.42
"2018-05-29 06:32:00",285.47
"2018-05-29 06:33:00",285.57
"2018-05-29 06:34:00",285.68
"2018-05-29 06:35:00",285.68
"2018-05-29 06:36:00",285.86
"2018-05-29 06:37:00",285.68
"2018-05-29 06:38:00",285.71
"2018-05-29 06:39:00",285.63
"2018-05-29 06:40:00",285.6
"2018-05-29 06:41:00",285.36
"2018-05-29 06:42:00",285.36
"2018-05-29 06:43:00",285.1
"2018-05-29 06:44:00",285.07
"2018-05-29 06:45:00",285.09
"2018-05-29 06:46:00",285.09
"2018-05-29 06:47:00",284.99
"2018-05-29 06:48:00",284.99
"2018-05-29 06:49:00",285.12
"2018-05-29 06:50:00",285.17
"2018-05-29 06:51:00",285.2
"2018-05-29 06:52:00",284.94
"2018-05-29 06:53:00",285.03
"2018-05-29 06:54:00",285.03
"2018-05-29 06:55:00",285.05
"2018-05-29 06:56:00",285.22
"2018-05-29 06:57:00",285.69
"2018-05-29 06:58:00",285.87
"2018-05-29 06:59:00",285.75
"2018-05-29 07:00:00",285.75
"2018-05-29 07:01:00",286.43
"2018-05-29 07:02:00",286.58
"2018-05-29 07:03:00",286.74
"2018-05-29 07:04:00",286.49
"2018-05-29 07:05:00",286.67
"2018-05-29 07:06:00",287.02
"2018-05-29 07:07:00",286.59
"2018-05-29 07:08:00",286.68
"2018-05-29 07:09:00",287.99
"2018-05-29 07:10:00",287.94
"2018-05-29 07:11:00",289.56
"2018-05-29 07:12:00",289.9
"2018-05-29 07:13:00",289.66
"2018-05-29 07:14:00",289.57
"2018-05-29 07:15:00",289.66
"2018-05-29 07:16:00",289.45
"2018-05-29 07:17:00",289.46
"2018-05-29 07:18:00",289.65
"2018-05-29 07:19:00",289.87
"2018-05-29 07:20:00",289.75
"2018-05-29 07:21:00",290.06
"2018-05-29 07:22:00",289.75
"2018-05-29 07:23:00",290.5
"2018-05-29 07:24:00",290.77
"2018-05-29 07:25:00",291.22
"2018-05-29 07:26:00",291.19
"2018-05-29 07:27:00",291.31
"2018-05-29 07:28:00",290.76
"2018-05-29 07:29:00",290.75
"2018-05-29 07:30:00",290.76
"2018-05-29 07:31:00",290.76
"2018-05-29 07:32:00",290.77
"2018-05-29 07:33:00",291.31
"2018-05-29 07:34:00",291.5
"2018-05-29 07:35:00",291.64
"2018-05-29 07:36:00",291.73
"2018-05-29 07:37:00",292.14
"2018-05-29 07:38:00",292.15
"2018-05-29 07:39:00",292.27
"2018-05-29 07:40:00",292.37
"2018-05-29 07:41:00",292.34
"2018-05-29 07:42:00",292.24
"2018-05-29 07:43:00",291.81
"2018-05-29 07:44:00",291.56
"2018-05-29 07:45:00",291.69
"2018-05-29 07:46:00",291.57
"2018-05-29 07:47:00",291.44
"2018-05-29 07:48:00",291.65
"2018-05-29 07:49:00",291.72
"2018-05-29 07:50:00",291.51
"2018-05-29 07:51:00",291.85
"2018-05-29 07:52:00",291.83
"2018-05-29 07:53:00",291.77
"2018-05-29 07:54:00",291.18
"2018-05-29 07:55:00",291.18
"2018-05-29 07:56:00",290.98
"2018-05-29 07:57:00",290.78
"2018-05-29 07:58:00",291.04
"2018-05-29 07:59:00",291.08
"2018-05-29 08:00:00",291.06
"2018-05-29 08:01:00",291.05
"2018-05-29 08:02:00",291.24
"2018-05-29 08:03:00",291.25
"2018-05-29 08:04:00",291.41
"2018-05-29 08:05:00",291.41
"2018-05-29 08:06:00",291.41
"2018-05-29 08:07:00",291.31
"2018-05-29 08:08:00",291.31
"2018-05-29 08:09:00",291.38
"2018-05-29 08:10:00",291.38
"2018-05-29 08:11:00",291.33
"2018-05-29 08:12:00",291.33
"2018-05-29 08:13:00",291.74
"2018-05-29 08:14:00",291.74
"2018-05-29 08:15:00",291.74
"2018-05-29 08:16:00",291.95
"2018-05-29 08:17:00",291.65
"2018-05-29 08:18:00",291.44
"2018-05-29 08:19:00",291.37
"2018-05-29 08:20:00",291.19
"2018-05-29 08:21:00",291.28
"2018-05-29 08:22:00",291.28
"2018-05-29 08:23:00",291.08
"2018-05-29 08:24:00",291.04
"2018-05-29 08:25:00",291.18
"2018-05-29 08:26:00",291.18
"2018-05-29 08:27:00",291.17
"2018-05-29 08:28:00",291.2
"2018-05-29 08:29:00",290.92
"2018-05-29 08:30:00",290.82
"2018-05-29 08:31:00",290.74
"2018-05-29 08:32:00",290.43
"2018-05-29 08:33:00",290.42
"2018-05-29 08:34:00",290.33
"2018-05-29 08:35:00",290.3
"2018-05-29 08:36:00",290.48
"2018-05-29 08:37:00",290.51
"2018-05-29 08:38:00",290.53
"2018-05-29 08:39:00",290.28
"2018-05-29 08:40:00",290.28
"2018-05-29 08:41:00",290.39
"2018-05-29 08:42:00",290.39
"2018-05-29 08:43:00",290.84
"2018-05-29 08:44:00",290.9
"2018-05-29 08:45:00",290.91
"2018-05-29 08:46:00",290.94
"2018-05-29 08:47:00",291.01
"2018-05-29 08:48:00",291.17
"2018-05-29 08:49:00",291.19
"2018-05-29 08:50:00",291.98
"2018-05-29 08:51:00",292.01
"2018-05-29 08:52:00",292.34
"2018-05-29 08:53:00",292.64
"2018-05-29 08:54:00",292.68
"2018-05-29 08:55:00",292.32
"2018-05-29 08:56:00",292.22
"2018-05-29 08:57:00",292.06
"2018-05-29 08:58:00",292.14
"2018-05-29 08:59:00",292.11
"2018-05-29 09:00:00",292.11
"2018-05-29 09:01:00",292.02
"2018-05-29 09:02:00",292.08
"2018-05-29 09:03:00",292.27
"2018-05-29 09:04:00",292.25
"2018-05-29 09:05:00",292.25
"2018-05-29 09:06:00",292.2
"2018-05-29 09:07:00",292.2
"2018-05-29 09:08:00",292.23
"2018-05-29 09:09:00",292.57
"2018-05-29 09:10:00",292.03
"2018-05-29 09:11:00",291.96
"2018-05-29 09:12:00",291.8
"2018-05-29 09:13:00",291.86
"2018-05-29 09:14:00",291.86
"2018-05-29 09:15:00",291.99
"2018-05-29 09:16:00",291.86
"2018-05-29 09:17:00",291.99
"2018-05-29 09:18:00",292.16
"2018-05-29 09:19:00",291.99
"2018-05-29 09:20:00",292.09
"2018-05-29 09:21:00",291.87
"2018-05-29 09:22:00",291.91
"2018-05-29 09:23:00",291.94
"2018-05-29 09:24:00",291.99
"2018-05-29 09:25:00",291.99
"2018-05-29 09:26:00",291.99
"2018-05-29 09:27:00",291.94
"2018-05-29 09:28:00",291.65
"2018-05-29 09:29:00",291.5
"2018-05-29 09:30:00",291.49
"2018-05-29 09:31:00",291.49
"2018-05-29 09:32:00",291.49
"2018-05-29 09:33:00",291.44
"2018-05-29 09:34:00",291.52
"2018-05-29 09:35:00",291.41
"2018-05-29 09:36:00",291.38
"2018-05-29 09:37:00",291.36
"2018-05-29 09:38:00",291.36
"2018-05-29 09:39:00",291.56
"2018-05-29 09:40:00",291.54
"2018-05-29 09:41:00",291.54
"2018-05-29 09:42:00",292.18
"2018-05-29 09:43:00",292.2
"2018-05-29 09:44:00",292.12
"2018-05-29 09:45:00",292.13
"2018-05-29 09:46:00",292.45
"2018-05-29 09:47:00",292.45
"2018-05-29 09:48:00",292.09
"2018-05-29 09:49:00",292.11
"2018-05-29 09:50:00",292.2
"2018-05-29 09:51:00",292.38
"2018-05-29 09:52:00",292.38
"2018-05-29 09:53:00",292.38
"2018-05-29 09:54:00",292.38
"2018-05-29 09:55:00",292.38
"2018-05-29 09:56:00",292.52
"2018-05-29 09:57:00",292.26
"2018-05-29 09:58:00",292.35
"2018-05-29 09:59:00",292.33
"2018-05-29 10:00:00",292.24
"2018-05-29 10:01:00",292.12
"2018-05-29 10:02:00",292.34
"2018-05-29 10:03:00",292.34
"2018-05-29 10:04:00",292.34
"2018-05-29 10:05:00",292.45
"2018-05-29 10:06:00",292.45
"2018-05-29 10:07:00",292.38
"2018-05-29 10:08:00",292.79
"2018-05-29 10:09:00",292.86
"2018-05-29 10:10:00",292.86
"2018-05-29 10:11:00",292.92
"2018-05-29 10:12:00",293.72
"2018-05-29 10:13:00",293.27
"2018-05-29 10:14:00",292.77
"2018-05-29 10:15:00",293.04
"2018-05-29 10:16:00",292.97
"2018-05-29 10:17:00",292.97
"2018-05-29 10:18:00",293.02
"2018-05-29 10:19:00",293.58
"2018-05-29 10:20:00",293.36
"2018-05-29 10:21:00",293.68
"2018-05-29 10:22:00",293.96
"2018-05-29 10:23:00",293.89
"2018-05-29 10:24:00",294.03
"2018-05-29 10:25:00",294.94
"2018-05-29 10:26:00",295.2
"2018-05-29 10:27:00",295.04
"2018-05-29 10:28:00",294.92
"2018-05-29 10:29:00",295.03
"2018-05-29 10:30:00",295.1
"2018-05-29 10:31:00",294.93
"2018-05-29 10:32:00",295.04
"2018-05-29 10:33:00",294.98
"2018-05-29 10:34:00",295.15
"2018-05-29 10:35:00",295.22
"2018-05-29 10:36:00",295.22
"2018-05-29 10:37:00",295.18
"2018-05-29 10:38:00",295.16
"2018-05-29 10:39:00",294.75
"2018-05-29 10:40:00",294.63
"2018-05-29 10:41:00",294.9
"2018-05-29 10:42:00",294.79
"2018-05-29 10:43:00",294.77
"2018-05-29 10:44:00",294.67
"2018-05-29 10:45:00",294.79
"2018-05-29 10:46:00",294.66
"2018-05-29 10:47:00",294.56
"2018-05-29 10:48:00",294.66
"2018-05-29 10:49:00",294.7
"2018-05-29 10:50:00",294.73
"2018-05-29 10:51:00",294.86
"2018-05-29 10:52:00",295.59
"2018-05-29 10:53:00",295.45
"2018-05-29 10:54:00",295.31
"2018-05-29 10:55:00",295.82
"2018-05-29 10:56:00",296.38
"2018-05-29 10:57:00",296.69
"2018-05-29 10:58:00",296.75
"2018-05-29 10:59:00",296.53
"2018-05-29 11:00:00",297.03
"2018-05-29 11:01:00",298.81
"2018-05-29 11:02:00",301.12
"2018-05-29 11:03:00",301.41
"2018-05-29 11:04:00",302.27
"2018-05-29 11:05:00",303.27
"2018-05-29 11:06:00",304.35
"2018-05-29 11:07:00",305.16
"2018-05-29 11:08:00",305.68
"2018-05-29 11:09:00",305.98
"2018-05-29 11:10:00",305.48
"2018-05-29 11:11:00",305.55
"2018-05-29 11:12:00",305.49
"2018-05-29 11:13:00",305.52
"2018-05-29 11:14:00",304.81
"2018-05-29 11:15:00",305
"2018-05-29 11:16:00",304.97
"2018-05-29 11:17:00",305.51
"2018-05-29 11:18:00",305.43
"2018-05-29 11:19:00",305.59
"2018-05-29 11:20:00",306.11
"2018-05-29 11:21:00",306.47
"2018-05-29 11:22:00",306.71
"2018-05-29 11:23:00",307.12
"2018-05-29 11:24:00",307.71
"2018-05-29 11:25:00",307.31
"2018-05-29 11:26:00",308.03
"2018-05-29 11:27:00",311.68
"2018-05-29 11:28:00",312.32
"2018-05-29 11:29:00",312.71
"2018-05-29 11:30:00",313.14
"2018-05-29 11:31:00",313.68
"2018-05-29 11:32:00",313.93
"2018-05-29 11:33:00",314.53
"2018-05-29 11:34:00",316.71
"2018-05-29 11:35:00",316.39
"2018-05-29 11:36:00",316.55
"2018-05-29 11:37:00",316.15
"2018-05-29 11:38:00",317.53
"2018-05-29 11:39:00",317.61
"2018-05-29 11:40:00",317.62
"2018-05-29 11:41:00",317.43
"2018-05-29 11:42:00",317.52
"2018-05-29 11:43:00",317.53
"2018-05-29 11:44:00",317.98
"2018-05-29 11:45:00",317.95
"2018-05-29 11:46:00",318.4
"2018-05-29 11:47:00",318.83
"2018-05-29 11:48:00",319.33
"2018-05-29 11:49:00",320.15
"2018-05-29 11:50:00",321.11
"2018-05-29 11:51:00",321.32
"2018-05-29 11:52:00",321.28
"2018-05-29 11:53:00",321.44
"2018-05-29 11:54:00",321.74
"2018-05-29 11:55:00",321.01
"2018-05-29 11:56:00",319.93
"2018-05-29 11:57:00",320.03
"2018-05-29 11:58:00",319.5
"2018-05-29 11:59:00",319.04
"2018-05-29 12:00:00",319.02
"2018-05-29 12:01:00",319.41
"2018-05-29 12:02:00",319.38
"2018-05-29 12:03:00",319.38
"2018-05-29 12:04:00",319.16
"2018-05-29 12:05:00",319.47
"2018-05-29 12:06:00",319.44
"2018-05-29 12:07:00",319.36
"2018-05-29 12:08:00",319.42
"2018-05-29 12:09:00",319.48
"2018-05-29 12:10:00",318.84
"2018-05-29 12:11:00",318.76
"2018-05-29 12:12:00",318.09
"2018-05-29 12:13:00",317.46
"2018-05-29 12:14:00",317.63
"2018-05-29 12:15:00",317.65
"2018-05-29 12:16:00",317.39
"2018-05-29 12:17:00",316.69
"2018-05-29 12:18:00",316.27
"2018-05-29 12:19:00",315.55
"2018-05-29 12:20:00",314.86
"2018-05-29 12:21:00",315.08
"2018-05-29 12:22:00",314.83
"2018-05-29 12:23:00",314.93
"2018-05-29 12:24:00",314.82
"2018-05-29 12:25:00",314.77
"2018-05-29 12:26:00",314.4
"2018-05-29 12:27:00",314.42
"2018-05-29 12:28:00",314.42
"2018-05-29 12:29:00",314.35
"2018-05-29 12:30:00",314.56
"2018-05-29 12:31:00",314.62
"2018-05-29 12:32:00",314.34
"2018-05-29 12:33:00",314.45
"2018-05-29 12:34:00",313.8
"2018-05-29 12:35:00",313.35
"2018-05-29 12:36:00",313.12
"2018-05-29 12:37:00",313.12
"2018-05-29 12:38:00",313.07
"2018-05-29 12:39:00",313.13
"2018-05-29 12:40:00",312.91
"2018-05-29 12:41:00",312.99
"2018-05-29 12:42:00",313.2
"2018-05-29 12:43:00",313.07
"2018-05-29 12:44:00",313.45
"2018-05-29 12:45:00",313.74
"2018-05-29 12:46:00",313.62
"2018-05-29 12:47:00",313.66
"2018-05-29 12:48:00",313.63
"2018-05-29 12:49:00",313.73
"2018-05-29 12:50:00",313.74
"2018-05-29 12:51:00",313.92
"2018-05-29 12:52:00",313.96
"2018-05-29 12:53:00",314.16
"2018-05-29 12:54:00",314.15
"2018-05-29 12:55:00",314.17
"2018-05-29 12:56:00",314.36
"2018-05-29 12:57:00",314.64
"2018-05-29 12:58:00",313.76
"2018-05-29 12:59:00",313.73
"2018-05-29 13:00:00",313.83
"2018-05-29 13:01:00",313.67
"2018-05-29 13:02:00",313.31
"2018-05-29 13:03:00",312.98
"2018-05-29 13:04:00",312.12
"2018-05-29 13:05:00",311.37
"2018-05-29 13:06:00",310.95
"2018-05-29 13:07:00",310.94
"2018-05-29 13:08:00",310.82
"2018-05-29 13:09:00",310.82
"2018-05-29 13:10:00",310.59
"2018-05-29 13:11:00",310.5
"2018-05-29 13:12:00",310.71
"2018-05-29 13:13:00",310.51
"2018-05-29 13:14:00",310.58
"2018-05-29 13:15:00",310.97
"2018-05-29 13:16:00",311
"2018-05-29 13:17:00",311.3
"2018-05-29 13:18:00",311.3
"2018-05-29 13:19:00",311.45
"2018-05-29 13:20:00",311.6
"2018-05-29 13:21:00",311.65
"2018-05-29 13:22:00",312.26
"2018-05-29 13:23:00",312.09
"2018-05-29 13:24:00",311.73
"2018-05-29 13:25:00",312.1
"2018-05-29 13:26:00",312.38
"2018-05-29 13:27:00",312.34
"2018-05-29 13:28:00",312.72
"2018-05-29 13:29:00",312.46
"2018-05-29 13:30:00",312.1
"2018-05-29 13:31:00",311.86
"2018-05-29 13:32:00",311.61
"2018-05-29 13:33:00",311.11
"2018-05-29 13:34:00",311.19
"2018-05-29 13:35:00",311.19
"2018-05-29 13:36:00",311.19
"2018-05-29 13:37:00",310.81
"2018-05-29 13:38:00",311.06
"2018-05-29 13:39:00",310.84
"2018-05-29 13:40:00",310.53
"2018-05-29 13:41:00",310.53
"2018-05-29 13:42:00",310.3
"2018-05-29 13:43:00",310.41
"2018-05-29 13:44:00",310.41
"2018-05-29 13:45:00",310.55
"2018-05-29 13:46:00",310.51
"2018-05-29 13:47:00",310.71
"2018-05-29 13:48:00",310.71
"2018-05-29 13:49:00",310.51
"2018-05-29 13:50:00",311.35
"2018-05-29 13:51:00",311.28
"2018-05-29 13:52:00",311.31
"2018-05-29 13:53:00",311.39
"2018-05-29 13:54:00",311.08
"2018-05-29 13:55:00",310.71
"2018-05-29 13:56:00",310.71
"2018-05-29 13:57:00",310.84
"2018-05-29 13:58:00",310.73
"2018-05-29 13:59:00",310.72
"2018-05-29 14:00:00",310.88
"2018-05-29 14:01:00",310.88
"2018-05-29 14:02:00",311.13
"2018-05-29 14:03:00",311.02
"2018-05-29 14:04:00",310.98
"2018-05-29 14:05:00",310.33
"2018-05-29 14:06:00",310.12
"2018-05-29 14:07:00",309.79
"2018-05-29 14:08:00",309.79
"2018-05-29 14:09:00",310.11
"2018-05-29 14:10:00",310.11
"2018-05-29 14:11:00",309.64
"2018-05-29 14:12:00",309.01
"2018-05-29 14:13:00",309.03
"2018-05-29 14:14:00",308.75
"2018-05-29 14:15:00",308.71
"2018-05-29 14:16:00",308.49
"2018-05-29 14:17:00",308.21
"2018-05-29 14:18:00",307.87
"2018-05-29 14:19:00",307.95
"2018-05-29 14:20:00",307.9
"2018-05-29 14:21:00",307.89
"2018-05-29 14:22:00",307.88
"2018-05-29 14:23:00",307.68
"2018-05-29 14:24:00",307.68
"2018-05-29 14:25:00",307.55
"2018-05-29 14:26:00",307.71
"2018-05-29 14:27:00",307.92
"2018-05-29 14:28:00",308.04
"2018-05-29 14:29:00",308.37
"2018-05-29 14:30:00",308.29
"2018-05-29 14:31:00",308.48
"2018-05-29 14:32:00",308.5
"2018-05-29 14:33:00",308.43
"2018-05-29 14:34:00",309.26
"2018-05-29 14:35:00",309.59
"2018-05-29 14:36:00",309.52
"2018-05-29 14:37:00",308.89
"2018-05-29 14:38:00",308.87
"2018-05-29 14:39:00",309.42
"2018-05-29 14:40:00",309.6
"2018-05-29 14:41:00",309.76
"2018-05-29 14:42:00",310.73
"2018-05-29 14:43:00",310.48
"2018-05-29 14:44:00",311.03
"2018-05-29 14:45:00",311.28
"2018-05-29 14:46:00",311.31
"2018-05-29 14:47:00",311.4
"2018-05-29 14:48:00",311.74
"2018-05-29 14:49:00",311.75
"2018-05-29 14:50:00",311.79
"2018-05-29 14:51:00",311.88
"2018-05-29 14:52:00",312.13
"2018-05-29 14:53:00",312.13
"2018-05-29 14:54:00",312
"2018-05-29 14:55:00",311.81
"2018-05-29 14:56:00",312.19
"2018-05-29 14:57:00",311.18
"2018-05-29 14:58:00",310.81
"2018-05-29 14:59:00",310.46
"2018-05-29 15:00:00",310.72
"2018-05-29 15:01:00",310.59
"2018-05-29 15:02:00",310.24
"2018-05-29 15:03:00",310.25
"2018-05-29 15:04:00",310.51
"2018-05-29 15:05:00",310.25
"2018-05-29 15:06:00",310.27
"2018-05-29 15:07:00",310.35
"2018-05-29 15:08:00",310.27
"2018-05-29 15:09:00",310.2
"2018-05-29 15:10:00",310.2
"2018-05-29 15:11:00",310.09
"2018-05-29 15:12:00",309.91
"2018-05-29 15:13:00",309.17
"2018-05-29 15:14:00",309.14
"2018-05-29 15:15:00",308.98
"2018-05-29 15:16:00",308.97
"2018-05-29 15:17:00",309.08
"2018-05-29 15:18:00",309.08
"2018-05-29 15:19:00",308.8
"2018-05-29 15:20:00",308.82
"2018-05-29 15:21:00",308.76
"2018-05-29 15:22:00",308.5
"2018-05-29 15:23:00",308.44
"2018-05-29 15:24:00",308.37
"2018-05-29 15:25:00",308.37
"2018-05-29 15:26:00",308.26
"2018-05-29 15:27:00",308.22
"2018-05-29 15:28:00",308.06
"2018-05-29 15:29:00",308.16
"2018-05-29 15:30:00",308.11
"2018-05-29 15:31:00",308.19
"2018-05-29 15:32:00",308.19
"2018-05-29 15:33:00",308.14
"2018-05-29 15:34:00",308.14
"2018-05-29 15:35:00",308.18
"2018-05-29 15:36:00",308.12
"2018-05-29 15:37:00",308.12
"2018-05-29 15:38:00",308.11
"2018-05-29 15:39:00",308.11
"2018-05-29 15:40:00",308.88
"2018-05-29 15:41:00",309
"2018-05-29 15:42:00",309
"2018-05-29 15:43:00",309.13
"2018-05-29 15:44:00",309.13
"2018-05-29 15:45:00",309.16
"2018-05-29 15:46:00",308.87
"2018-05-29 15:47:00",309.01
"2018-05-29 15:48:00",308.92
"2018-05-29 15:49:00",308.93
"2018-05-29 15:50:00",308.59
"2018-05-29 15:51:00",308.67
"2018-05-29 15:52:00",308.52
"2018-05-29 15:53:00",308.65
"2018-05-29 15:54:00",308.77
"2018-05-29 15:55:00",308.69
"2018-05-29 15:56:00",308.57
"2018-05-29 15:57:00",308.21
"2018-05-29 15:58:00",308.26
"2018-05-29 15:59:00",308.14
"2018-05-29 16:00:00",308.08
"2018-05-29 16:01:00",308.09
"2018-05-29 16:02:00",307.96
"2018-05-29 16:03:00",308.1
"2018-05-29 16:04:00",307.97
"2018-05-29 16:05:00",307.97
"2018-05-29 16:06:00",308
"2018-05-29 16:07:00",307.91
"2018-05-29 16:08:00",308.18
"2018-05-29 16:09:00",308.13
"2018-05-29 16:10:00",308.36
"2018-05-29 16:11:00",308.67
"2018-05-29 16:12:00",308.42
"2018-05-29 16:13:00",308.28
"2018-05-29 16:14:00",308.27
"2018-05-29 16:15:00",308.08
"2018-05-29 16:16:00",308.11
"2018-05-29 16:17:00",308.11
"2018-05-29 16:18:00",307.89
"2018-05-29 16:19:00",307.9
"2018-05-29 16:20:00",307.9
"2018-05-29 16:21:00",307.7
"2018-05-29 16:22:00",307.71
"2018-05-29 16:23:00",307.68
"2018-05-29 16:24:00",307.63
"2018-05-29 16:25:00",307.66
"2018-05-29 16:26:00",307.67
"2018-05-29 16:27:00",307.64
"2018-05-29 16:28:00",307.47
"2018-05-29 16:29:00",307.47
"2018-05-29 16:30:00",307.46
"2018-05-29 16:31:00",307.42
"2018-05-29 16:32:00",307.64
"2018-05-29 16:33:00",307.35
"2018-05-29 16:34:00",307.35
"2018-05-29 16:35:00",307.47
"2018-05-29 16:36:00",307.53
"2018-05-29 16:37:00",307.31
"2018-05-29 16:38:00",307.41
"2018-05-29 16:39:00",307.29
"2018-05-29 16:40:00",307.38
"2018-05-29 16:41:00",307.64
"2018-05-29 16:42:00",307.56
"2018-05-29 16:43:00",307.4
"2018-05-29 16:44:00",307.31
"2018-05-29 16:45:00",307.43
"2018-05-29 16:46:00",307.48
"2018-05-29 16:47:00",307.48
"2018-05-29 16:48:00",307.42
"2018-05-29 16:49:00",307.54
"2018-05-29 16:50:00",307.54
"2018-05-29 16:51:00",307.54
"2018-05-29 16:52:00",307.54
"2018-05-29 16:53:00",307.56
"2018-05-29 16:54:00",307.36
"2018-05-29 16:55:00",307.2
"2018-05-29 16:56:00",307.48
"2018-05-29 16:57:00",307.48
"2018-05-29 16:58:00",307.6
"2018-05-29 16:59:00",307.65
"2018-05-29 17:00:00",307.65
"2018-05-29 17:01:00",307.29
"2018-05-29 17:02:00",307.44
"2018-05-29 17:03:00",306.95
"2018-05-29 17:04:00",306.83
"2018-05-29 17:05:00",306.92
"2018-05-29 17:06:00",306.93
"2018-05-29 17:07:00",306.94
"2018-05-29 17:08:00",306.82
"2018-05-29 17:09:00",307.02
"2018-05-29 17:10:00",306.65
"2018-05-29 17:11:00",306.46
"2018-05-29 17:12:00",306.32
"2018-05-29 17:13:00",306.49
"2018-05-29 17:14:00",306.4
"2018-05-29 17:15:00",306.34
"2018-05-29 17:16:00",306.43
"2018-05-29 17:17:00",306.46
"2018-05-29 17:18:00",306.53
"2018-05-29 17:19:00",306.8
"2018-05-29 17:20:00",306.83
"2018-05-29 17:21:00",306.83
"2018-05-29 17:22:00",306.93
"2018-05-29 17:23:00",306.89
"2018-05-29 17:24:00",306.34
"2018-05-29 17:25:00",306.33
"2018-05-29 17:26:00",306.33
"2018-05-29 17:27:00",306.48
"2018-05-29 17:28:00",306.39
"2018-05-29 17:29:00",306.36
"2018-05-29 17:30:00",306.36
"2018-05-29 17:31:00",306.49
"2018-05-29 17:32:00",306.36
"2018-05-29 17:33:00",306.39
"2018-05-29 17:34:00",306.36
"2018-05-29 17:35:00",306.07
"2018-05-29 17:36:00",306.14
"2018-05-29 17:37:00",305.9
"2018-05-29 17:38:00",306.15
"2018-05-29 17:39:00",306.01
"2018-05-29 17:40:00",306.17
"2018-05-29 17:41:00",306.14
"2018-05-29 17:42:00",305.77
"2018-05-29 17:43:00",305.82
"2018-05-29 17:44:00",306.1
"2018-05-29 17:45:00",305.92
"2018-05-29 17:46:00",306.03
"2018-05-29 17:47:00",306
"2018-05-29 17:48:00",306.3
"2018-05-29 17:49:00",306.3
"2018-05-29 17:50:00",306.38
"2018-05-29 17:51:00",306.36
"2018-05-29 17:52:00",305.82
"2018-05-29 17:53:00",305.76
"2018-05-29 17:54:00",306.1
"2018-05-29 17:55:00",306.1
"2018-05-29 17:56:00",306.14
"2018-05-29 17:57:00",306.36
"2018-05-29 17:58:00",307.75
"2018-05-29 17:59:00",309.15
"2018-05-29 18:00:00",309.58
"2018-05-29 18:01:00",309.91
"2018-05-29 18:02:00",310.39
"2018-05-29 18:03:00",310.37
"2018-05-29 18:04:00",310.03
"2018-05-29 18:05:00",310.05
"2018-05-29 18:06:00",310.04
"2018-05-29 18:07:00",309.84
"2018-05-29 18:08:00",309.92
"2018-05-29 18:09:00",309.92
"2018-05-29 18:10:00",310.02
"2018-05-29 18:11:00",310.49
"2018-05-29 18:12:00",310.96
"2018-05-29 18:13:00",312.67
"2018-05-29 18:14:00",312.33
"2018-05-29 18:15:00",312.62
"2018-05-29 18:16:00",312.62
"2018-05-29 18:17:00",312.32
"2018-05-29 18:18:00",311.97
"2018-05-29 18:19:00",312.12
"2018-05-29 18:20:00",312.17
"2018-05-29 18:21:00",312.2
"2018-05-29 18:22:00",312.35
"2018-05-29 18:23:00",312.48
"2018-05-29 18:24:00",312.48
"2018-05-29 18:25:00",312.57
"2018-05-29 18:26:00",312.66
"2018-05-29 18:27:00",312.71
"2018-05-29 18:28:00",312.71
"2018-05-29 18:29:00",312.62
"2018-05-29 18:30:00",312.61
"2018-05-29 18:31:00",312.58
"2018-05-29 18:32:00",312.46
"2018-05-29 18:33:00",312.29
"2018-05-29 18:34:00",311.55
"2018-05-29 18:35:00",311.49
"2018-05-29 18:36:00",311.7
"2018-05-29 18:37:00",311.7
"2018-05-29 18:38:00",311.73
"2018-05-29 18:39:00",311.73
"2018-05-29 18:40:00",311.64
"2018-05-29 18:41:00",311.67
"2018-05-29 18:42:00",311.66
"2018-05-29 18:43:00",311.66
"2018-05-29 18:44:00",311.63
"2018-05-29 18:45:00",310.98
"2018-05-29 18:46:00",310.6
"2018-05-29 18:47:00",309.25
"2018-05-29 18:48:00",309.64
"2018-05-29 18:49:00",309.25
"2018-05-29 18:50:00",309.12
"2018-05-29 18:51:00",309.05
"2018-05-29 18:52:00",308.95
"2018-05-29 18:53:00",307.81
"2018-05-29 18:54:00",307.02
"2018-05-29 18:55:00",307.15
"2018-05-29 18:56:00",307.48
"2018-05-29 18:57:00",308.18
"2018-05-29 18:58:00",308.94
"2018-05-29 18:59:00",309.34
"2018-05-29 19:00:00",309.58
"2018-05-29 19:01:00",309.5
"2018-05-29 19:02:00",309.36
"2018-05-29 19:03:00",309.8
"2018-05-29 19:04:00",309.83
"2018-05-29 19:05:00",310.08
"2018-05-29 19:06:00",310.15
"2018-05-29 19:07:00",310.24
"2018-05-29 19:08:00",310.28
"2018-05-29 19:09:00",310.28
"2018-05-29 19:10:00",310.32
"2018-05-29 19:11:00",310.29
"2018-05-29 19:12:00",310.38
"2018-05-29 19:13:00",310.38
"2018-05-29 19:14:00",310.25
"2018-05-29 19:15:00",310.27
"2018-05-29 19:16:00",310.77
"2018-05-29 19:17:00",310.83
"2018-05-29 19:18:00",310.76
"2018-05-29 19:19:00",310.75
"2018-05-29 19:20:00",310.08
"2018-05-29 19:21:00",310.19
"2018-05-29 19:22:00",310.4
"2018-05-29 19:23:00",310.38
"2018-05-29 19:24:00",310.36
"2018-05-29 19:25:00",310.38
"2018-05-29 19:26:00",310.46
"2018-05-29 19:27:00",310.92
