"Index","Close.ZEC"
"2018-05-29 06:31:00",228.07
"2018-05-29 06:32:00",227.77
"2018-05-29 06:33:00",227.68
"2018-05-29 06:34:00",227.76
"2018-05-29 06:35:00",227.71
"2018-05-29 06:36:00",227.67
"2018-05-29 06:37:00",227.72
"2018-05-29 06:38:00",227.55
"2018-05-29 06:39:00",227.3
"2018-05-29 06:40:00",227.34
"2018-05-29 06:41:00",227.37
"2018-05-29 06:42:00",227.35
"2018-05-29 06:43:00",227.02
"2018-05-29 06:44:00",227.29
"2018-05-29 06:45:00",227.31
"2018-05-29 06:46:00",227.32
"2018-05-29 06:47:00",227.28
"2018-05-29 06:48:00",227.38
"2018-05-29 06:49:00",227.86
"2018-05-29 06:50:00",228.32
"2018-05-29 06:51:00",228.39
"2018-05-29 06:52:00",228.4
"2018-05-29 06:53:00",228.38
"2018-05-29 06:54:00",228.41
"2018-05-29 06:55:00",228.39
"2018-05-29 06:56:00",228.63
"2018-05-29 06:57:00",228.34
"2018-05-29 06:58:00",228.35
"2018-05-29 06:59:00",228.43
"2018-05-29 07:00:00",228.34
"2018-05-29 07:01:00",228.35
"2018-05-29 07:02:00",228.45
"2018-05-29 07:03:00",228.37
"2018-05-29 07:04:00",228.46
"2018-05-29 07:05:00",228.37
"2018-05-29 07:06:00",228.31
"2018-05-29 07:07:00",227.73
"2018-05-29 07:08:00",227.67
"2018-05-29 07:09:00",228.15
"2018-05-29 07:10:00",228.23
"2018-05-29 07:11:00",228.24
"2018-05-29 07:12:00",228.2
"2018-05-29 07:13:00",228.32
"2018-05-29 07:14:00",228.33
"2018-05-29 07:15:00",228.32
"2018-05-29 07:16:00",228.37
"2018-05-29 07:17:00",228.73
"2018-05-29 07:18:00",228.34
"2018-05-29 07:19:00",230.27
"2018-05-29 07:20:00",230.95
"2018-05-29 07:21:00",231.14
"2018-05-29 07:22:00",231.98
"2018-05-29 07:23:00",232.41
"2018-05-29 07:24:00",233.19
"2018-05-29 07:25:00",233.44
"2018-05-29 07:26:00",234.37
"2018-05-29 07:27:00",234.51
"2018-05-29 07:28:00",234.27
"2018-05-29 07:29:00",234.58
"2018-05-29 07:30:00",234.3
"2018-05-29 07:31:00",233.74
"2018-05-29 07:32:00",233.46
"2018-05-29 07:33:00",233.41
"2018-05-29 07:34:00",233.39
"2018-05-29 07:35:00",232.99
"2018-05-29 07:36:00",232
"2018-05-29 07:37:00",233.24
"2018-05-29 07:38:00",233.23
"2018-05-29 07:39:00",232.57
"2018-05-29 07:40:00",233.39
"2018-05-29 07:41:00",233.59
"2018-05-29 07:42:00",233.38
"2018-05-29 07:43:00",233.37
"2018-05-29 07:44:00",233.34
"2018-05-29 07:45:00",232.83
"2018-05-29 07:46:00",232.36
"2018-05-29 07:47:00",232.54
"2018-05-29 07:48:00",232.58
"2018-05-29 07:49:00",232.5
"2018-05-29 07:50:00",232.49
"2018-05-29 07:51:00",232.98
"2018-05-29 07:52:00",232.97
"2018-05-29 07:53:00",232.8
"2018-05-29 07:54:00",232.88
"2018-05-29 07:55:00",232.83
"2018-05-29 07:56:00",232.9
"2018-05-29 07:57:00",233.07
"2018-05-29 07:58:00",233.36
"2018-05-29 07:59:00",233.34
"2018-05-29 08:00:00",233.53
"2018-05-29 08:01:00",232.26
"2018-05-29 08:02:00",232.33
"2018-05-29 08:03:00",232.28
"2018-05-29 08:04:00",232.59
"2018-05-29 08:05:00",232.54
"2018-05-29 08:06:00",232.5
"2018-05-29 08:07:00",232.04
"2018-05-29 08:08:00",231.61
"2018-05-29 08:09:00",231.65
"2018-05-29 08:10:00",231.56
"2018-05-29 08:11:00",231.56
"2018-05-29 08:12:00",231.58
"2018-05-29 08:13:00",231.92
"2018-05-29 08:14:00",231.91
"2018-05-29 08:15:00",232.36
"2018-05-29 08:16:00",232.43
"2018-05-29 08:17:00",232.41
"2018-05-29 08:18:00",232.51
"2018-05-29 08:19:00",232.55
"2018-05-29 08:20:00",232.79
"2018-05-29 08:21:00",232.89
"2018-05-29 08:22:00",232.73
"2018-05-29 08:23:00",232.47
"2018-05-29 08:24:00",233.25
"2018-05-29 08:25:00",233.56
"2018-05-29 08:26:00",233.58
"2018-05-29 08:27:00",232.39
"2018-05-29 08:28:00",232.12
"2018-05-29 08:29:00",232.12
"2018-05-29 08:30:00",232.12
"2018-05-29 08:31:00",232.88
"2018-05-29 08:32:00",232.23
"2018-05-29 08:33:00",232.24
"2018-05-29 08:34:00",231.88
"2018-05-29 08:35:00",231.88
"2018-05-29 08:36:00",231.87
"2018-05-29 08:37:00",231.48
"2018-05-29 08:38:00",231.04
"2018-05-29 08:39:00",230.47
"2018-05-29 08:40:00",230.07
"2018-05-29 08:41:00",228.66
"2018-05-29 08:42:00",228.25
"2018-05-29 08:43:00",228.29
"2018-05-29 08:44:00",228.32
"2018-05-29 08:45:00",228.42
"2018-05-29 08:46:00",228.21
"2018-05-29 08:47:00",228.5
"2018-05-29 08:48:00",228.46
"2018-05-29 08:49:00",228.06
"2018-05-29 08:50:00",228.85
"2018-05-29 08:51:00",228.7
"2018-05-29 08:52:00",229.21
"2018-05-29 08:53:00",229.3
"2018-05-29 08:54:00",229.07
"2018-05-29 08:55:00",229.25
"2018-05-29 08:56:00",229.14
"2018-05-29 08:57:00",228.8
"2018-05-29 08:58:00",229.24
"2018-05-29 08:59:00",228.91
"2018-05-29 09:00:00",229.21
"2018-05-29 09:01:00",229.14
"2018-05-29 09:02:00",229.26
"2018-05-29 09:03:00",229.21
"2018-05-29 09:04:00",229.1
"2018-05-29 09:05:00",229.1
"2018-05-29 09:06:00",229.25
"2018-05-29 09:07:00",227.72
"2018-05-29 09:08:00",227.36
"2018-05-29 09:09:00",227.38
"2018-05-29 09:10:00",227.34
"2018-05-29 09:11:00",227.3
"2018-05-29 09:12:00",227.24
"2018-05-29 09:13:00",227.42
"2018-05-29 09:14:00",227.42
"2018-05-29 09:15:00",227.51
"2018-05-29 09:16:00",227.31
"2018-05-29 09:17:00",227.54
"2018-05-29 09:18:00",227.72
"2018-05-29 09:19:00",226.93
"2018-05-29 09:20:00",226.83
"2018-05-29 09:21:00",226.83
"2018-05-29 09:22:00",226.83
"2018-05-29 09:23:00",226.83
"2018-05-29 09:24:00",226.99
"2018-05-29 09:25:00",227.35
"2018-05-29 09:26:00",227.35
"2018-05-29 09:27:00",227.33
"2018-05-29 09:28:00",227.36
"2018-05-29 09:29:00",227.01
"2018-05-29 09:30:00",227.06
"2018-05-29 09:31:00",226.9
"2018-05-29 09:32:00",226.93
"2018-05-29 09:33:00",226.55
"2018-05-29 09:34:00",226.61
"2018-05-29 09:35:00",226.65
"2018-05-29 09:36:00",226.69
"2018-05-29 09:37:00",226.75
"2018-05-29 09:38:00",226.8
"2018-05-29 09:39:00",227.19
"2018-05-29 09:40:00",227.35
"2018-05-29 09:41:00",227.71
"2018-05-29 09:42:00",228.92
"2018-05-29 09:43:00",228.91
"2018-05-29 09:44:00",228.86
"2018-05-29 09:45:00",228.58
"2018-05-29 09:46:00",229.33
"2018-05-29 09:47:00",229.46
"2018-05-29 09:48:00",229.54
"2018-05-29 09:49:00",229.52
"2018-05-29 09:50:00",229.5
"2018-05-29 09:51:00",229.69
"2018-05-29 09:52:00",229.53
"2018-05-29 09:53:00",229.53
"2018-05-29 09:54:00",229.27
"2018-05-29 09:55:00",228.81
"2018-05-29 09:56:00",228.83
"2018-05-29 09:57:00",228.69
"2018-05-29 09:58:00",228.7
"2018-05-29 09:59:00",228.69
"2018-05-29 10:00:00",228.78
"2018-05-29 10:01:00",228.84
"2018-05-29 10:02:00",228.88
"2018-05-29 10:03:00",229.22
"2018-05-29 10:04:00",229.28
"2018-05-29 10:05:00",229.24
"2018-05-29 10:06:00",229.23
"2018-05-29 10:07:00",229.27
"2018-05-29 10:08:00",229.22
"2018-05-29 10:09:00",229.33
"2018-05-29 10:10:00",229.67
"2018-05-29 10:11:00",229.7
"2018-05-29 10:12:00",229.78
"2018-05-29 10:13:00",229.53
"2018-05-29 10:14:00",229.4
"2018-05-29 10:15:00",229.41
"2018-05-29 10:16:00",229.34
"2018-05-29 10:17:00",229.31
"2018-05-29 10:18:00",229.37
"2018-05-29 10:19:00",229.36
"2018-05-29 10:20:00",229.43
"2018-05-29 10:21:00",229.44
"2018-05-29 10:22:00",229.41
"2018-05-29 10:23:00",229.42
"2018-05-29 10:24:00",229.42
"2018-05-29 10:25:00",230.57
"2018-05-29 10:26:00",230.74
"2018-05-29 10:27:00",230.88
"2018-05-29 10:28:00",231.5
"2018-05-29 10:29:00",231.5
"2018-05-29 10:30:00",232.08
"2018-05-29 10:31:00",231.72
"2018-05-29 10:32:00",232.13
"2018-05-29 10:33:00",231.31
"2018-05-29 10:34:00",231.78
"2018-05-29 10:35:00",231.79
"2018-05-29 10:36:00",231.79
"2018-05-29 10:37:00",231.73
"2018-05-29 10:38:00",231.72
"2018-05-29 10:39:00",231.81
"2018-05-29 10:40:00",231.85
"2018-05-29 10:41:00",232.6
"2018-05-29 10:42:00",233.71
"2018-05-29 10:43:00",233.85
"2018-05-29 10:44:00",233.94
"2018-05-29 10:45:00",233.88
"2018-05-29 10:46:00",233.87
"2018-05-29 10:47:00",233.88
"2018-05-29 10:48:00",234.06
"2018-05-29 10:49:00",233.1
"2018-05-29 10:50:00",233.14
"2018-05-29 10:51:00",233.75
"2018-05-29 10:52:00",233.66
"2018-05-29 10:53:00",234.07
"2018-05-29 10:54:00",234.13
"2018-05-29 10:55:00",234.19
"2018-05-29 10:56:00",233.77
"2018-05-29 10:57:00",233.85
"2018-05-29 10:58:00",233.78
"2018-05-29 10:59:00",235.9
"2018-05-29 11:00:00",238.66
"2018-05-29 11:01:00",239.55
"2018-05-29 11:02:00",239.84
"2018-05-29 11:03:00",240.39
"2018-05-29 11:04:00",240.14
"2018-05-29 11:05:00",240.56
"2018-05-29 11:06:00",241.56
"2018-05-29 11:07:00",243.08
"2018-05-29 11:08:00",244.21
"2018-05-29 11:09:00",244
"2018-05-29 11:10:00",244.1
"2018-05-29 11:11:00",244.34
"2018-05-29 11:12:00",244.23
"2018-05-29 11:13:00",243.54
"2018-05-29 11:14:00",243.94
"2018-05-29 11:15:00",244.29
"2018-05-29 11:16:00",244.84
"2018-05-29 11:17:00",244.52
"2018-05-29 11:18:00",245.28
"2018-05-29 11:19:00",245.41
"2018-05-29 11:20:00",245.48
"2018-05-29 11:21:00",246.51
"2018-05-29 11:22:00",247.3
"2018-05-29 11:23:00",249.12
"2018-05-29 11:24:00",250.52
"2018-05-29 11:25:00",254.08
"2018-05-29 11:26:00",256.59
"2018-05-29 11:27:00",256.56
"2018-05-29 11:28:00",256.69
"2018-05-29 11:29:00",256.27
"2018-05-29 11:30:00",256.32
"2018-05-29 11:31:00",256.72
"2018-05-29 11:32:00",257.99
"2018-05-29 11:33:00",258.2
"2018-05-29 11:34:00",258.89
"2018-05-29 11:35:00",257.18
"2018-05-29 11:36:00",257.2
"2018-05-29 11:37:00",255.32
"2018-05-29 11:38:00",254.48
"2018-05-29 11:39:00",253.75
"2018-05-29 11:40:00",253.35
"2018-05-29 11:41:00",253.58
"2018-05-29 11:42:00",254.1
"2018-05-29 11:43:00",253.53
"2018-05-29 11:44:00",252.89
"2018-05-29 11:45:00",251.15
"2018-05-29 11:46:00",251.64
"2018-05-29 11:47:00",251.94
"2018-05-29 11:48:00",250.66
"2018-05-29 11:49:00",252.63
"2018-05-29 11:50:00",252.5
"2018-05-29 11:51:00",252.63
"2018-05-29 11:52:00",253.44
"2018-05-29 11:53:00",253.75
"2018-05-29 11:54:00",253.8
"2018-05-29 11:55:00",253.28
"2018-05-29 11:56:00",252.84
"2018-05-29 11:57:00",252.11
"2018-05-29 11:58:00",252.25
"2018-05-29 11:59:00",252.65
"2018-05-29 12:00:00",252.53
"2018-05-29 12:01:00",252.85
"2018-05-29 12:02:00",253.46
"2018-05-29 12:03:00",253.39
"2018-05-29 12:04:00",253.2
"2018-05-29 12:05:00",253.41
"2018-05-29 12:06:00",253.58
"2018-05-29 12:07:00",253.65
"2018-05-29 12:08:00",254.62
"2018-05-29 12:09:00",253.79
"2018-05-29 12:10:00",254.23
"2018-05-29 12:11:00",254.33
"2018-05-29 12:12:00",253.87
"2018-05-29 12:13:00",253.51
"2018-05-29 12:14:00",253.84
"2018-05-29 12:15:00",253.78
"2018-05-29 12:16:00",253.7
"2018-05-29 12:17:00",253.15
"2018-05-29 12:18:00",252.99
"2018-05-29 12:19:00",252.42
"2018-05-29 12:20:00",252.01
"2018-05-29 12:21:00",252.05
"2018-05-29 12:22:00",253.19
"2018-05-29 12:23:00",253.09
"2018-05-29 12:24:00",252.46
"2018-05-29 12:25:00",252.16
"2018-05-29 12:26:00",252.61
"2018-05-29 12:27:00",252.54
"2018-05-29 12:28:00",252.17
"2018-05-29 12:29:00",251.63
"2018-05-29 12:30:00",251.57
"2018-05-29 12:31:00",252.29
"2018-05-29 12:32:00",252.34
"2018-05-29 12:33:00",252.29
"2018-05-29 12:34:00",252.27
"2018-05-29 12:35:00",251.88
"2018-05-29 12:36:00",252.08
"2018-05-29 12:37:00",252.06
"2018-05-29 12:38:00",251.92
"2018-05-29 12:39:00",252.11
"2018-05-29 12:40:00",252.38
"2018-05-29 12:41:00",252.34
"2018-05-29 12:42:00",252.6
"2018-05-29 12:43:00",253.57
"2018-05-29 12:44:00",253.83
"2018-05-29 12:45:00",253.94
"2018-05-29 12:46:00",253.96
"2018-05-29 12:47:00",253.88
"2018-05-29 12:48:00",254.22
"2018-05-29 12:49:00",254.3
"2018-05-29 12:50:00",254.69
"2018-05-29 12:51:00",255.08
"2018-05-29 12:52:00",255.7
"2018-05-29 12:53:00",255.47
"2018-05-29 12:54:00",255.54
"2018-05-29 12:55:00",255.8
"2018-05-29 12:56:00",256.16
"2018-05-29 12:57:00",255.15
"2018-05-29 12:58:00",254.32
"2018-05-29 12:59:00",254.14
"2018-05-29 13:00:00",254.12
"2018-05-29 13:01:00",254.04
"2018-05-29 13:02:00",254.07
"2018-05-29 13:03:00",254.12
"2018-05-29 13:04:00",254.26
"2018-05-29 13:05:00",253.93
"2018-05-29 13:06:00",254.14
"2018-05-29 13:07:00",254.14
"2018-05-29 13:08:00",254.06
"2018-05-29 13:09:00",253.38
"2018-05-29 13:10:00",253.34
"2018-05-29 13:11:00",253.44
"2018-05-29 13:12:00",254.1
"2018-05-29 13:13:00",253.75
"2018-05-29 13:14:00",253.27
"2018-05-29 13:15:00",253.92
"2018-05-29 13:16:00",253.67
"2018-05-29 13:17:00",253.71
"2018-05-29 13:18:00",253.71
"2018-05-29 13:19:00",254.09
"2018-05-29 13:20:00",253.96
"2018-05-29 13:21:00",254.96
"2018-05-29 13:22:00",254.74
"2018-05-29 13:23:00",254.69
"2018-05-29 13:24:00",254.67
"2018-05-29 13:25:00",255.48
"2018-05-29 13:26:00",255.25
"2018-05-29 13:27:00",255.54
"2018-05-29 13:28:00",255.53
"2018-05-29 13:29:00",255.61
"2018-05-29 13:30:00",255.58
"2018-05-29 13:31:00",254.21
"2018-05-29 13:32:00",254.13
"2018-05-29 13:33:00",253.7
"2018-05-29 13:34:00",253.79
"2018-05-29 13:35:00",254.04
"2018-05-29 13:36:00",253.37
"2018-05-29 13:37:00",253.29
"2018-05-29 13:38:00",252.58
"2018-05-29 13:39:00",251.77
"2018-05-29 13:40:00",252.03
"2018-05-29 13:41:00",251.9
"2018-05-29 13:42:00",251.92
"2018-05-29 13:43:00",251.91
"2018-05-29 13:44:00",251.98
"2018-05-29 13:45:00",252.17
"2018-05-29 13:46:00",251.82
"2018-05-29 13:47:00",251.57
"2018-05-29 13:48:00",251.54
"2018-05-29 13:49:00",251.79
"2018-05-29 13:50:00",252.08
"2018-05-29 13:51:00",252.11
"2018-05-29 13:52:00",252.18
"2018-05-29 13:53:00",251.89
"2018-05-29 13:54:00",251.89
"2018-05-29 13:55:00",251.88
"2018-05-29 13:56:00",251.8
"2018-05-29 13:57:00",251.85
"2018-05-29 13:58:00",251.77
"2018-05-29 13:59:00",251.87
"2018-05-29 14:00:00",251.87
"2018-05-29 14:01:00",252.57
"2018-05-29 14:02:00",252.36
"2018-05-29 14:03:00",252.42
"2018-05-29 14:04:00",251.94
"2018-05-29 14:05:00",251.69
"2018-05-29 14:06:00",251.62
"2018-05-29 14:07:00",250.42
"2018-05-29 14:08:00",249.65
"2018-05-29 14:09:00",249.2
"2018-05-29 14:10:00",248.79
"2018-05-29 14:11:00",248.95
"2018-05-29 14:12:00",248.92
"2018-05-29 14:13:00",248.67
"2018-05-29 14:14:00",248.73
"2018-05-29 14:15:00",248.66
"2018-05-29 14:16:00",249.01
"2018-05-29 14:17:00",248.99
"2018-05-29 14:18:00",248.67
"2018-05-29 14:19:00",248.88
"2018-05-29 14:20:00",249.6
"2018-05-29 14:21:00",249.27
"2018-05-29 14:22:00",249.28
"2018-05-29 14:23:00",249.23
"2018-05-29 14:24:00",249.7
"2018-05-29 14:25:00",249.21
"2018-05-29 14:26:00",249
"2018-05-29 14:27:00",249.06
"2018-05-29 14:28:00",248.97
"2018-05-29 14:29:00",248.62
"2018-05-29 14:30:00",248.68
"2018-05-29 14:31:00",248.72
"2018-05-29 14:32:00",248.91
"2018-05-29 14:33:00",248.89
"2018-05-29 14:34:00",248.91
"2018-05-29 14:35:00",248.87
"2018-05-29 14:36:00",248.87
"2018-05-29 14:37:00",248.87
"2018-05-29 14:38:00",248.89
"2018-05-29 14:39:00",247.36
"2018-05-29 14:40:00",246.79
"2018-05-29 14:41:00",247.8
"2018-05-29 14:42:00",247.41
"2018-05-29 14:43:00",247.26
"2018-05-29 14:44:00",247.23
"2018-05-29 14:45:00",247.16
"2018-05-29 14:46:00",247.96
"2018-05-29 14:47:00",247.92
"2018-05-29 14:48:00",247.13
"2018-05-29 14:49:00",247.63
"2018-05-29 14:50:00",247.79
"2018-05-29 14:51:00",247.34
"2018-05-29 14:52:00",247.43
"2018-05-29 14:53:00",247.38
"2018-05-29 14:54:00",247.4
"2018-05-29 14:55:00",247.42
"2018-05-29 14:56:00",247.25
"2018-05-29 14:57:00",247.41
"2018-05-29 14:58:00",246.94
"2018-05-29 14:59:00",246.73
"2018-05-29 15:00:00",247.24
"2018-05-29 15:01:00",247.08
"2018-05-29 15:02:00",247.14
"2018-05-29 15:03:00",246.82
"2018-05-29 15:04:00",246.73
"2018-05-29 15:05:00",246.64
"2018-05-29 15:06:00",246.63
"2018-05-29 15:07:00",246.76
"2018-05-29 15:08:00",246.78
"2018-05-29 15:09:00",246.77
"2018-05-29 15:10:00",246.74
"2018-05-29 15:11:00",246.1
"2018-05-29 15:12:00",245.5
"2018-05-29 15:13:00",245.19
"2018-05-29 15:14:00",245.06
"2018-05-29 15:15:00",243.99
"2018-05-29 15:16:00",244.13
"2018-05-29 15:17:00",244.09
"2018-05-29 15:18:00",244.16
"2018-05-29 15:19:00",243.38
"2018-05-29 15:20:00",243.36
"2018-05-29 15:21:00",243.45
"2018-05-29 15:22:00",243.34
"2018-05-29 15:23:00",243.59
"2018-05-29 15:24:00",243.72
"2018-05-29 15:25:00",242.84
"2018-05-29 15:26:00",242.77
"2018-05-29 15:27:00",242.78
"2018-05-29 15:28:00",242.82
"2018-05-29 15:29:00",242.63
"2018-05-29 15:30:00",242.24
"2018-05-29 15:31:00",241.72
"2018-05-29 15:32:00",242.34
"2018-05-29 15:33:00",242.26
"2018-05-29 15:34:00",242.19
"2018-05-29 15:35:00",242.44
"2018-05-29 15:36:00",242.69
"2018-05-29 15:37:00",242.88
"2018-05-29 15:38:00",244.1
"2018-05-29 15:39:00",245.03
"2018-05-29 15:40:00",245.25
"2018-05-29 15:41:00",245.84
"2018-05-29 15:42:00",245.4
"2018-05-29 15:43:00",245.28
"2018-05-29 15:44:00",245.74
"2018-05-29 15:45:00",245.7
"2018-05-29 15:46:00",245.74
"2018-05-29 15:47:00",245.96
"2018-05-29 15:48:00",245.76
"2018-05-29 15:49:00",246.22
"2018-05-29 15:50:00",246.16
"2018-05-29 15:51:00",245.65
"2018-05-29 15:52:00",245.88
"2018-05-29 15:53:00",245.97
"2018-05-29 15:54:00",246.33
"2018-05-29 15:55:00",246.31
"2018-05-29 15:56:00",246.3
"2018-05-29 15:57:00",246.12
"2018-05-29 15:58:00",246.59
"2018-05-29 15:59:00",245.96
"2018-05-29 16:00:00",245.94
"2018-05-29 16:01:00",246.12
"2018-05-29 16:02:00",245.59
"2018-05-29 16:03:00",245.75
"2018-05-29 16:04:00",245.76
"2018-05-29 16:05:00",245.74
"2018-05-29 16:06:00",245.84
"2018-05-29 16:07:00",245.9
"2018-05-29 16:08:00",246.04
"2018-05-29 16:09:00",246.91
"2018-05-29 16:10:00",247.11
"2018-05-29 16:11:00",247.26
"2018-05-29 16:12:00",246.92
"2018-05-29 16:13:00",246.69
"2018-05-29 16:14:00",246.43
"2018-05-29 16:15:00",246.42
"2018-05-29 16:16:00",246.49
"2018-05-29 16:17:00",246.71
"2018-05-29 16:18:00",246.66
"2018-05-29 16:19:00",246.75
"2018-05-29 16:20:00",246.49
"2018-05-29 16:21:00",246.45
"2018-05-29 16:22:00",246.47
"2018-05-29 16:23:00",246.23
"2018-05-29 16:24:00",246.22
"2018-05-29 16:25:00",246.16
"2018-05-29 16:26:00",246.15
"2018-05-29 16:27:00",246.1
"2018-05-29 16:28:00",246.29
"2018-05-29 16:29:00",246.35
"2018-05-29 16:30:00",246.57
"2018-05-29 16:31:00",247.29
"2018-05-29 16:32:00",246.4
"2018-05-29 16:33:00",246.48
"2018-05-29 16:34:00",246.45
"2018-05-29 16:35:00",246.55
"2018-05-29 16:36:00",246.67
"2018-05-29 16:37:00",246.79
"2018-05-29 16:38:00",247.12
"2018-05-29 16:39:00",247.12
"2018-05-29 16:40:00",247.08
"2018-05-29 16:41:00",246.79
"2018-05-29 16:42:00",246.84
"2018-05-29 16:43:00",246.62
"2018-05-29 16:44:00",246.64
"2018-05-29 16:45:00",246.57
"2018-05-29 16:46:00",246.69
"2018-05-29 16:47:00",246.07
"2018-05-29 16:48:00",246.08
"2018-05-29 16:49:00",246.44
"2018-05-29 16:50:00",246.53
"2018-05-29 16:51:00",246.53
"2018-05-29 16:52:00",246.5
"2018-05-29 16:53:00",246.5
"2018-05-29 16:54:00",246.5
"2018-05-29 16:55:00",247.19
"2018-05-29 16:56:00",247.11
"2018-05-29 16:57:00",247.17
"2018-05-29 16:58:00",247.02
"2018-05-29 16:59:00",246.77
"2018-05-29 17:00:00",246.68
"2018-05-29 17:01:00",246.72
"2018-05-29 17:02:00",246.07
"2018-05-29 17:03:00",246.33
"2018-05-29 17:04:00",246.39
"2018-05-29 17:05:00",246.4
"2018-05-29 17:06:00",246.4
"2018-05-29 17:07:00",246.44
"2018-05-29 17:08:00",246.64
"2018-05-29 17:09:00",246.68
"2018-05-29 17:10:00",246.67
"2018-05-29 17:11:00",246.7
"2018-05-29 17:12:00",246.25
"2018-05-29 17:13:00",245.78
"2018-05-29 17:14:00",245.78
"2018-05-29 17:15:00",246.17
"2018-05-29 17:16:00",246.18
"2018-05-29 17:17:00",246.22
"2018-05-29 17:18:00",246.2
"2018-05-29 17:19:00",246.18
"2018-05-29 17:20:00",246.21
"2018-05-29 17:21:00",246.22
"2018-05-29 17:22:00",245.7
"2018-05-29 17:23:00",245.76
"2018-05-29 17:24:00",245.77
"2018-05-29 17:25:00",245.82
"2018-05-29 17:26:00",245.82
"2018-05-29 17:27:00",245.8
"2018-05-29 17:28:00",246.86
"2018-05-29 17:29:00",247
"2018-05-29 17:30:00",247.1
"2018-05-29 17:31:00",247.55
"2018-05-29 17:32:00",247.62
"2018-05-29 17:33:00",247.35
"2018-05-29 17:34:00",247.44
"2018-05-29 17:35:00",247.74
"2018-05-29 17:36:00",247.74
"2018-05-29 17:37:00",248.32
"2018-05-29 17:38:00",248.04
"2018-05-29 17:39:00",248.09
"2018-05-29 17:40:00",248.11
"2018-05-29 17:41:00",248.47
"2018-05-29 17:42:00",248.45
"2018-05-29 17:43:00",248.55
"2018-05-29 17:44:00",248.56
"2018-05-29 17:45:00",248.59
"2018-05-29 17:46:00",248.62
"2018-05-29 17:47:00",248.73
"2018-05-29 17:48:00",248.64
"2018-05-29 17:49:00",248.64
"2018-05-29 17:50:00",248.61
"2018-05-29 17:51:00",248.79
"2018-05-29 17:52:00",248.61
"2018-05-29 17:53:00",248.66
"2018-05-29 17:54:00",248.66
"2018-05-29 17:55:00",249.48
"2018-05-29 17:56:00",249.82
"2018-05-29 17:57:00",249.79
"2018-05-29 17:58:00",250.11
"2018-05-29 17:59:00",251.24
"2018-05-29 18:00:00",251.15
"2018-05-29 18:01:00",251.59
"2018-05-29 18:02:00",251.55
"2018-05-29 18:03:00",251.7
"2018-05-29 18:04:00",251.62
"2018-05-29 18:05:00",251.39
"2018-05-29 18:06:00",251.95
"2018-05-29 18:07:00",251.91
"2018-05-29 18:08:00",251.91
"2018-05-29 18:09:00",252.29
"2018-05-29 18:10:00",251.79
"2018-05-29 18:11:00",252.01
"2018-05-29 18:12:00",252.84
"2018-05-29 18:13:00",252.79
"2018-05-29 18:14:00",252.52
"2018-05-29 18:15:00",252.52
"2018-05-29 18:16:00",252.54
"2018-05-29 18:17:00",252.52
"2018-05-29 18:18:00",252.11
"2018-05-29 18:19:00",251.87
"2018-05-29 18:20:00",252.09
"2018-05-29 18:21:00",251.26
"2018-05-29 18:22:00",251.95
"2018-05-29 18:23:00",251.98
"2018-05-29 18:24:00",251.94
"2018-05-29 18:25:00",252.2
"2018-05-29 18:26:00",252.16
"2018-05-29 18:27:00",252.08
"2018-05-29 18:28:00",252.13
"2018-05-29 18:29:00",252.09
"2018-05-29 18:30:00",252.43
"2018-05-29 18:31:00",252.34
"2018-05-29 18:32:00",252.42
"2018-05-29 18:33:00",252.43
"2018-05-29 18:34:00",252.4
"2018-05-29 18:35:00",252.59
"2018-05-29 18:36:00",252.59
"2018-05-29 18:37:00",252.59
"2018-05-29 18:38:00",253.21
"2018-05-29 18:39:00",253.18
"2018-05-29 18:40:00",252.63
"2018-05-29 18:41:00",252.35
"2018-05-29 18:42:00",252.33
"2018-05-29 18:43:00",251
"2018-05-29 18:44:00",251.81
"2018-05-29 18:45:00",251.81
"2018-05-29 18:46:00",251.59
"2018-05-29 18:47:00",251.48
"2018-05-29 18:48:00",251.95
"2018-05-29 18:49:00",251.6
"2018-05-29 18:50:00",250.76
"2018-05-29 18:51:00",251.24
"2018-05-29 18:52:00",250.79
"2018-05-29 18:53:00",249.06
"2018-05-29 18:54:00",249.64
"2018-05-29 18:55:00",249.4
"2018-05-29 18:56:00",249.47
"2018-05-29 18:57:00",249.51
"2018-05-29 18:58:00",249.27
"2018-05-29 18:59:00",249.23
"2018-05-29 19:00:00",248.63
"2018-05-29 19:01:00",248.49
"2018-05-29 19:02:00",248.45
"2018-05-29 19:03:00",247.83
"2018-05-29 19:04:00",247.91
"2018-05-29 19:05:00",247.86
"2018-05-29 19:06:00",247.74
"2018-05-29 19:07:00",248.2
"2018-05-29 19:08:00",248.18
"2018-05-29 19:09:00",248.21
"2018-05-29 19:10:00",248.39
"2018-05-29 19:11:00",248.63
"2018-05-29 19:12:00",248.7
"2018-05-29 19:13:00",248.83
"2018-05-29 19:14:00",249.09
"2018-05-29 19:15:00",249.27
"2018-05-29 19:16:00",249.29
"2018-05-29 19:17:00",249.37
"2018-05-29 19:18:00",249.6
"2018-05-29 19:19:00",249.67
"2018-05-29 19:20:00",249.7
"2018-05-29 19:21:00",249.71
"2018-05-29 19:22:00",249.88
"2018-05-29 19:23:00",249.65
"2018-05-29 19:24:00",249.67
"2018-05-29 19:25:00",249.5
"2018-05-29 19:26:00",249
"2018-05-29 19:27:00",249.29
