"Index","Close.GAS"
"2018-06-07 20:00:00",19.59
"2018-06-07 21:00:00",19.53
"2018-06-07 22:00:00",19.5
"2018-06-07 23:00:00",19.67
"2018-06-08 00:00:00",19.7
"2018-06-08 01:00:00",19.63
"2018-06-08 02:00:00",19.59
"2018-06-08 03:00:00",19.44
"2018-06-08 04:00:00",19.38
"2018-06-08 05:00:00",19.26
"2018-06-08 06:00:00",19.31
"2018-06-08 07:00:00",19.25
"2018-06-08 08:00:00",19.28
"2018-06-08 09:00:00",19.22
"2018-06-08 10:00:00",19.08
"2018-06-08 11:00:00",19.05
"2018-06-08 12:00:00",19.12
"2018-06-08 13:00:00",19.17
"2018-06-08 14:00:00",19.15
"2018-06-08 15:00:00",19.23
"2018-06-08 16:00:00",19.2
"2018-06-08 17:00:00",19.16
"2018-06-08 18:00:00",19.15
"2018-06-08 19:00:00",19.11
"2018-06-08 20:00:00",19.1
"2018-06-08 21:00:00",19.11
"2018-06-08 22:00:00",19.1
"2018-06-08 23:00:00",19.05
"2018-06-09 00:00:00",19.07
"2018-06-09 01:00:00",19.11
"2018-06-09 02:00:00",19.08
"2018-06-09 03:00:00",19.03
"2018-06-09 04:00:00",19.02
"2018-06-09 05:00:00",18.98
"2018-06-09 06:00:00",19.05
"2018-06-09 07:00:00",18.91
"2018-06-09 08:00:00",18.9
"2018-06-09 09:00:00",18.87
"2018-06-09 10:00:00",19.09
"2018-06-09 11:00:00",19.13
"2018-06-09 12:00:00",18.95
"2018-06-09 13:00:00",19.03
"2018-06-09 14:00:00",18.94
"2018-06-09 15:00:00",18.93
"2018-06-09 16:00:00",18.85
"2018-06-09 17:00:00",18.74
"2018-06-09 18:00:00",18.69
"2018-06-09 19:00:00",18.6
"2018-06-09 20:00:00",18.6
"2018-06-09 21:00:00",18.64
"2018-06-09 22:00:00",18.84
"2018-06-09 23:00:00",18.39
"2018-06-10 00:00:00",17.85
"2018-06-10 01:00:00",17.92
"2018-06-10 02:00:00",17.89
"2018-06-10 03:00:00",17.83
"2018-06-10 04:00:00",17.72
"2018-06-10 05:00:00",17.7
"2018-06-10 06:00:00",17.84
"2018-06-10 07:00:00",17.61
"2018-06-10 08:00:00",17.61
"2018-06-10 09:00:00",17.57
"2018-06-10 10:00:00",17.59
"2018-06-10 11:00:00",17.5
"2018-06-10 12:00:00",17.57
"2018-06-10 13:00:00",17.59
"2018-06-10 14:00:00",17.43
"2018-06-10 15:00:00",17.1
"2018-06-10 16:00:00",17.04
"2018-06-10 17:00:00",15.95
"2018-06-10 18:00:00",15.92
"2018-06-10 19:00:00",16.1
"2018-06-10 20:00:00",15.93
"2018-06-10 21:00:00",15.96
"2018-06-10 22:00:00",15.86
"2018-06-10 23:00:00",15.93
"2018-06-11 00:00:00",15.55
"2018-06-11 01:00:00",15.5
"2018-06-11 02:00:00",15.61
"2018-06-11 03:00:00",15.67
"2018-06-11 04:00:00",15.69
"2018-06-11 05:00:00",15.55
"2018-06-11 06:00:00",15.57
"2018-06-11 07:00:00",15.33
"2018-06-11 08:00:00",15.61
"2018-06-11 09:00:00",15.56
"2018-06-11 10:00:00",15.52
"2018-06-11 11:00:00",15.56
"2018-06-11 12:00:00",15.59
"2018-06-11 13:00:00",15.5
"2018-06-11 14:00:00",15.51
"2018-06-11 15:00:00",15.33
"2018-06-11 16:00:00",15.05
"2018-06-11 17:00:00",14.98
"2018-06-11 18:00:00",15.07
"2018-06-11 19:00:00",14.96
"2018-06-11 20:00:00",14.97
"2018-06-11 21:00:00",15.03
"2018-06-11 22:00:00",15.14
"2018-06-11 23:00:00",15.48
"2018-06-12 00:00:00",15.39
"2018-06-12 01:00:00",15.59
"2018-06-12 02:00:00",15.98
"2018-06-12 03:00:00",15.75
"2018-06-12 04:00:00",15.87
"2018-06-12 05:00:00",15.97
"2018-06-12 06:00:00",15.98
"2018-06-12 07:00:00",15.98
"2018-06-12 08:00:00",16.01
"2018-06-12 09:00:00",15.98
"2018-06-12 10:00:00",15.95
"2018-06-12 11:00:00",15.81
"2018-06-12 12:00:00",15.53
"2018-06-12 13:00:00",15.44
"2018-06-12 14:00:00",15.45
"2018-06-12 15:00:00",15.45
"2018-06-12 16:00:00",15.34
"2018-06-12 17:00:00",15.33
"2018-06-12 18:00:00",15.1
"2018-06-12 19:00:00",14.73
"2018-06-12 20:00:00",14.71
"2018-06-12 21:00:00",14.64
"2018-06-12 22:00:00",14.52
"2018-06-12 23:00:00",14.5
"2018-06-13 00:00:00",14.36
"2018-06-13 01:00:00",14.34
"2018-06-13 02:00:00",14.4
"2018-06-13 03:00:00",14.41
"2018-06-13 04:00:00",14.44
"2018-06-13 05:00:00",14.33
"2018-06-13 06:00:00",14.3
"2018-06-13 07:00:00",14.23
"2018-06-13 08:00:00",14.18
"2018-06-13 09:00:00",13.87
"2018-06-13 10:00:00",13.83
"2018-06-13 11:00:00",13.59
"2018-06-13 12:00:00",13.66
"2018-06-13 13:00:00",13.53
"2018-06-13 14:00:00",13.44
"2018-06-13 15:00:00",13.13
"2018-06-13 16:00:00",12.78
"2018-06-13 17:00:00",12.87
"2018-06-13 18:00:00",13.19
"2018-06-13 19:00:00",12.99
"2018-06-13 20:00:00",13.05
"2018-06-13 21:00:00",13.14
"2018-06-13 22:00:00",13.35
"2018-06-13 23:00:00",13.38
"2018-06-14 00:00:00",13.23
"2018-06-14 01:00:00",13.29
"2018-06-14 02:00:00",13.5
"2018-06-14 03:00:00",13.66
"2018-06-14 04:00:00",13.96
"2018-06-14 05:00:00",13.97
"2018-06-14 06:00:00",14
"2018-06-14 07:00:00",14.01
"2018-06-14 08:00:00",14.08
"2018-06-14 09:00:00",14.14
"2018-06-14 10:00:00",14.1
"2018-06-14 11:00:00",14.19
"2018-06-14 12:00:00",14.12
"2018-06-14 13:00:00",13.82
"2018-06-14 14:00:00",13.73
"2018-06-14 15:00:00",13.54
"2018-06-14 16:00:00",14.07
"2018-06-14 17:00:00",14.44
"2018-06-14 18:00:00",14.52
"2018-06-14 19:00:00",14.52
"2018-06-14 20:00:00",14.58
"2018-06-14 21:00:00",14.55
"2018-06-14 22:00:00",14.51
"2018-06-14 23:00:00",14.46
"2018-06-15 00:00:00",14.42
"2018-06-15 01:00:00",14.25
"2018-06-15 02:00:00",14.05
"2018-06-15 03:00:00",14.05
"2018-06-15 04:00:00",13.86
"2018-06-15 05:00:00",13.85
"2018-06-15 06:00:00",13.91
"2018-06-15 07:00:00",13.84
"2018-06-15 08:00:00",13.85
"2018-06-15 09:00:00",13.86
"2018-06-15 10:00:00",13.86
"2018-06-15 11:00:00",13.69
"2018-06-15 12:00:00",13.37
"2018-06-15 13:00:00",13.35
"2018-06-15 14:00:00",13.61
"2018-06-15 15:00:00",13.62
"2018-06-15 16:00:00",13.81
"2018-06-15 17:00:00",13.76
"2018-06-15 18:00:00",13.76
"2018-06-15 19:00:00",13.72
"2018-06-15 20:00:00",13.59
"2018-06-15 21:00:00",13.55
"2018-06-15 22:00:00",13.42
"2018-06-15 23:00:00",13.32
"2018-06-16 00:00:00",13.38
"2018-06-16 01:00:00",13.41
"2018-06-16 02:00:00",13.47
"2018-06-16 03:00:00",13.42
"2018-06-16 04:00:00",13.45
"2018-06-16 05:00:00",13.46
"2018-06-16 06:00:00",13.39
"2018-06-16 07:00:00",13.32
"2018-06-16 08:00:00",13.31
"2018-06-16 09:00:00",13.32
"2018-06-16 10:00:00",13.36
"2018-06-16 11:00:00",13.37
"2018-06-16 12:00:00",13.33
"2018-06-16 13:00:00",13.28
"2018-06-16 14:00:00",13.17
"2018-06-16 15:00:00",12.88
"2018-06-16 16:00:00",13.17
"2018-06-16 17:00:00",13.28
"2018-06-16 18:00:00",13.35
"2018-06-16 19:00:00",13.32
"2018-06-16 20:00:00",13.74
"2018-06-16 21:00:00",13.65
"2018-06-16 22:00:00",13.66
"2018-06-16 23:00:00",13.58
"2018-06-17 00:00:00",13.59
"2018-06-17 01:00:00",13.52
"2018-06-17 02:00:00",13.47
"2018-06-17 03:00:00",13.38
"2018-06-17 04:00:00",13.35
"2018-06-17 05:00:00",13.31
"2018-06-17 06:00:00",13.32
"2018-06-17 07:00:00",13.35
"2018-06-17 08:00:00",13.24
"2018-06-17 09:00:00",13.33
"2018-06-17 10:00:00",13.26
"2018-06-17 11:00:00",13.21
"2018-06-17 12:00:00",13.1
"2018-06-17 13:00:00",13.19
"2018-06-17 14:00:00",13.17
"2018-06-17 15:00:00",13.48
"2018-06-17 16:00:00",13.35
"2018-06-17 17:00:00",13.41
"2018-06-17 18:00:00",13.6
"2018-06-17 19:00:00",13.64
"2018-06-17 20:00:00",13.58
"2018-06-17 21:00:00",13.49
"2018-06-17 22:00:00",13.47
"2018-06-17 23:00:00",13.4
"2018-06-18 00:00:00",13.38
"2018-06-18 01:00:00",13.37
"2018-06-18 02:00:00",13.34
"2018-06-18 03:00:00",13.27
"2018-06-18 04:00:00",13.22
"2018-06-18 05:00:00",13.23
"2018-06-18 06:00:00",13.17
"2018-06-18 07:00:00",13.11
"2018-06-18 08:00:00",13.17
"2018-06-18 09:00:00",13.12
"2018-06-18 10:00:00",13.08
"2018-06-18 11:00:00",13.02
"2018-06-18 12:00:00",13.02
"2018-06-18 13:00:00",13.04
"2018-06-18 14:00:00",13.09
"2018-06-18 15:00:00",13.14
"2018-06-18 16:00:00",13.58
"2018-06-18 17:00:00",13.95
"2018-06-18 18:00:00",13.9
"2018-06-18 19:00:00",13.84
"2018-06-18 20:00:00",13.96
"2018-06-18 21:00:00",13.91
"2018-06-18 22:00:00",13.9
"2018-06-18 23:00:00",13.89
"2018-06-19 00:00:00",13.9
"2018-06-19 01:00:00",13.95
"2018-06-19 02:00:00",14.02
"2018-06-19 03:00:00",13.94
"2018-06-19 04:00:00",13.93
"2018-06-19 05:00:00",13.9
"2018-06-19 06:00:00",13.89
"2018-06-19 07:00:00",13.91
"2018-06-19 08:00:00",13.88
"2018-06-19 09:00:00",13.9
"2018-06-19 10:00:00",13.85
"2018-06-19 11:00:00",14.05
"2018-06-19 12:00:00",14.12
"2018-06-19 13:00:00",14.21
"2018-06-19 14:00:00",14.18
"2018-06-19 15:00:00",13.95
"2018-06-19 16:00:00",13.86
"2018-06-19 17:00:00",13.88
"2018-06-19 18:00:00",13.87
"2018-06-19 19:00:00",13.91
"2018-06-19 20:00:00",13.82
"2018-06-19 21:00:00",13.84
"2018-06-19 22:00:00",13.91
"2018-06-19 23:00:00",14.14
"2018-06-20 00:00:00",14.05
"2018-06-20 01:00:00",13.74
"2018-06-20 02:00:00",13.48
"2018-06-20 03:00:00",13.56
"2018-06-20 04:00:00",13.44
"2018-06-20 05:00:00",13.4
"2018-06-20 06:00:00",13.5
"2018-06-20 07:00:00",13.54
"2018-06-20 08:00:00",13.53
"2018-06-20 09:00:00",13.42
"2018-06-20 10:00:00",13.37
"2018-06-20 11:00:00",13.38
"2018-06-20 12:00:00",13.35
"2018-06-20 13:00:00",13.57
"2018-06-20 14:00:00",13.71
"2018-06-20 15:00:00",13.7
"2018-06-20 16:00:00",13.66
"2018-06-20 17:00:00",13.67
"2018-06-20 18:00:00",13.64
"2018-06-20 19:00:00",13.62
"2018-06-20 20:00:00",13.61
"2018-06-20 21:00:00",13.55
"2018-06-20 22:00:00",13.6
"2018-06-20 23:00:00",13.66
"2018-06-21 00:00:00",13.85
"2018-06-21 01:00:00",13.74
"2018-06-21 02:00:00",13.76
"2018-06-21 03:00:00",13.62
"2018-06-21 04:00:00",13.63
"2018-06-21 05:00:00",13.59
"2018-06-21 06:00:00",13.67
"2018-06-21 07:00:00",13.61
"2018-06-21 08:00:00",13.45
"2018-06-21 09:00:00",13.32
"2018-06-21 10:00:00",13.31
"2018-06-21 11:00:00",13.24
"2018-06-21 12:00:00",13.19
"2018-06-21 13:00:00",13.2
"2018-06-21 14:00:00",13.12
"2018-06-21 15:00:00",13.12
"2018-06-21 16:00:00",13.18
"2018-06-21 17:00:00",13.23
"2018-06-21 18:00:00",13.19
"2018-06-21 19:00:00",13.14
"2018-06-21 20:00:00",13.15
"2018-06-21 21:00:00",13.13
"2018-06-21 22:00:00",13.21
"2018-06-21 23:00:00",13.19
"2018-06-22 00:00:00",13.18
"2018-06-22 01:00:00",12.95
"2018-06-22 02:00:00",12.98
"2018-06-22 03:00:00",12.91
"2018-06-22 04:00:00",12.97
"2018-06-22 05:00:00",12.94
"2018-06-22 06:00:00",12.89
"2018-06-22 07:00:00",12.52
"2018-06-22 08:00:00",12.31
"2018-06-22 09:00:00",12.12
"2018-06-22 10:00:00",12.13
"2018-06-22 11:00:00",12.14
"2018-06-22 12:00:00",12.11
"2018-06-22 13:00:00",11.59
"2018-06-22 14:00:00",11.7
"2018-06-22 15:00:00",11.62
"2018-06-22 16:00:00",11.63
"2018-06-22 17:00:00",11.58
"2018-06-22 18:00:00",11.49
"2018-06-22 19:00:00",11.48
"2018-06-22 20:00:00",11.23
"2018-06-22 21:00:00",10.99
"2018-06-22 22:00:00",11.09
"2018-06-22 23:00:00",11.19
"2018-06-23 00:00:00",11.7
"2018-06-23 01:00:00",11.65
"2018-06-23 02:00:00",11.6
"2018-06-23 03:00:00",11.53
"2018-06-23 04:00:00",11.55
"2018-06-23 05:00:00",11.54
"2018-06-23 06:00:00",11.46
"2018-06-23 07:00:00",11.56
"2018-06-23 08:00:00",11.54
"2018-06-23 09:00:00",11.62
"2018-06-23 10:00:00",11.82
"2018-06-23 11:00:00",11.72
"2018-06-23 12:00:00",11.69
"2018-06-23 13:00:00",11.54
"2018-06-23 14:00:00",11.43
"2018-06-23 15:00:00",11.34
"2018-06-23 16:00:00",11.37
"2018-06-23 17:00:00",11.46
"2018-06-23 18:00:00",11.57
"2018-06-23 19:00:00",11.5
"2018-06-23 20:00:00",11.5
"2018-06-23 21:00:00",11.8
"2018-06-23 22:00:00",11.8
"2018-06-23 23:00:00",11.75
"2018-06-24 00:00:00",11.65
"2018-06-24 01:00:00",11.52
"2018-06-24 02:00:00",11.69
"2018-06-24 03:00:00",11.4
"2018-06-24 04:00:00",10.95
"2018-06-24 05:00:00",10.75
"2018-06-24 06:00:00",10.5
"2018-06-24 07:00:00",10.26
"2018-06-24 08:00:00",10.2
"2018-06-24 09:00:00",10.26
"2018-06-24 10:00:00",10.43
"2018-06-24 11:00:00",10.36
"2018-06-24 12:00:00",10.31
"2018-06-24 13:00:00",10.26
"2018-06-24 14:00:00",10.2
"2018-06-24 15:00:00",9.87
"2018-06-24 16:00:00",10.71
"2018-06-24 17:00:00",10.84
"2018-06-24 18:00:00",10.79
"2018-06-24 19:00:00",10.65
"2018-06-24 20:00:00",10.64
"2018-06-24 21:00:00",10.64
"2018-06-24 22:00:00",10.62
"2018-06-24 23:00:00",10.54
"2018-06-25 00:00:00",10.57
"2018-06-25 01:00:00",10.54
"2018-06-25 02:00:00",10.45
"2018-06-25 03:00:00",10.43
"2018-06-25 04:00:00",10.44
"2018-06-25 05:00:00",10.46
"2018-06-25 06:00:00",10.52
"2018-06-25 07:00:00",10.52
"2018-06-25 08:00:00",10.52
"2018-06-25 09:00:00",10.54
"2018-06-25 10:00:00",10.59
"2018-06-25 11:00:00",10.79
"2018-06-25 12:00:00",10.64
"2018-06-25 13:00:00",10.57
"2018-06-25 14:00:00",10.86
"2018-06-25 15:00:00",10.85
"2018-06-25 16:00:00",10.89
"2018-06-25 17:00:00",10.95
"2018-06-25 18:00:00",10.81
"2018-06-25 19:00:00",10.78
"2018-06-25 20:00:00",10.74
"2018-06-25 21:00:00",10.76
"2018-06-25 22:00:00",10.72
"2018-06-25 23:00:00",10.79
"2018-06-26 00:00:00",10.61
"2018-06-26 01:00:00",10.61
"2018-06-26 02:00:00",10.62
"2018-06-26 03:00:00",10.59
"2018-06-26 04:00:00",10.6
"2018-06-26 05:00:00",10.68
"2018-06-26 06:00:00",10.68
"2018-06-26 07:00:00",10.44
"2018-06-26 08:00:00",10.23
"2018-06-26 09:00:00",10.27
"2018-06-26 10:00:00",10.36
"2018-06-26 11:00:00",10.36
"2018-06-26 12:00:00",10.41
"2018-06-26 13:00:00",10.31
"2018-06-26 14:00:00",10.3
"2018-06-26 15:00:00",10.29
"2018-06-26 16:00:00",10.44
"2018-06-26 17:00:00",10.42
"2018-06-26 18:00:00",10.31
"2018-06-26 19:00:00",10.26
"2018-06-26 20:00:00",10.06
"2018-06-26 21:00:00",10.2
"2018-06-26 22:00:00",10.16
"2018-06-26 23:00:00",10.08
"2018-06-27 00:00:00",10.08
"2018-06-27 01:00:00",10
"2018-06-27 02:00:00",9.89
"2018-06-27 03:00:00",9.68
"2018-06-27 04:00:00",9.67
"2018-06-27 05:00:00",9.71
"2018-06-27 06:00:00",9.73
"2018-06-27 07:00:00",9.74
"2018-06-27 08:00:00",9.83
"2018-06-27 09:00:00",9.87
"2018-06-27 10:00:00",9.94
"2018-06-27 11:00:00",9.92
"2018-06-27 12:00:00",9.78
"2018-06-27 13:00:00",9.77
"2018-06-27 14:00:00",9.72
"2018-06-27 15:00:00",9.79
"2018-06-27 16:00:00",9.96
"2018-06-27 17:00:00",9.98
"2018-06-27 18:00:00",9.97
"2018-06-27 19:00:00",10.01
"2018-06-27 20:00:00",9.97
"2018-06-27 21:00:00",9.92
"2018-06-27 22:00:00",10.05
"2018-06-27 23:00:00",10.01
"2018-06-28 00:00:00",10.06
"2018-06-28 01:00:00",10.03
"2018-06-28 02:00:00",9.96
"2018-06-28 03:00:00",9.92
"2018-06-28 04:00:00",9.92
"2018-06-28 05:00:00",9.89
"2018-06-28 06:00:00",9.85
"2018-06-28 07:00:00",9.84
"2018-06-28 08:00:00",9.87
"2018-06-28 09:00:00",9.9
"2018-06-28 10:00:00",9.86
"2018-06-28 11:00:00",9.77
"2018-06-28 12:00:00",9.77
"2018-06-28 13:00:00",9.79
"2018-06-28 14:00:00",9.83
"2018-06-28 15:00:00",9.79
"2018-06-28 16:00:00",9.82
"2018-06-28 17:00:00",9.81
"2018-06-28 18:00:00",9.81
"2018-06-28 19:00:00",9.92
"2018-06-28 20:00:00",9.87
"2018-06-28 21:00:00",9.71
"2018-06-28 22:00:00",9.76
"2018-06-28 23:00:00",9.52
"2018-06-29 00:00:00",9.36
"2018-06-29 01:00:00",9.29
"2018-06-29 02:00:00",9.23
"2018-06-29 03:00:00",9.11
"2018-06-29 04:00:00",9.23
"2018-06-29 05:00:00",9.28
"2018-06-29 06:00:00",9.21
"2018-06-29 07:00:00",9.17
"2018-06-29 08:00:00",9.13
"2018-06-29 09:00:00",9.23
"2018-06-29 10:00:00",9.19
"2018-06-29 11:00:00",9.16
"2018-06-29 12:00:00",9.11
"2018-06-29 13:00:00",9.08
"2018-06-29 14:00:00",9.14
"2018-06-29 15:00:00",9.2
"2018-06-29 16:00:00",9.18
"2018-06-29 17:00:00",9.2
"2018-06-29 18:00:00",9.17
"2018-06-29 19:00:00",9.15
"2018-06-29 20:00:00",9.23
"2018-06-29 21:00:00",9.23
"2018-06-29 22:00:00",9.8
"2018-06-29 23:00:00",9.78
"2018-06-30 00:00:00",9.89
"2018-06-30 01:00:00",10.38
"2018-06-30 02:00:00",10.24
"2018-06-30 03:00:00",10.15
"2018-06-30 04:00:00",10.17
"2018-06-30 05:00:00",10.18
"2018-06-30 06:00:00",10.09
"2018-06-30 07:00:00",9.99
"2018-06-30 08:00:00",10
"2018-06-30 09:00:00",10.05
"2018-06-30 10:00:00",10.14
"2018-06-30 11:00:00",10.19
"2018-06-30 12:00:00",10.23
"2018-06-30 13:00:00",10.22
"2018-06-30 14:00:00",10.12
"2018-06-30 15:00:00",10.07
"2018-06-30 16:00:00",9.97
"2018-06-30 17:00:00",9.88
"2018-06-30 18:00:00",9.83
"2018-06-30 19:00:00",9.79
"2018-06-30 20:00:00",9.87
"2018-06-30 21:00:00",9.85
"2018-06-30 22:00:00",9.94
"2018-06-30 23:00:00",9.97
"2018-07-01 00:00:00",9.97
"2018-07-01 01:00:00",9.95
"2018-07-01 02:00:00",9.91
"2018-07-01 03:00:00",9.83
"2018-07-01 04:00:00",9.84
"2018-07-01 05:00:00",9.88
"2018-07-01 06:00:00",9.87
"2018-07-01 07:00:00",9.89
"2018-07-01 08:00:00",9.91
"2018-07-01 09:00:00",9.91
"2018-07-01 10:00:00",10.01
"2018-07-01 11:00:00",10.04
"2018-07-01 12:00:00",10.07
"2018-07-01 13:00:00",10.02
"2018-07-01 14:00:00",9.93
"2018-07-01 15:00:00",9.93
"2018-07-01 16:00:00",10.04
"2018-07-01 17:00:00",10.01
"2018-07-01 18:00:00",9.99
"2018-07-01 19:00:00",9.98
"2018-07-01 20:00:00",10.07
"2018-07-01 21:00:00",10.17
"2018-07-01 22:00:00",10.19
"2018-07-01 23:00:00",10.21
"2018-07-02 00:00:00",10.34
"2018-07-02 01:00:00",10.32
"2018-07-02 02:00:00",10.33
"2018-07-02 03:00:00",10.47
"2018-07-02 04:00:00",10.32
"2018-07-02 05:00:00",10.41
"2018-07-02 06:00:00",10.34
"2018-07-02 07:00:00",10.56
"2018-07-02 08:00:00",10.61
"2018-07-02 09:00:00",10.9
"2018-07-02 10:00:00",11.31
"2018-07-02 11:00:00",10.85
"2018-07-02 12:00:00",10.75
"2018-07-02 13:00:00",11.55
"2018-07-02 14:00:00",11.8
"2018-07-02 15:00:00",11.57
"2018-07-02 16:00:00",11.51
"2018-07-02 17:00:00",11.45
"2018-07-02 18:00:00",11.81
"2018-07-02 19:00:00",11.82
"2018-07-02 20:00:00",11.71
"2018-07-02 21:00:00",11.74
"2018-07-02 22:00:00",11.7
"2018-07-02 23:00:00",11.52
"2018-07-03 00:00:00",11.62
"2018-07-03 01:00:00",11.74
"2018-07-03 02:00:00",11.8
"2018-07-03 03:00:00",12.13
"2018-07-03 04:00:00",12.41
"2018-07-03 05:00:00",12.56
"2018-07-03 06:00:00",12.47
"2018-07-03 07:00:00",12.35
"2018-07-03 08:00:00",12.27
"2018-07-03 09:00:00",12.2
"2018-07-03 10:00:00",12.17
"2018-07-03 11:00:00",12.02
"2018-07-03 12:00:00",12.13
"2018-07-03 13:00:00",12.14
"2018-07-03 14:00:00",12.04
"2018-07-03 15:00:00",11.98
"2018-07-03 16:00:00",11.97
"2018-07-03 17:00:00",11.83
"2018-07-03 18:00:00",11.84
"2018-07-03 19:00:00",11.89
"2018-07-03 20:00:00",11.9
"2018-07-03 21:00:00",12.31
"2018-07-03 22:00:00",12.11
"2018-07-03 23:00:00",16.19
"2018-07-04 00:00:00",11.54
"2018-07-04 01:00:00",11.32
"2018-07-04 02:00:00",11.42
"2018-07-04 03:00:00",11.31
"2018-07-04 04:00:00",11.54
"2018-07-04 05:00:00",11.6
"2018-07-04 06:00:00",11.73
"2018-07-04 07:00:00",11.91
"2018-07-04 08:00:00",13.4
"2018-07-04 09:00:00",12.95
"2018-07-04 10:00:00",12.98
"2018-07-04 11:00:00",12.7
"2018-07-04 12:00:00",12.86
"2018-07-04 13:00:00",13.08
"2018-07-04 14:00:00",12.73
"2018-07-04 15:00:00",12.65
"2018-07-04 16:00:00",12.63
"2018-07-04 17:00:00",12.66
"2018-07-04 18:00:00",12.72
"2018-07-04 19:00:00",12.96
"2018-07-04 20:00:00",15.05
"2018-07-04 21:00:00",13.97
"2018-07-04 22:00:00",14.56
"2018-07-04 23:00:00",14.11
"2018-07-05 00:00:00",13.85
"2018-07-05 01:00:00",14.45
"2018-07-05 02:00:00",16.26
"2018-07-05 03:00:00",15.57
"2018-07-05 04:00:00",15.35
"2018-07-05 05:00:00",14.72
"2018-07-05 06:00:00",15.04
"2018-07-05 07:00:00",14.84
"2018-07-05 08:00:00",15.14
"2018-07-05 09:00:00",15.14
"2018-07-05 10:00:00",15.41
"2018-07-05 11:00:00",16.62
"2018-07-05 12:00:00",15.82
"2018-07-05 13:00:00",15.63
"2018-07-05 14:00:00",14.94
"2018-07-05 15:00:00",14.28
"2018-07-05 16:00:00",15.05
"2018-07-05 17:00:00",15.02
"2018-07-05 18:00:00",14.24
"2018-07-05 19:00:00",14.16
"2018-07-05 20:00:00",14.12
"2018-07-05 21:00:00",14
"2018-07-05 22:00:00",13.84
"2018-07-05 23:00:00",14.02
"2018-07-06 00:00:00",14.02
"2018-07-06 01:00:00",13.73
"2018-07-06 02:00:00",13.22
