"Index","Close.DCR"
"2018-05-29 06:31:00",87.11
"2018-05-29 06:32:00",87.09
"2018-05-29 06:33:00",87.07
"2018-05-29 06:34:00",87.14
"2018-05-29 06:35:00",87.13
"2018-05-29 06:36:00",87.22
"2018-05-29 06:37:00",87.36
"2018-05-29 06:38:00",87.39
"2018-05-29 06:39:00",87.38
"2018-05-29 06:40:00",87.09
"2018-05-29 06:41:00",87.05
"2018-05-29 06:42:00",87.02
"2018-05-29 06:43:00",87.02
"2018-05-29 06:44:00",87.03
"2018-05-29 06:45:00",87.03
"2018-05-29 06:46:00",87.02
"2018-05-29 06:47:00",87.01
"2018-05-29 06:48:00",87
"2018-05-29 06:49:00",86.99
"2018-05-29 06:50:00",86.99
"2018-05-29 06:51:00",86.96
"2018-05-29 06:52:00",86.91
"2018-05-29 06:53:00",86.87
"2018-05-29 06:54:00",86.89
"2018-05-29 06:55:00",86.95
"2018-05-29 06:56:00",86.98
"2018-05-29 06:57:00",86.99
"2018-05-29 06:58:00",86.96
"2018-05-29 06:59:00",86.97
"2018-05-29 07:00:00",86.97
"2018-05-29 07:01:00",87.2
"2018-05-29 07:02:00",87.21
"2018-05-29 07:03:00",87.23
"2018-05-29 07:04:00",87.05
"2018-05-29 07:05:00",86.99
"2018-05-29 07:06:00",86.96
"2018-05-29 07:07:00",86.94
"2018-05-29 07:08:00",86.98
"2018-05-29 07:09:00",87.21
"2018-05-29 07:10:00",87.21
"2018-05-29 07:11:00",87.19
"2018-05-29 07:12:00",87.23
"2018-05-29 07:13:00",87.45
"2018-05-29 07:14:00",87.44
"2018-05-29 07:15:00",87.44
"2018-05-29 07:16:00",87.45
"2018-05-29 07:17:00",87.24
"2018-05-29 07:18:00",87.18
"2018-05-29 07:19:00",87.19
"2018-05-29 07:20:00",87.19
"2018-05-29 07:21:00",87.24
"2018-05-29 07:22:00",87.17
"2018-05-29 07:23:00",87.1
"2018-05-29 07:24:00",87.22
"2018-05-29 07:25:00",87.35
"2018-05-29 07:26:00",87.46
"2018-05-29 07:27:00",87.37
"2018-05-29 07:28:00",87.4
"2018-05-29 07:29:00",87.38
"2018-05-29 07:30:00",87.35
"2018-05-29 07:31:00",87.42
"2018-05-29 07:32:00",87.43
"2018-05-29 07:33:00",87.41
"2018-05-29 07:34:00",87.41
"2018-05-29 07:35:00",87.43
"2018-05-29 07:36:00",87.43
"2018-05-29 07:37:00",87.42
"2018-05-29 07:38:00",87.44
"2018-05-29 07:39:00",87.33
"2018-05-29 07:40:00",87.57
"2018-05-29 07:41:00",87.61
"2018-05-29 07:42:00",87.4
"2018-05-29 07:43:00",87.4
"2018-05-29 07:44:00",87.4
"2018-05-29 07:45:00",87.4
"2018-05-29 07:46:00",87.44
"2018-05-29 07:47:00",87.44
"2018-05-29 07:48:00",87.28
"2018-05-29 07:49:00",87.29
"2018-05-29 07:50:00",87.36
"2018-05-29 07:51:00",87.37
"2018-05-29 07:52:00",87.37
"2018-05-29 07:53:00",87.31
"2018-05-29 07:54:00",87.33
"2018-05-29 07:55:00",87.32
"2018-05-29 07:56:00",87.33
"2018-05-29 07:57:00",87.42
"2018-05-29 07:58:00",87.44
"2018-05-29 07:59:00",87.46
"2018-05-29 08:00:00",87.45
"2018-05-29 08:01:00",87.03
"2018-05-29 08:02:00",87
"2018-05-29 08:03:00",87.41
"2018-05-29 08:04:00",87.41
"2018-05-29 08:05:00",87.4
"2018-05-29 08:06:00",86.98
"2018-05-29 08:07:00",86.93
"2018-05-29 08:08:00",87.28
"2018-05-29 08:09:00",87.27
"2018-05-29 08:10:00",87.28
"2018-05-29 08:11:00",87.28
"2018-05-29 08:12:00",87.29
"2018-05-29 08:13:00",87.26
"2018-05-29 08:14:00",87.25
"2018-05-29 08:15:00",86.88
"2018-05-29 08:16:00",86.88
"2018-05-29 08:17:00",86.85
"2018-05-29 08:18:00",86.86
"2018-05-29 08:19:00",86.99
"2018-05-29 08:20:00",87.01
"2018-05-29 08:21:00",87.02
"2018-05-29 08:22:00",86.96
"2018-05-29 08:23:00",86.88
"2018-05-29 08:24:00",86.87
"2018-05-29 08:25:00",86.85
"2018-05-29 08:26:00",86.85
"2018-05-29 08:27:00",86.81
"2018-05-29 08:28:00",86.83
"2018-05-29 08:29:00",86.8
"2018-05-29 08:30:00",86.78
"2018-05-29 08:31:00",86.79
"2018-05-29 08:32:00",86.81
"2018-05-29 08:33:00",86.83
"2018-05-29 08:34:00",86.81
"2018-05-29 08:35:00",86.83
"2018-05-29 08:36:00",86.63
"2018-05-29 08:37:00",86.63
"2018-05-29 08:38:00",86.73
"2018-05-29 08:39:00",86.71
"2018-05-29 08:40:00",86.68
"2018-05-29 08:41:00",86.65
"2018-05-29 08:42:00",86.59
"2018-05-29 08:43:00",86.59
"2018-05-29 08:44:00",86.59
"2018-05-29 08:45:00",86.67
"2018-05-29 08:46:00",86.66
"2018-05-29 08:47:00",86.58
"2018-05-29 08:48:00",86.66
"2018-05-29 08:49:00",86.92
"2018-05-29 08:50:00",86.72
"2018-05-29 08:51:00",86.74
"2018-05-29 08:52:00",86.75
"2018-05-29 08:53:00",86.74
"2018-05-29 08:54:00",86.61
"2018-05-29 08:55:00",86.64
"2018-05-29 08:56:00",86.66
"2018-05-29 08:57:00",86.71
"2018-05-29 08:58:00",86.71
"2018-05-29 08:59:00",86.69
"2018-05-29 09:00:00",86.7
"2018-05-29 09:01:00",86.92
"2018-05-29 09:02:00",86.87
"2018-05-29 09:03:00",86.74
"2018-05-29 09:04:00",86.58
"2018-05-29 09:05:00",86.77
"2018-05-29 09:06:00",86.64
"2018-05-29 09:07:00",86.67
"2018-05-29 09:08:00",86.8
"2018-05-29 09:09:00",86.75
"2018-05-29 09:10:00",86.75
"2018-05-29 09:11:00",86.71
"2018-05-29 09:12:00",86.74
"2018-05-29 09:13:00",86.71
"2018-05-29 09:14:00",86.73
"2018-05-29 09:15:00",86.73
"2018-05-29 09:16:00",86.76
"2018-05-29 09:17:00",86.55
"2018-05-29 09:18:00",86.53
"2018-05-29 09:19:00",86.54
"2018-05-29 09:20:00",86.73
"2018-05-29 09:21:00",86.74
"2018-05-29 09:22:00",86.74
"2018-05-29 09:23:00",86.65
"2018-05-29 09:24:00",86.8
"2018-05-29 09:25:00",86.65
"2018-05-29 09:26:00",86.66
"2018-05-29 09:27:00",86.61
"2018-05-29 09:28:00",86.7
"2018-05-29 09:29:00",86.67
"2018-05-29 09:30:00",87.89
"2018-05-29 09:31:00",87.89
"2018-05-29 09:32:00",87.88
"2018-05-29 09:33:00",87.3
"2018-05-29 09:34:00",87.26
"2018-05-29 09:35:00",87.22
"2018-05-29 09:36:00",87.35
"2018-05-29 09:37:00",87.55
"2018-05-29 09:38:00",87.8
"2018-05-29 09:39:00",87.77
"2018-05-29 09:40:00",87.79
"2018-05-29 09:41:00",87.84
"2018-05-29 09:42:00",87.84
"2018-05-29 09:43:00",87.51
"2018-05-29 09:44:00",87.53
"2018-05-29 09:45:00",87.38
"2018-05-29 09:46:00",87.42
"2018-05-29 09:47:00",87.42
"2018-05-29 09:48:00",87.44
"2018-05-29 09:49:00",87.28
"2018-05-29 09:50:00",87.64
"2018-05-29 09:51:00",87.64
"2018-05-29 09:52:00",87.67
"2018-05-29 09:53:00",87.67
"2018-05-29 09:54:00",87.38
"2018-05-29 09:55:00",87.37
"2018-05-29 09:56:00",87.36
"2018-05-29 09:57:00",87.09
"2018-05-29 09:58:00",87.12
"2018-05-29 09:59:00",87.05
"2018-05-29 10:00:00",87.09
"2018-05-29 10:01:00",87.08
"2018-05-29 10:02:00",87.11
"2018-05-29 10:03:00",87.13
"2018-05-29 10:04:00",87.45
"2018-05-29 10:05:00",87.17
"2018-05-29 10:06:00",87.13
"2018-05-29 10:07:00",87.51
"2018-05-29 10:08:00",87.45
"2018-05-29 10:09:00",87.19
"2018-05-29 10:10:00",87.19
"2018-05-29 10:11:00",87.11
"2018-05-29 10:12:00",87.36
"2018-05-29 10:13:00",87.28
"2018-05-29 10:14:00",86.99
"2018-05-29 10:15:00",86.98
"2018-05-29 10:16:00",87
"2018-05-29 10:17:00",87.03
"2018-05-29 10:18:00",87
"2018-05-29 10:19:00",87.01
"2018-05-29 10:20:00",87.02
"2018-05-29 10:21:00",87.04
"2018-05-29 10:22:00",87.06
"2018-05-29 10:23:00",87.39
"2018-05-29 10:24:00",87.43
"2018-05-29 10:25:00",87.67
"2018-05-29 10:26:00",87.93
"2018-05-29 10:27:00",87.8
"2018-05-29 10:28:00",87.77
"2018-05-29 10:29:00",87.78
"2018-05-29 10:30:00",87.71
"2018-05-29 10:31:00",87.67
"2018-05-29 10:32:00",87.66
"2018-05-29 10:33:00",87.65
"2018-05-29 10:34:00",87.64
"2018-05-29 10:35:00",87.65
"2018-05-29 10:36:00",87.64
"2018-05-29 10:37:00",87.67
"2018-05-29 10:38:00",87.49
"2018-05-29 10:39:00",87.5
"2018-05-29 10:40:00",87.54
"2018-05-29 10:41:00",87.68
"2018-05-29 10:42:00",88.24
"2018-05-29 10:43:00",87.98
"2018-05-29 10:44:00",87.85
"2018-05-29 10:45:00",87.81
"2018-05-29 10:46:00",87.66
"2018-05-29 10:47:00",87.44
"2018-05-29 10:48:00",87.45
"2018-05-29 10:49:00",87.44
"2018-05-29 10:50:00",87.39
"2018-05-29 10:51:00",87.87
"2018-05-29 10:52:00",88.25
"2018-05-29 10:53:00",87.93
"2018-05-29 10:54:00",87.98
"2018-05-29 10:55:00",87.67
"2018-05-29 10:56:00",87.68
"2018-05-29 10:57:00",87.61
"2018-05-29 10:58:00",87.63
"2018-05-29 10:59:00",87.7
"2018-05-29 11:00:00",87.9
"2018-05-29 11:01:00",88.83
"2018-05-29 11:02:00",89.58
"2018-05-29 11:03:00",89.43
"2018-05-29 11:04:00",89.57
"2018-05-29 11:05:00",89.62
"2018-05-29 11:06:00",90.21
"2018-05-29 11:07:00",90.36
"2018-05-29 11:08:00",90.06
"2018-05-29 11:09:00",89.91
"2018-05-29 11:10:00",89.91
"2018-05-29 11:11:00",90
"2018-05-29 11:12:00",90.17
"2018-05-29 11:13:00",90.18
"2018-05-29 11:14:00",90.48
"2018-05-29 11:15:00",90.48
"2018-05-29 11:16:00",90.62
"2018-05-29 11:17:00",90.54
"2018-05-29 11:18:00",90.48
"2018-05-29 11:19:00",90.17
"2018-05-29 11:20:00",90.09
"2018-05-29 11:21:00",90.24
"2018-05-29 11:22:00",89.85
"2018-05-29 11:23:00",89.9
"2018-05-29 11:24:00",89.82
"2018-05-29 11:25:00",89.81
"2018-05-29 11:26:00",90.63
"2018-05-29 11:27:00",91.56
"2018-05-29 11:28:00",91.39
"2018-05-29 11:29:00",91.34
"2018-05-29 11:30:00",91.37
"2018-05-29 11:31:00",91.43
"2018-05-29 11:32:00",91.53
"2018-05-29 11:33:00",93.14
"2018-05-29 11:34:00",92.8
"2018-05-29 11:35:00",92.72
"2018-05-29 11:36:00",92.74
"2018-05-29 11:37:00",92.7
"2018-05-29 11:38:00",92.84
"2018-05-29 11:39:00",93.21
"2018-05-29 11:40:00",93.08
"2018-05-29 11:41:00",93.3
"2018-05-29 11:42:00",93.66
"2018-05-29 11:43:00",93.56
"2018-05-29 11:44:00",93.41
"2018-05-29 11:45:00",93.36
"2018-05-29 11:46:00",93.49
"2018-05-29 11:47:00",93.85
"2018-05-29 11:48:00",93.8
"2018-05-29 11:49:00",93.89
"2018-05-29 11:50:00",93.32
"2018-05-29 11:51:00",93.32
"2018-05-29 11:52:00",93.27
"2018-05-29 11:53:00",93.19
"2018-05-29 11:54:00",93.22
"2018-05-29 11:55:00",93.07
"2018-05-29 11:56:00",93.22
"2018-05-29 11:57:00",93.08
"2018-05-29 11:58:00",92.81
"2018-05-29 11:59:00",93.08
"2018-05-29 12:00:00",93.28
"2018-05-29 12:01:00",92.87
"2018-05-29 12:02:00",92.93
"2018-05-29 12:03:00",92.89
"2018-05-29 12:04:00",92.8
"2018-05-29 12:05:00",92.79
"2018-05-29 12:06:00",92.86
"2018-05-29 12:07:00",92.84
"2018-05-29 12:08:00",92.46
"2018-05-29 12:09:00",92.18
"2018-05-29 12:10:00",92.68
"2018-05-29 12:11:00",92.46
"2018-05-29 12:12:00",92.4
"2018-05-29 12:13:00",91.56
"2018-05-29 12:14:00",91.66
"2018-05-29 12:15:00",91.61
"2018-05-29 12:16:00",91.59
"2018-05-29 12:17:00",91.49
"2018-05-29 12:18:00",91.54
"2018-05-29 12:19:00",91.54
"2018-05-29 12:20:00",91.53
"2018-05-29 12:21:00",91.58
"2018-05-29 12:22:00",91.57
"2018-05-29 12:23:00",91.58
"2018-05-29 12:24:00",91.51
"2018-05-29 12:25:00",91.45
"2018-05-29 12:26:00",91.47
"2018-05-29 12:27:00",91.5
"2018-05-29 12:28:00",91.5
"2018-05-29 12:29:00",91.5
"2018-05-29 12:30:00",91.58
"2018-05-29 12:31:00",91.9
"2018-05-29 12:32:00",91.44
"2018-05-29 12:33:00",91.4
"2018-05-29 12:34:00",91.37
"2018-05-29 12:35:00",91.44
"2018-05-29 12:36:00",91.76
"2018-05-29 12:37:00",91.71
"2018-05-29 12:38:00",91.75
"2018-05-29 12:39:00",91.79
"2018-05-29 12:40:00",91.83
"2018-05-29 12:41:00",91.85
"2018-05-29 12:42:00",91.66
"2018-05-29 12:43:00",91.7
"2018-05-29 12:44:00",91.67
"2018-05-29 12:45:00",91.61
"2018-05-29 12:46:00",91.6
"2018-05-29 12:47:00",91.55
"2018-05-29 12:48:00",92
"2018-05-29 12:49:00",91.76
"2018-05-29 12:50:00",91.76
"2018-05-29 12:51:00",91.53
"2018-05-29 12:52:00",92.4
"2018-05-29 12:53:00",92.26
"2018-05-29 12:54:00",91.96
"2018-05-29 12:55:00",91.98
"2018-05-29 12:56:00",91.81
"2018-05-29 12:57:00",91.82
"2018-05-29 12:58:00",91.83
"2018-05-29 12:59:00",91.89
"2018-05-29 13:00:00",91.96
"2018-05-29 13:01:00",91.98
"2018-05-29 13:02:00",92.01
"2018-05-29 13:03:00",91.92
"2018-05-29 13:04:00",91.87
"2018-05-29 13:05:00",91.91
"2018-05-29 13:06:00",91.85
"2018-05-29 13:07:00",91.87
"2018-05-29 13:08:00",91.93
"2018-05-29 13:09:00",91.91
"2018-05-29 13:10:00",91.93
"2018-05-29 13:11:00",92.33
"2018-05-29 13:12:00",92.39
"2018-05-29 13:13:00",92.4
"2018-05-29 13:14:00",92.41
"2018-05-29 13:15:00",92.42
"2018-05-29 13:16:00",92.46
"2018-05-29 13:17:00",92.4
"2018-05-29 13:18:00",92.52
"2018-05-29 13:19:00",92.41
"2018-05-29 13:20:00",92.41
"2018-05-29 13:21:00",92.73
"2018-05-29 13:22:00",92.59
"2018-05-29 13:23:00",92.76
"2018-05-29 13:24:00",93.12
"2018-05-29 13:25:00",93.2
"2018-05-29 13:26:00",93.25
"2018-05-29 13:27:00",93.17
"2018-05-29 13:28:00",93.27
"2018-05-29 13:29:00",92.9
"2018-05-29 13:30:00",92.74
"2018-05-29 13:31:00",92.63
"2018-05-29 13:32:00",92.44
"2018-05-29 13:33:00",92.49
"2018-05-29 13:34:00",92.58
"2018-05-29 13:35:00",92.59
"2018-05-29 13:36:00",92.52
"2018-05-29 13:37:00",92.53
"2018-05-29 13:38:00",92.22
"2018-05-29 13:39:00",91.88
"2018-05-29 13:40:00",91.65
"2018-05-29 13:41:00",91.65
"2018-05-29 13:42:00",91.67
"2018-05-29 13:43:00",91.57
"2018-05-29 13:44:00",91.56
"2018-05-29 13:45:00",91.79
"2018-05-29 13:46:00",91.82
"2018-05-29 13:47:00",91.9
"2018-05-29 13:48:00",91.94
"2018-05-29 13:49:00",92.04
"2018-05-29 13:50:00",92.42
"2018-05-29 13:51:00",92.5
"2018-05-29 13:52:00",92.57
"2018-05-29 13:53:00",92.61
"2018-05-29 13:54:00",92.6
"2018-05-29 13:55:00",92.62
"2018-05-29 13:56:00",92.66
"2018-05-29 13:57:00",92.55
"2018-05-29 13:58:00",92.24
"2018-05-29 13:59:00",92.58
"2018-05-29 14:00:00",92.19
"2018-05-29 14:01:00",92.2
"2018-05-29 14:02:00",92.22
"2018-05-29 14:03:00",92.54
"2018-05-29 14:04:00",92.5
"2018-05-29 14:05:00",92.43
"2018-05-29 14:06:00",92.35
"2018-05-29 14:07:00",92.24
"2018-05-29 14:08:00",92.24
"2018-05-29 14:09:00",92.16
"2018-05-29 14:10:00",91.87
"2018-05-29 14:11:00",91.88
"2018-05-29 14:12:00",91.83
"2018-05-29 14:13:00",91.82
"2018-05-29 14:14:00",91.81
"2018-05-29 14:15:00",91.8
"2018-05-29 14:16:00",91.75
"2018-05-29 14:17:00",91.77
"2018-05-29 14:18:00",91.71
"2018-05-29 14:19:00",92.25
"2018-05-29 14:20:00",92.23
"2018-05-29 14:21:00",92.17
"2018-05-29 14:22:00",92.16
"2018-05-29 14:23:00",92.14
"2018-05-29 14:24:00",92.22
"2018-05-29 14:25:00",91.68
"2018-05-29 14:26:00",91.84
"2018-05-29 14:27:00",91.82
"2018-05-29 14:28:00",91.82
"2018-05-29 14:29:00",91.96
"2018-05-29 14:30:00",92.2
"2018-05-29 14:31:00",92.22
"2018-05-29 14:32:00",91.82
"2018-05-29 14:33:00",91.85
"2018-05-29 14:34:00",91.89
"2018-05-29 14:35:00",92.01
"2018-05-29 14:36:00",91.91
"2018-05-29 14:37:00",91.92
"2018-05-29 14:38:00",91.93
"2018-05-29 14:39:00",91.86
"2018-05-29 14:40:00",91.86
"2018-05-29 14:41:00",91.85
"2018-05-29 14:42:00",91.8
"2018-05-29 14:43:00",91.81
"2018-05-29 14:44:00",91.75
"2018-05-29 14:45:00",92.37
"2018-05-29 14:46:00",92.4
"2018-05-29 14:47:00",92.41
"2018-05-29 14:48:00",92.49
"2018-05-29 14:49:00",92.52
"2018-05-29 14:50:00",92.51
"2018-05-29 14:51:00",92.52
"2018-05-29 14:52:00",92.5
"2018-05-29 14:53:00",92.49
"2018-05-29 14:54:00",92.49
"2018-05-29 14:55:00",92.48
"2018-05-29 14:56:00",92.49
"2018-05-29 14:57:00",92.56
"2018-05-29 14:58:00",92.51
"2018-05-29 14:59:00",92.51
"2018-05-29 15:00:00",92.51
"2018-05-29 15:01:00",92.51
"2018-05-29 15:02:00",92.46
"2018-05-29 15:03:00",92.44
"2018-05-29 15:04:00",92.56
"2018-05-29 15:05:00",92.57
"2018-05-29 15:06:00",92.59
"2018-05-29 15:07:00",92.6
"2018-05-29 15:08:00",92.6
"2018-05-29 15:09:00",92.39
"2018-05-29 15:10:00",92.3
"2018-05-29 15:11:00",92.27
"2018-05-29 15:12:00",92.28
"2018-05-29 15:13:00",92.25
"2018-05-29 15:14:00",92.47
"2018-05-29 15:15:00",92.47
"2018-05-29 15:16:00",92.47
"2018-05-29 15:17:00",92.24
"2018-05-29 15:18:00",92.2
"2018-05-29 15:19:00",92.27
"2018-05-29 15:20:00",92.25
"2018-05-29 15:21:00",92.21
"2018-05-29 15:22:00",92.04
"2018-05-29 15:23:00",92.04
"2018-05-29 15:24:00",92.04
"2018-05-29 15:25:00",92.04
"2018-05-29 15:26:00",92.01
"2018-05-29 15:27:00",92.26
"2018-05-29 15:28:00",92.24
"2018-05-29 15:29:00",92.27
"2018-05-29 15:30:00",92.27
"2018-05-29 15:31:00",92.29
"2018-05-29 15:32:00",92.32
"2018-05-29 15:33:00",92.32
"2018-05-29 15:34:00",92.33
"2018-05-29 15:35:00",92.42
"2018-05-29 15:36:00",92.48
"2018-05-29 15:37:00",92.41
"2018-05-29 15:38:00",92.72
"2018-05-29 15:39:00",92.77
"2018-05-29 15:40:00",92.81
"2018-05-29 15:41:00",92.77
"2018-05-29 15:42:00",92.76
"2018-05-29 15:43:00",92.76
"2018-05-29 15:44:00",92.75
"2018-05-29 15:45:00",92.74
"2018-05-29 15:46:00",92.78
"2018-05-29 15:47:00",92.78
"2018-05-29 15:48:00",92.8
"2018-05-29 15:49:00",92.54
"2018-05-29 15:50:00",92.54
"2018-05-29 15:51:00",92.52
"2018-05-29 15:52:00",92.53
"2018-05-29 15:53:00",92.53
"2018-05-29 15:54:00",92.53
"2018-05-29 15:55:00",92.54
"2018-05-29 15:56:00",92.99
"2018-05-29 15:57:00",92.98
"2018-05-29 15:58:00",92.9
"2018-05-29 15:59:00",92.86
"2018-05-29 16:00:00",92.83
"2018-05-29 16:01:00",92.83
"2018-05-29 16:02:00",92.83
"2018-05-29 16:03:00",92.89
"2018-05-29 16:04:00",92.89
"2018-05-29 16:05:00",92.89
"2018-05-29 16:06:00",92.89
"2018-05-29 16:07:00",92.9
"2018-05-29 16:08:00",92.95
"2018-05-29 16:09:00",92.79
"2018-05-29 16:10:00",92.87
"2018-05-29 16:11:00",92.7
"2018-05-29 16:12:00",92.65
"2018-05-29 16:13:00",92.54
"2018-05-29 16:14:00",92.59
"2018-05-29 16:15:00",92.6
"2018-05-29 16:16:00",92.62
"2018-05-29 16:17:00",92.6
"2018-05-29 16:18:00",92.56
"2018-05-29 16:19:00",92.53
"2018-05-29 16:20:00",92.58
"2018-05-29 16:21:00",92.57
"2018-05-29 16:22:00",92.57
"2018-05-29 16:23:00",92.54
"2018-05-29 16:24:00",92.54
"2018-05-29 16:25:00",92.61
"2018-05-29 16:26:00",92.45
"2018-05-29 16:27:00",92.42
"2018-05-29 16:28:00",92.43
"2018-05-29 16:29:00",92.43
"2018-05-29 16:30:00",92.48
"2018-05-29 16:31:00",92.48
"2018-05-29 16:32:00",92.47
"2018-05-29 16:33:00",92.43
"2018-05-29 16:34:00",92.43
"2018-05-29 16:35:00",92.43
"2018-05-29 16:36:00",92.44
"2018-05-29 16:37:00",92.48
"2018-05-29 16:38:00",92.63
"2018-05-29 16:39:00",92.63
"2018-05-29 16:40:00",92.63
"2018-05-29 16:41:00",92.62
"2018-05-29 16:42:00",92.63
"2018-05-29 16:43:00",92.62
"2018-05-29 16:44:00",92.62
"2018-05-29 16:45:00",92.63
"2018-05-29 16:46:00",92.62
"2018-05-29 16:47:00",93.07
"2018-05-29 16:48:00",92.77
"2018-05-29 16:49:00",92.33
"2018-05-29 16:50:00",91.92
"2018-05-29 16:51:00",92.11
"2018-05-29 16:52:00",92.11
"2018-05-29 16:53:00",92.12
"2018-05-29 16:54:00",92.56
"2018-05-29 16:55:00",92.64
"2018-05-29 16:56:00",92.65
"2018-05-29 16:57:00",92.51
"2018-05-29 16:58:00",92.51
"2018-05-29 16:59:00",92.38
"2018-05-29 17:00:00",92.3
"2018-05-29 17:01:00",92.23
"2018-05-29 17:02:00",92.26
"2018-05-29 17:03:00",91.74
"2018-05-29 17:04:00",91.76
"2018-05-29 17:05:00",91.77
"2018-05-29 17:06:00",91.79
"2018-05-29 17:07:00",91.71
"2018-05-29 17:08:00",92.46
"2018-05-29 17:09:00",92.42
"2018-05-29 17:10:00",92.51
"2018-05-29 17:11:00",92.52
"2018-05-29 17:12:00",92.55
"2018-05-29 17:13:00",92.53
"2018-05-29 17:14:00",92.55
"2018-05-29 17:15:00",92.61
"2018-05-29 17:16:00",92.59
"2018-05-29 17:17:00",92.52
"2018-05-29 17:18:00",92.52
"2018-05-29 17:19:00",92.53
"2018-05-29 17:20:00",92.53
"2018-05-29 17:21:00",92.52
"2018-05-29 17:22:00",91.88
"2018-05-29 17:23:00",91.89
"2018-05-29 17:24:00",91.66
"2018-05-29 17:25:00",92.2
"2018-05-29 17:26:00",92.27
"2018-05-29 17:27:00",92.3
"2018-05-29 17:28:00",92.3
"2018-05-29 17:29:00",92.36
"2018-05-29 17:30:00",92.37
"2018-05-29 17:31:00",92.35
"2018-05-29 17:32:00",92.34
"2018-05-29 17:33:00",92.38
"2018-05-29 17:34:00",92.4
"2018-05-29 17:35:00",92.41
"2018-05-29 17:36:00",92.46
"2018-05-29 17:37:00",92.48
"2018-05-29 17:38:00",92.41
"2018-05-29 17:39:00",92.39
"2018-05-29 17:40:00",92.41
"2018-05-29 17:41:00",92.43
"2018-05-29 17:42:00",92.45
"2018-05-29 17:43:00",92.42
"2018-05-29 17:44:00",92.41
"2018-05-29 17:45:00",92.04
"2018-05-29 17:46:00",92.08
"2018-05-29 17:47:00",92.1
"2018-05-29 17:48:00",92.14
"2018-05-29 17:49:00",92.14
"2018-05-29 17:50:00",92.16
"2018-05-29 17:51:00",92.14
"2018-05-29 17:52:00",93.42
"2018-05-29 17:53:00",95.06
"2018-05-29 17:54:00",94.62
"2018-05-29 17:55:00",96.56
"2018-05-29 17:56:00",96.5
"2018-05-29 17:57:00",95.83
"2018-05-29 17:58:00",95.66
"2018-05-29 17:59:00",96.09
"2018-05-29 18:00:00",95.68
"2018-05-29 18:01:00",94.98
"2018-05-29 18:02:00",94.89
"2018-05-29 18:03:00",94.88
"2018-05-29 18:04:00",94.84
"2018-05-29 18:05:00",94.52
"2018-05-29 18:06:00",94.28
"2018-05-29 18:07:00",94.27
"2018-05-29 18:08:00",94.63
"2018-05-29 18:09:00",95.25
"2018-05-29 18:10:00",95.02
"2018-05-29 18:11:00",94.8
"2018-05-29 18:12:00",95.13
"2018-05-29 18:13:00",94.87
"2018-05-29 18:14:00",95.15
"2018-05-29 18:15:00",95.14
"2018-05-29 18:16:00",95.2
"2018-05-29 18:17:00",95.19
"2018-05-29 18:18:00",95.54
"2018-05-29 18:19:00",95.53
"2018-05-29 18:20:00",94.9
"2018-05-29 18:21:00",95.17
"2018-05-29 18:22:00",95.31
"2018-05-29 18:23:00",95.32
"2018-05-29 18:24:00",94.93
"2018-05-29 18:25:00",95
"2018-05-29 18:26:00",94.96
"2018-05-29 18:27:00",94.96
"2018-05-29 18:28:00",94.74
"2018-05-29 18:29:00",94.68
"2018-05-29 18:30:00",94.83
"2018-05-29 18:31:00",94.65
"2018-05-29 18:32:00",94.75
"2018-05-29 18:33:00",94.83
"2018-05-29 18:34:00",94.85
"2018-05-29 18:35:00",94.88
"2018-05-29 18:36:00",94.92
"2018-05-29 18:37:00",94.9
"2018-05-29 18:38:00",94.93
"2018-05-29 18:39:00",94.85
"2018-05-29 18:40:00",94.83
"2018-05-29 18:41:00",94.66
"2018-05-29 18:42:00",94.63
"2018-05-29 18:43:00",94.63
"2018-05-29 18:44:00",94.61
"2018-05-29 18:45:00",94.6
"2018-05-29 18:46:00",94.68
"2018-05-29 18:47:00",94.71
"2018-05-29 18:48:00",94.67
"2018-05-29 18:49:00",94.19
"2018-05-29 18:50:00",93.91
"2018-05-29 18:51:00",93.42
"2018-05-29 18:52:00",92.99
"2018-05-29 18:53:00",93.03
"2018-05-29 18:54:00",92.6
"2018-05-29 18:55:00",92.79
"2018-05-29 18:56:00",92.71
"2018-05-29 18:57:00",92.55
"2018-05-29 18:58:00",92.42
"2018-05-29 18:59:00",92.95
"2018-05-29 19:00:00",93.07
"2018-05-29 19:01:00",93
"2018-05-29 19:02:00",92.92
"2018-05-29 19:03:00",93.09
"2018-05-29 19:04:00",93.03
"2018-05-29 19:05:00",93.02
"2018-05-29 19:06:00",93.03
"2018-05-29 19:07:00",92.74
"2018-05-29 19:08:00",92.9
"2018-05-29 19:09:00",91.55
"2018-05-29 19:10:00",92.54
"2018-05-29 19:11:00",92.53
"2018-05-29 19:12:00",92.26
"2018-05-29 19:13:00",92.3
"2018-05-29 19:14:00",92.31
"2018-05-29 19:15:00",92.32
"2018-05-29 19:16:00",92.32
"2018-05-29 19:17:00",92.06
"2018-05-29 19:18:00",92.05
"2018-05-29 19:19:00",91.98
"2018-05-29 19:20:00",91.61
"2018-05-29 19:21:00",91.64
"2018-05-29 19:22:00",91.67
"2018-05-29 19:23:00",91.66
"2018-05-29 19:24:00",91.56
"2018-05-29 19:25:00",91.52
"2018-05-29 19:26:00",91.75
"2018-05-29 19:27:00",91.87
"2018-05-29 19:28:00",92.18
